word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
antonin;7;36;36;21;1296;252
artaud;6;6;34;18;204;36
jean;4;2183;22;12;48026;8732
christophe;10;198;66;30;13068;1980
averty;6;1;44;18;44;6
fernando;8;39;49;24;1911;312
arrabal;7;2;40;21;80;14
mais;4;25550;29;12;740950;102200
aussi;5;15694;36;15;564984;78470
peintres;8;198;57;24;11286;1584
tels;4;810;32;12;25920;3240
que;3;45724;22;9;1005928;137172
joan;4;21;21;12;441;84
mir;3;30;25;9;750;90
dubuffet;8;5;53;24;265;40
david;5;438;29;15;12702;2190
hockney;7;2;47;21;94;14
ou;2;31878;13;6;414414;63756
encore;6;5618;39;18;219102;33708
academiciens;12;6;73;36;438;72
pascal;6;128;37;18;4736;768
ory;3;5;26;9;130;15
ne;2;24536;12;6;294432;49072
revolutionnaires;16;296;109;48;32264;4736
ambitionnent;12;1;69;36;69;12
changer;7;650;38;21;24700;4550
monde;5;7979;34;15;271286;39895
mouvement;9;1548;66;27;102168;13932
dada;4;21;18;12;378;84
surrealiste;11;25;83;33;2075;275
essence;7;138;51;21;7038;966
ailleurs;8;1828;60;24;109680;14624
dadaistes;9;3;57;27;171;27
surrealistes;12;16;93;36;1488;192
s;1;28036;10;3;280360;28036
apprend;7;432;44;21;19008;3024
pratique;8;991;53;24;52523;7928
tous;4;7150;29;12;207350;28600
peut;4;13949;27;12;376623;55796
initier;7;22;45;21;990;154
aisement;8;45;54;24;2430;360
cela;4;5619;24;12;134856;22476
suffit;6;403;45;18;18135;2418
efforcer;8;3;59;24;177;24
penser;6;348;45;18;15660;2088
choses;6;1106;43;18;47558;6636
auxquelles;10;101;77;30;7777;1010
vous;4;4254;31;12;131874;17016
pensez;6;104;48;18;4992;624
autres;6;10414;42;18;437388;62484
pensent;7;495;47;21;23265;3465
faire;5;9379;33;15;309507;46895
necessite;9;167;63;27;10521;1503
toutefois;9;825;62;27;51150;7425
appliquer;9;233;63;27;14679;2097
principe;8;621;52;24;32292;4968
important;9;1822;58;27;105676;16398
equivalence;11;18;72;33;1296;198
toutes;6;3380;42;18;141960;20280
ainsi;5;6582;30;15;197460;32910
pataphysicien;13;2;81;39;162;26
ce;2;29011;12;6;348132;58022
serieux;7;158;56;21;8848;1106
strictement;11;75;77;33;5775;825
equivalent;10;290;66;30;19140;2900
rond;4;116;26;12;3016;464
parfaitement;12;218;77;36;16786;2616
carre;5;236;33;15;7788;1180
vrai;4;895;26;12;23270;3580
indemontrable;13;2;83;39;166;26
kurt;4;22;30;12;660;88
godel;5;8;32;15;256;40
patafix;7;1;43;21;43;7
moteur;6;530;45;18;23850;3180
recherche;9;1023;59;27;60357;9207
patakosmos;10;1;69;30;69;10
reference;9;380;64;27;24320;3420
univers;7;765;52;21;39780;5355
ecrit;5;1706;33;15;56298;8530
lettres;7;569;54;21;30726;3983
zero;4;213;34;12;7242;852
chiffre;7;242;48;21;11616;1694
nombre;6;3534;41;18;144894;21204
naturel;7;536;46;21;24656;3752
cardinal;8;210;46;24;9660;1680
signifie;8;1151;52;24;59852;9208
qu;2;25763;15;6;386445;51526
combien;7;165;43;21;7095;1155
y;1;16352;11;3;179872;16352
a;1;54964;3;3;164892;54964
correspondant;13;156;84;39;13104;2028
ensemble;8;2216;59;24;130744;17728
vide;4;371;27;12;10017;1484
absence;7;382;41;21;15662;2674
exemple;7;5715;57;21;325755;40005
quand;5;4420;29;15;128180;22100
reste;5;2673;39;15;104247;13365
piece;5;678;32;15;21696;3390
porte;5;1589;35;15;55615;7945
monnaie;7;468;42;21;19656;3276
c;1;34853;5;3;174265;34853
plus;4;41215;33;12;1360095;164860
pieces;6;835;42;18;35070;5010
langage;7;531;35;21;18585;3717
jours;5;3343;39;15;130377;16715
correspond;10;574;70;30;40180;5740
aucun;5;1060;27;15;28620;5300
eleve;5;610;38;15;23180;3050
absent;6;76;35;18;2660;456
vient;5;1702;32;15;54464;8510
du;2;81566;13;6;1060358;163132
latin;5;1185;29;15;34365;5925
zephirus;8;1;63;24;63;8
lui;3;10160;22;9;223520;30480
meme;4;12315;34;12;418710;49260
venant;6;295;34;18;10030;1770
arabe;5;613;26;15;15938;3065
sifr;4;1;33;12;33;4
donne;5;1702;29;15;49358;8510
indien;6;264;35;18;9240;1584
cunya;5;1;31;15;31;5
indiens;7;240;45;21;10800;1680
peuple;6;1237;44;18;54428;7422
decouvert;9;676;61;27;41236;6084
bien;4;8969;22;12;197318;35876
premier;7;5399;55;21;296945;37793
provient;8;284;54;24;15336;2272
babyloniens;11;51;70;33;3570;561
avant;5;5756;25;15;143900;28780
jesus;5;882;41;15;36162;4410
christ;6;392;41;18;16072;2352
quelle;6;523;47;18;24581;3138
soit;4;4037;28;12;113036;16148
valeur;6;775;43;18;33325;4650
prend;5;1669;34;15;56746;8345
cette;5;15351;31;15;475881;76755
propriete;9;377;64;27;24128;3393
explique;8;695;61;24;42395;5560
pourquoi;8;2711;56;24;151816;21688
impossible;10;393;75;30;29475;3930
diviser;7;89;52;21;4628;623
voir;4;2805;29;12;81345;11220
division;8;492;53;24;26076;3936
alphabets;9;32;54;27;1728;288
notamment;9;3369;58;27;195402;30321
asie;4;1186;26;12;30836;4744
on;2;30509;11;6;335599;61018
utilise;7;1240;51;21;63240;8680
symboles;8;209;67;24;14003;1672
mathematiques;13;575;88;39;50600;7475
ecrire;6;941;43;18;40463;5646
voici;5;800;31;15;24800;4000
quelques;8;4005;63;24;252315;32040
exemples;8;345;67;24;23115;2760
i;1;870;6;3;5220;870
chiffres;8;346;58;24;20068;2768
romains;7;1322;49;21;64778;9254
entier;6;726;40;18;29040;4356
non;3;3971;16;9;63536;11913
nul;3;306;21;9;6426;918
suit;4;431;29;12;12499;1724
precede;7;68;48;21;3264;476
represente;10;916;74;30;67784;9160
unite;5;504;31;15;15624;2520
alphabet;8;380;44;24;16720;3040
aeronautique;12;63;74;36;4662;756
seul;4;2202;33;12;72666;8808
dit;3;2699;18;9;48582;8097
differemment;12;110;89;36;9790;1320
vie;3;5033;21;9;105693;15099
courante;8;225;48;24;10800;1800
racine;6;247;35;18;8645;1482
latine;6;176;36;18;6336;1056
uni;3;1162;18;9;20916;3486
unification;11;159;63;33;10017;1749
grecque;7;684;47;21;32148;4788
correspondante;14;33;91;42;3003;462
mono;4;9;27;12;243;36
monologue;9;5;60;27;300;45
discours;8;365;59;24;21535;2920
prononce;8;144;50;24;7200;1152
acteur;6;381;37;18;14097;2286
theatre;7;1429;43;21;61447;10003
entite;6;35;37;18;1295;210
individuelle;12;72;82;36;5904;864
camion;6;64;35;18;2240;384
plusieurs;9;6946;72;27;500112;62514
article;7;2515;45;21;113175;17605
indefini;8;25;49;24;1225;200
dont;4;6896;23;12;158608;27584
feminin;7;224;47;21;10528;1568
cas;3;3800;18;9;68400;11400
langues;7;1020;45;21;45900;7140
anglais;7;2305;40;21;92200;16135
attention;9;668;50;27;33400;6012
ordinal;7;1;44;21;44;7
premiere;8;4885;62;24;302870;39080
unier;5;1;34;15;34;5
uniere;6;1;41;18;41;6
abreviations;12;10;73;36;730;120
er;2;1267;16;6;20272;2534
re;2;160;16;6;2560;320
ier;3;2068;22;9;45496;6204
iere;4;9;29;12;261;36
ere;3;424;23;9;9752;1272
humanite;8;237;49;24;11613;1896
du;2;708;13;6;9204;1416
quitter;7;372;49;21;18228;2604
son;3;30237;21;9;634977;90711
foyer;5;179;41;15;7339;895
fuir;4;207;30;12;6210;828
violence;8;369;53;24;19557;2952
selon;5;3821;37;15;141377;19105
rapport;7;1239;47;21;58233;8673
onu;3;313;18;9;5634;939
publie;6;490;40;18;19600;2940
jeudi;5;213;33;15;7029;1065
millions;8;2717;61;24;165737;21736
personnes;9;4306;66;27;284196;38754
vivent;6;1294;40;18;51760;7764
aujourd;7;3487;45;21;156915;24409
hui;3;3495;18;9;62910;10485
loin;4;981;26;12;25506;3924
chez;4;2602;29;12;75458;10408
elles;5;5315;42;15;223230;26575
ont;3;17423;17;9;296191;52269
explications;12;285;80;36;22800;3420
jamais;6;1789;39;18;69771;10734
ete;3;17041;20;9;340820;51123
eleves;6;185;48;18;8880;1110
filippo;7;22;49;21;1078;154
grandi;6;95;33;18;3135;570
chef;4;1984;25;12;49600;7936
haut;4;1865;21;12;39165;7460
commissariat;12;11;84;36;924;132
refugies;8;227;58;24;13166;1816
montre;6;729;43;18;31347;4374
eu;2;2492;14;6;34888;4984
conflits;8;293;55;24;16115;2344
annee;5;3983;27;15;107541;19915
passee;6;183;44;18;8052;1098
poursuit;8;249;58;24;14442;1992
titre;5;1663;34;15;56542;8315
comparaison;11;115;70;33;8050;1265
ans;3;10179;18;9;183222;30537
etait;5;11616;28;15;325248;58080
deux;4;13274;30;12;398220;53096
fois;4;5568;30;12;167040;22272
moins;5;4855;37;15;179635;24275
eleve;5;475;38;15;18050;2375
ces;3;10300;22;9;226600;30900
maison;6;1420;40;18;56800;8520
cause;5;1889;32;15;60448;9445
guerres;7;654;53;21;34662;4578
persecution;11;26;75;33;1950;286
problemes;9;851;69;27;58719;7659
lies;4;254;32;12;8128;1016
droits;6;1207;43;18;51901;7242
homme;5;3232;38;15;122816;16160
donc;4;8648;22;12;190256;34592
fait;4;14532;23;12;334236;58128
plaisir;7;298;50;21;14900;2086
sur;3;34442;26;9;895492;103326
moitie;6;867;41;18;35547;5202
fui;3;57;21;9;1197;171
regions;7;1815;47;21;85305;12705
pays;4;10308;31;12;319548;41232
etranger;8;328;50;24;16400;2624
demande;7;351;44;21;15444;2457
asile;5;67;35;15;2345;335
quittent;8;171;51;24;8721;1368
viennent;8;563;49;24;27587;4504
principalement;14;1325;92;42;121900;18550
syrie;5;355;43;15;15265;1775
moyen;5;2080;39;15;81120;10400
orient;6;568;39;18;22152;3408
venezuela;9;76;65;27;4940;684
amerique;8;1666;57;24;94962;13328
sud;3;5944;23;9;136712;17832
afghanistan;11;193;58;33;11194;2123
soudan;6;89;37;18;3293;534
afrique;7;2003;48;21;96144;14021
birmanie;8;111;50;24;5550;888
parmi;5;1784;35;15;62440;8920
compte;6;2868;41;18;117588;17208
enormement;10;259;72;30;18648;2590
enfants;7;3894;44;21;171336;27258
aider;5;957;31;15;29667;4785
majorite;8;1047;54;24;56538;8376
refugier;8;110;57;24;6270;880
europe;6;3982;43;18;171226;23892
etats;5;575;32;15;18400;2875
unis;4;3165;28;12;88620;12660
demanderaient;13;4;80;39;320;52
mieux;5;1505;40;15;60200;7525
retourner;9;204;65;27;13260;1836
peuvent;7;4739;47;21;222733;33173
etant;5;2271;27;15;61317;11355
crise;5;675;37;15;24975;3375
faudrait;8;281;48;24;13488;2248
unissent;8;38;56;24;2128;304
resoudre;8;252;61;24;15372;2016
pousse;6;121;47;18;5687;726
partir;6;3507;40;18;140280;21042
si;2;9322;16;6;149152;18644
incapables;10;74;59;30;4366;740
paix;4;960;26;12;24960;3840
malheureusement;15;520;109;45;56680;7800
situation;9;1161;55;27;63855;10449
va;2;3583;11;6;39413;7166
empirer;7;10;55;21;550;70
previent;8;28;55;24;1540;224
credit;6;875;39;18;34125;5250
photo;5;1150;30;15;34500;5750
reporters;9;436;70;27;30520;3924
million;7;363;51;21;18513;2541
decedent;8;6;49;24;294;48
environnement;13;545;86;39;46870;7085
degrade;7;27;42;21;1134;189
nous;4;5290;28;12;148120;21160
te;2;2851;13;6;37063;5702
parlons;7;45;49;21;2205;315
souvent;7;5906;49;21;289394;41342
ecologie;8;471;50;24;23550;3768
impact;6;201;37;18;7437;1206
consommation;12;415;78;36;32370;4980
viande;6;558;35;18;19530;3348
rubrique;8;130;57;24;7410;1040
belgique;8;1890;52;24;98280;15120
semaine;7;1101;48;21;52848;7707
lundi;5;333;33;15;10989;1665
organisation;12;940;69;36;64860;11280
mondiale;8;1955;52;24;101660;15640
sante;5;742;31;15;23002;3710
oms;3;54;26;9;1404;162
declaration;11;333;65;33;21645;3663
alarmante;9;6;55;27;330;54
deces;5;262;35;15;9170;1310
probablement;12;484;77;36;37268;5808
pollue;6;14;45;18;630;84
peu;3;6180;21;9;129780;18540
sur;3;687;26;9;17862;2061
manquant;8;28;47;24;1316;224
hygiene;7;133;45;21;5985;931
eau;3;5501;17;9;93517;16503
potable;7;134;42;21;5628;938
tu;2;5996;13;6;77948;11992
avais;5;392;30;15;11760;1960
effectivement;13;114;90;39;10260;1482
etais;5;323;32;15;10336;1615
fragile;7;110;46;21;5060;770
vulnerable;10;51;68;30;3468;510
air;3;1477;18;9;26586;4431
pollues;7;13;55;21;715;91
tire;4;242;28;12;6776;968
sonnette;8;21;52;24;1092;168
alarme;6;36;41;18;1476;216
change;6;506;29;18;14674;3036
exposes;7;159;57;21;9063;1113
risques;7;253;57;21;14421;1771
environnementaux;16;15;106;48;1590;240
maniere;7;1233;47;21;57951;8631
inacceptable;12;20;67;36;1340;240
commente;8;19;56;24;1064;152
directrice;10;68;66;30;4488;680
publique;8;447;55;24;24585;3576
maria;5;176;31;15;5456;880
neira;5;2;30;15;60;10
cite;4;59;24;12;1416;236
responsable;11;420;77;33;32340;4620
pollution;9;258;61;27;15738;2322
atmosphere;10;439;70;30;30730;4390
tabagisme;9;8;53;27;424;72
passif;6;19;44;18;836;114
quelqu;6;550;46;18;25300;3300
fume;4;9;32;12;288;36
te;2;1632;13;6;21216;3264
toi;3;1020;18;9;18360;3060
egalement;9;5973;58;27;346434;53757
mauvais;7;427;47;21;20069;2989
ta;2;756;9;6;6804;1512
nombreux;8;4048;58;24;234784;32384
manque;6;736;40;18;29440;4416
toilettes;9;67;63;27;4221;603
salles;6;258;48;18;12384;1548
bain;4;106;18;12;1908;424
ceux;4;2718;29;12;78822;10872
acces;5;763;30;15;22890;3815
facteurs;8;135;55;24;7425;1080
engendrent;10;9;61;30;549;90
tout;4;9271;25;12;231775;37084
suite;5;2791;36;15;100476;13955
long;4;2098;24;12;50352;8392
ils;3;17444;25;9;436100;52332
etre;4;13146;29;12;381234;52584
individu;8;238;50;24;11900;1904
enfant;6;1441;34;18;48994;8646
developper;10;457;73;30;33361;4570
systematiquement;16;66;119;48;7854;1056
asthme;6;20;41;18;820;120
car;3;6265;17;9;106505;18795
expose;6;185;47;18;8695;1110
causes;6;221;42;18;9282;1326
frequentes;10;96;74;30;7104;960
diarrhee;8;31;52;24;1612;248
paludisme;9;53;65;27;3445;477
pneumonie;9;46;60;27;2760;414
nouveaux;8;1180;53;24;62540;9440
dangers;7;102;44;21;4488;714
existent;8;437;57;24;24909;3496
produits;8;1296;57;24;73872;10368
chimiques;9;283;64;27;18112;2547
trouvent;8;731;54;24;39474;5848
alimentation;12;403;72;36;29016;4836
pourraient;10;312;65;30;20280;3120
evites;6;7;44;18;308;42
grace;5;3343;28;15;93604;16715
existe;6;3881;46;18;178526;23286
annonce;7;500;36;21;18000;3500
triste;6;133;44;18;5852;798
trouver;7;1435;52;21;74620;10045
avec;4;26472;23;12;608856;105888
propose;7;714;52;21;37128;4998
piste;5;196;36;15;7056;980
faut;4;4051;24;12;97224;16204
ameliorer;9;427;66;27;28182;3843
qualite;7;560;46;21;25760;3920
utilisant;9;363;58;27;21054;3267
combustibles;12;26;84;36;2184;312
matieres;8;383;58;24;22214;3064
brulent;7;42;47;21;1974;294
chauffer;8;113;52;24;5876;904
ensuite;7;2614;48;21;125472;18298
jetees;6;17;44;18;748;102
propres;7;421;55;21;23155;2947
annees;6;4804;37;18;177748;28824
venir;5;511;35;15;17885;2555
voudrait;8;88;51;24;4488;704
installations;13;240;84;39;20160;3120
sanitaires;10;58;65;30;3770;580
salle;5;751;38;15;28538;3755
reduire;7;365;51;21;18615;2555
changement;10;390;57;30;22230;3900
climatique;10;255;67;30;17085;2550
exposition;10;441;69;30;30429;4410
faisant;7;890;41;21;36490;6230
petits;6;2331;42;18;97902;13986
efforts;7;215;54;21;11610;1505
eteindre;8;64;53;24;3392;512
lumiere;7;1590;55;21;87450;11130
mettre;6;1681;45;18;75645;10086
chauffage;9;139;50;27;6950;1251
trop;4;2618;28;12;73304;10472
fort;4;1096;29;12;31784;4384
trier;5;39;37;15;1443;195
tes;3;1546;23;9;35558;4638
dechets;7;263;46;21;12098;1841
prendre;7;1559;50;21;77950;10913
douche;6;30;36;18;1080;180
longtemps;9;1318;64;27;84352;11862
promets;7;7;55;21;385;49
deja;4;2443;23;12;56189;9772
avenir;6;300;38;18;11400;1800
meilleur;8;879;64;24;56256;7032
ton;3;1287;17;9;21879;3861
age;3;2958;14;9;41412;8874
systeme;7;2124;61;21;129564;14868
decimal;7;46;46;21;2116;322
dix;3;951;22;9;20922;2853
cinquieme;9;384;61;27;23424;3456
pair;4;68;25;12;1700;272
double;6;511;39;18;19929;3066
dizaine;7;264;45;21;11880;1848
groupe;6;2712;40;18;108480;16272
second;6;877;39;18;34203;5262
droite;6;1342;40;18;53680;8052
ecriture;8;600;56;24;33600;4800
laquelle;8;1310;59;24;77290;10480
ajoute;6;332;36;18;11952;1992
appelle;7;2496;49;21;122304;17472
numeration;10;49;64;30;3136;490
position;8;710;52;24;36920;5680
certaines;9;2701;58;27;156658;24309
numerations;11;2;74;33;148;22
nombres;7;586;51;21;29886;4102
x;1;1968;10;3;19680;1968
difficile;9;1033;61;27;63013;9297
additions;9;21;54;27;1134;189
simplement;10;741;77;30;57057;7410
positionnelle;13;3;89;39;267;39
grands;6;2632;37;18;97384;15792
chaque;6;4001;35;18;140035;24006
inventer;8;73;53;24;3869;584
nouveau;7;2785;43;21;119755;19495
signe;5;554;32;15;17728;2770
tandis;6;926;36;18;33336;5556
soient;6;688;40;18;27520;4128
ecrits;6;333;43;18;14319;1998
binaire;7;83;40;21;3320;581
base;4;1373;24;12;32952;5492
troisieme;9;1310;67;27;87770;11790
ecoles;6;772;44;18;33968;4632
wallonnes;9;14;63;27;882;126
devenues;8;94;57;24;5358;752
lors;4;3644;34;12;123896;14576
edition;7;509;42;21;21378;3563
inscrites;9;31;64;27;1984;279
recu;4;586;28;12;16408;2344
label;5;137;32;15;4384;685
ecole;5;41;34;15;1394;205
propre;6;921;45;18;41445;5526
veut;4;2329;28;12;65212;9316
dire;4;5243;28;12;146804;20972
asbl;4;6;26;12;156;24
decide;6;676;37;18;25012;4056
encourager;10;100;62;30;6200;1000
produire;8;621;57;24;35397;4968
nettoyer;8;84;57;24;4788;672
be;2;143;11;6;1573;286
wapp;4;1;26;12;26;4
agit;4;2050;19;12;38950;8200
wallonie;8;215;54;24;11610;1720
proprete;8;20;58;24;1160;160
fost;4;1;30;12;30;4
chargee;7;186;40;21;7440;1302
collecte;8;76;54;24;4104;608
tri;3;48;21;9;1008;144
recyclage;9;19;60;27;1140;171
emballages;10;21;66;30;1386;210
menagers;8;15;55;24;825;120
comment;7;1762;49;21;86338;12334
devient;7;3965;45;21;178425;27755
participer;10;573;65;30;37245;5730
projet;6;1157;42;18;48594;6942
inscrire;8;119;57;24;6783;952
inscrivent;10;17;67;30;1139;170
seront;6;1318;43;18;56674;7908
accompagnees;12;57;72;36;4104;684
afin;4;2886;22;12;63492;11544
gerer;5;167;36;15;6012;835
depart;6;865;38;18;32870;5190
ecole;5;2132;34;15;72488;10660
doit;4;4141;24;12;99384;16564
point;5;2188;30;15;65640;10940
produit;7;1440;47;21;67680;10080
eleves;6;1205;48;18;57840;7230
trient;6;2;39;18;78;12
cour;4;937;27;12;25299;3748
toujours;8;3200;58;24;185600;25600
analysee;8;3;55;24;165;24
choisir;7;410;47;21;19270;2870
quoi;4;946;27;12;25542;3784
concentrer;10;80;64;30;5120;800
ses;3;15661;27;9;422847;46983
actions;7;505;41;21;20705;3535
durant;6;2057;36;18;74052;12342
garder;6;387;38;18;14706;2322
alentours;9;199;62;27;12338;1791
probleme;8;946;59;24;55814;7568
identifie;9;64;57;27;3648;576
place;5;3539;31;15;109709;17695
generalement;12;1972;79;36;155788;23664
organiser;9;362;59;27;21358;3258
activites;9;783;57;27;44631;7047
impliquer;9;16;69;27;1104;144
classes;7;426;54;21;23004;2982
fin;3;4441;19;9;84379;13323
but;3;1691;17;9;28747;5073
sera;4;3114;29;12;90306;12456
pu;2;1084;14;6;15176;2168
resolu;6;45;48;18;2160;270
demander;8;541;53;24;28673;4328
obtenir;7;841;43;21;36163;5887
quelles;7;265;57;21;15105;1855
consequences;12;339;82;36;27798;4068
parvient;8;598;51;24;30498;4784
idee;4;1263;26;12;32838;5052
expliquer;9;366;70;27;25620;3294
general;7;2495;44;21;109780;17465
animations;10;64;60;30;3840;640
amusantes;9;11;61;27;671;99
organisees;10;172;67;30;11524;1720
apprendre;9;548;60;27;32880;4932
facon;5;1123;27;15;30321;5615
dr;2;315;15;6;4725;630
as;2;1378;13;6;17914;2756
participe;9;370;56;27;20720;3330
telles;6;332;48;18;15936;1992
pexels;6;71;50;18;3550;426
square;6;41;44;18;1804;246
grimmaud;8;2;55;24;110;16
quartier;8;732;55;24;40260;5856
ordre;5;1778;37;15;65786;8890
phenix;6;51;40;18;2040;306
saga;4;340;20;12;6800;1360
harry;5;930;37;15;34410;4650
potter;6;598;41;18;24518;3588
famille;7;3687;52;21;191724;25809
sirius;6;87;48;18;4176;522
black;5;349;29;15;10121;1745
frere;5;1398;40;15;55920;6990
regulus;7;6;53;21;318;42
elfe;4;105;31;12;3255;420
kreattur;8;1;55;24;55;8
appartiendra;12;2;71;36;142;24
tard;4;2312;24;12;55488;9248
apparait;8;166;44;24;7304;1328
tome;4;397;29;12;11513;1588
multitude;9;119;64;27;7616;1071
demeure;7;181;53;21;9593;1267
appartenu;9;48;54;27;2592;432
pendant;7;6537;39;21;254943;45759
lieu;4;4206;29;12;121974;16824
magie;5;236;30;15;7080;1180
noire;5;776;33;15;25608;3880
habitants;9;3290;48;27;157920;29610
adorant;7;4;38;21;152;28
puis;4;6508;30;12;195240;26032
devint;6;348;38;18;13224;2088
blanche;7;740;38;21;28120;5180
trouve;6;4133;43;18;177719;24798
tapisserie;10;35;71;30;2485;350
representant;12;438;81;36;35478;5256
arbre;5;650;32;15;20800;3250
genealogique;12;17;73;36;1241;204
decore;6;107;40;18;4280;642
couleurs;8;883;60;24;52980;7064
serpentard;10;64;69;30;4416;640
devise;6;87;44;18;3828;522
pur;3;125;23;9;2875;375
maugrey;7;10;51;21;510;70
fol;3;13;23;9;299;39
sorts;5;27;41;15;1107;135
protection;10;704;63;30;44352;7040
sort;4;962;31;12;29822;3848
blocklang;9;1;53;27;53;9
jeunes;6;1876;43;18;80668;11256
marche;6;495;39;18;19305;2970
climat;6;1033;39;18;40287;6198
bruxelles;9;604;72;27;43488;5436
fini;4;319;25;12;7975;1276
dernier;7;2256;49;21;110544;15792
deuxieme;8;1801;60;24;108060;14408
consecutive;11;34;72;33;2448;374
milliers;8;633;66;24;41778;5064
defile;6;47;43;18;2021;282
rues;4;321;33;12;10593;1284
nee;3;850;19;9;16150;2550
janvier;7;2682;45;21;120690;18774
manifestation;13;157;81;39;12717;2041
faveur;6;346;42;18;14532;2076
etaient;7;4244;40;21;169760;29708
comptent;8;117;52;24;6084;936
arreter;7;436;50;21;21800;3052
la;2;2559;12;6;30708;5118
puisqu;6;546;45;18;24570;3276
prevoient;9;32;61;27;1952;288
jeudis;6;12;43;18;516;72
jusqu;5;5599;39;15;218361;27995
prochaines;10;72;63;30;4536;720
elections;9;895;61;27;54595;8055
auront;6;295;36;18;10620;1770
mai;3;2914;19;9;55366;8742
flamands;8;79;54;24;4266;632
secondaire;10;326;64;30;20864;3260
cependant;9;3018;51;27;153918;27162
derniere;8;1253;56;24;70168;10024
francophones;12;143;76;36;10868;1716
rejoints;8;44;56;24;2464;352
manifester;10;124;71;30;8804;1240
leurs;5;6562;42;15;275604;32810
tes;3;591;23;9;13593;1773
portent;7;394;46;21;18124;2758
nom;3;7508;21;9;157668;22524
youth;5;7;35;15;245;35
for;3;238;23;9;5474;714
climate;7;6;46;21;276;42
jeunesse;8;507;60;24;30420;4056
semaines;8;794;58;24;46052;6352
certains;8;4815;51;24;245565;38520
etudiants;9;284;56;27;15904;2556
universites;11;146;81;33;11826;1606
hautes;6;364;38;18;13832;2184
promis;6;142;48;18;6816;852
allaient;8;99;48;24;4752;792
pouvaient;9;530;55;27;29150;4770
examens;7;74;52;21;3848;518
manifestent;11;71;73;33;5183;781
souhaiteraient;14;7;86;42;602;98
fasse;5;134;38;15;5092;670
lutter;6;457;44;18;20108;2742
contre;6;6824;38;18;259312;40944
rechauffement;13;235;87;39;20445;3055
surtout;7;3087;51;21;157437;21609
enerves;7;1;53;21;53;7
gouvernement;12;3037;81;36;245997;36444
flamand;7;132;44;21;5808;924
