word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
xixe;4;1193;28;8;33404;4772;;
simple;6;1192;21;8;25032;7152;;
tant;4;1191;17;6;20247;4764;;
asie;4;1186;23;8;27278;4744;;
latin;5;1185;14;8;16590;5925;;
surface;7;1185;26;10;30810;8295;;
autriche;8;1184;27;10;31968;9472;;
education;9;1183;25;8;29575;10647;;
europeenne;10;1181;27;12;31887;11810;;
nouveaux;8;1180;29;10;34220;9440;;
philippe;8;1180;13;6;15340;9440;;
regne;5;1180;29;10;34220;5900;;
sens;4;1178;20;8;23560;4712;;
noir;4;1172;21;8;24612;4688;;
points;6;1171;16;8;18736;7026;;
utiliser;8;1170;18;6;21060;9360;;
celles;6;1168;18;10;21024;7008;;
service;7;1166;18;10;20988;8162;;
memes;5;1164;22;10;25608;5820;;
uni;3;1162;11;6;12782;3486;;
iles;4;1162;21;8;24402;4648;;
situation;9;1161;19;8;22059;10449;;
construction;12;1161;30;18;34830;13932;;
petites;7;1159;25;14;28975;8113;;
projet;6;1157;16;10;18512;6942;;
gros;4;1156;21;6;24276;4624;;
signifie;8;1151;22;8;25322;9208;;
photo;5;1150;16;8;18400;5750;;
henri;5;1147;18;4;20646;5735;;
vite;4;1146;19;6;21774;4584;;
action;6;1145;19;8;21755;6870;;
displaystyle;12;1139;18;10;20502;13668;;
gauche;6;1135;25;8;28375;6810;;
blanc;5;1132;26;10;29432;5660;;
catholique;10;1129;20;8;22580;11290;;
russe;5;1125;27;8;30375;5625;;
musee;5;1124;25;8;28100;5620;;
facon;5;1123;21;10;23583;5615;;
americain;9;1123;29;18;32567;10107;;
club;4;1123;18;8;20214;4492;;
compose;7;1117;19;10;21223;7819;;
rencontre;9;1112;25;10;27800;10008;;
production;10;1112;21;10;23352;11120;;
date;4;1109;15;8;16635;4436;;
rendre;6;1109;26;10;28834;6654;;
conditions;10;1109;21;12;23289;11090;;
decide;6;1109;15;12;16635;6654;;
retour;6;1108;22;8;24376;6648;;
choses;6;1106;19;10;21014;6636;;
vivre;5;1105;27;8;29835;5525;;
semaine;7;1101;17;8;18717;7707;;
coupe;5;1099;21;10;23079;5495;;
objets;6;1098;24;8;26352;6588;;
fort;4;1096;14;6;15344;4384;;
construit;9;1093;19;10;20767;9837;;
cm;2;1092;17;4;18564;2184;;
allemands;9;1091;24;12;26184;9819;;
terme;5;1084;21;10;22764;5420;;
pu;2;1084;8;4;8672;2168;;
personnage;10;1078;18;10;19404;10780;;
grec;4;1078;19;8;20482;4312;;
culture;7;1078;20;8;21560;7546;;
creation;8;1077;22;10;23694;8616;;
main;4;1075;17;8;18275;4300;;
appeles;7;1073;33;14;35409;7511;;
voit;4;1067;20;8;21340;4268;;
ancienne;8;1063;17;8;18071;8504;;
genre;5;1063;19;6;20197;5315;;
economique;10;1061;34;20;36074;10610;;
romaine;7;1061;30;12;31830;7427;;
aucun;5;1060;21;6;22260;5300;;
forment;7;1060;26;12;27560;7420;;
permettent;10;1057;21;12;22197;10570;;
troupes;7;1056;25;12;26400;7392;;
juste;5;1056;20;6;21120;5280;;
zone;4;1055;22;6;23210;4220;;
mise;4;1055;22;8;23210;4220;;
printemps;9;1051;20;12;21020;9459;;
vitesse;7;1050;24;8;25200;7350;;
majorite;8;1047;25;10;26175;8376;;
vue;3;1047;21;6;21987;3141;;
desormais;9;1043;34;18;35462;9387;;
six;3;1042;15;6;15630;3126;;
elu;3;1041;13;6;13533;3123;;
national;8;1040;26;10;27040;8320;;
vraiment;8;1038;19;4;19722;8304;;
pense;5;1036;16;8;16576;5180;;
actuellement;12;1035;15;6;15525;12420;;
difficile;9;1033;16;8;16528;9297;;
climat;6;1033;22;10;22726;6198;;
classe;6;1033;21;10;21693;6198;;
feu;3;1032;19;6;19608;3096;;
objet;5;1030;19;6;19570;5150;;
idees;5;1030;27;10;27810;5150;;
haute;5;1029;26;8;26754;5145;;
lyon;4;1029;13;6;13377;4116;;
pourrait;8;1027;21;12;21567;8216;;
retrouve;8;1026;31;16;31806;8208;;
coup;4;1025;16;8;16400;4100;;
recherche;9;1023;21;8;21483;9207;;
langues;7;1020;19;10;19380;7140;;
toi;3;1020;20;6;20400;3060;;
v;1;1020;11;2;11220;1020;;
assemblee;9;1019;25;10;25475;9171;;
mots;4;1018;20;8;20360;4072;;
accord;6;1015;22;10;22330;6090;;
eviter;6;1015;31;12;31465;6090;;
aime;4;1013;19;8;19247;4052;;
oiseaux;7;1011;14;6;14154;7077;;
image;5;1010;24;8;24240;5050;;
peux;4;1010;17;8;17170;4040;;
finalement;10;1007;10;4;10070;10070;;
devenu;6;1005;17;8;17085;6030;;
planete;7;1004;20;14;20080;7028;;
version;7;1004;26;10;26104;7028;;
maladie;7;1001;22;8;22022;7007;;
developpement;13;999;43;26;42957;12987;;
carriere;8;999;26;12;25974;7992;;
ocean;5;998;22;8;21956;4990;;
courant;7;997;20;8;19940;6979;;
lois;4;996;13;8;12948;3984;;
terres;6;996;25;12;24900;5976;;
tel;3;995;17;6;16915;2985;;
livres;6;993;23;8;22839;5958;;
gaz;3;992;21;6;20832;2976;;
pratique;8;991;15;8;14865;7928;;
scientifiques;13;990;19;8;18810;12870;;
traite;6;986;20;10;19720;5916;;
