word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
marie;5;1352;17;8;22984;6760;;
films;5;1348;23;10;31004;6740;;
argent;6;1343;19;8;25517;8058;;
droite;6;1342;19;8;25498;8052;;
mes;3;1342;14;6;18788;4026;;
ados;4;1341;23;8;30843;5364;;
ici;3;1341;13;4;17433;4023;;
devenir;7;1339;21;10;28119;9373;;
chose;5;1332;20;10;26640;6660;;
besoin;6;1330;19;8;25270;7980;;
appelee;7;1327;32;14;42464;9289;;
principalement;14;1325;19;8;25175;18550;;
romains;7;1322;34;12;44948;9254;;
longtemps;9;1318;15;8;19770;11862;;
seront;6;1318;24;10;31632;7908;;
coree;5;1315;19;10;24985;6575;;
scientifique;12;1315;24;8;31560;15780;;
espece;6;1314;14;6;18396;7884;;
heures;6;1313;26;8;34138;7878;;
laquelle;8;1310;19;8;24890;10480;;
troisieme;9;1310;26;8;34060;11790;;
uvre;4;1310;19;8;24890;5240;;
rapidement;10;1307;19;6;24833;13070;;
enfin;5;1303;11;4;14333;6515;;
force;5;1302;20;10;26040;6510;;
conseil;7;1301;23;12;29923;9107;;
proche;6;1300;19;10;24700;7800;;
duc;3;1299;9;6;11691;3897;;
nomme;5;1297;23;8;29831;6485;;
produits;8;1296;22;10;28512;10368;;
vivent;6;1294;32;10;41408;7764;;
societe;7;1293;21;8;27153;9051;;
ton;3;1287;22;6;28314;3861;;
texte;5;1286;26;8;33436;6430;;
nationale;9;1279;29;10;37091;11511;;
presente;8;1277;33;16;42141;10216;;
plantes;7;1275;24;12;30600;8925;;
vote;4;1270;28;8;35560;5080;;
er;2;1267;8;4;10136;2534;;
idee;4;1263;20;6;25260;5052;;
allemand;8;1257;24;12;30168;10056;;
parler;6;1255;22;10;27610;7530;;
derniere;8;1253;16;8;20048;10024;;
nouvelles;9;1253;30;10;37590;11277;;
dessus;6;1252;21;10;26292;7512;;
nuit;4;1246;23;6;28658;4984;;
religion;8;1241;26;10;32266;9928;;
saison;6;1241;26;10;32266;7446;;
utilise;7;1240;12;4;14880;8680;;
presque;7;1240;16;6;19840;8680;;
rapport;7;1239;26;8;32214;8673;;
public;6;1238;21;8;25998;7428;;
japon;5;1238;20;8;24760;6190;;
interieur;9;1238;39;18;48282;11142;;
peuple;6;1237;24;10;29688;7422;;
regime;6;1237;27;12;33399;7422;;
maniere;7;1233;25;14;30825;8631;;
arrive;6;1231;16;6;19696;7386;;
reine;5;1229;26;8;31954;6145;;
super;5;1228;20;6;24560;6140;;
sert;4;1227;20;8;24540;4908;;
passer;6;1222;24;10;29328;7332;;
naissance;9;1222;23;8;28106;10998;;
pris;4;1221;16;8;19536;4884;;
plein;5;1213;15;6;18195;6065;;
politiques;10;1211;26;12;31486;12110;;
droits;6;1207;20;8;24140;7242;;
eleves;6;1205;27;12;32535;7230;;
pape;4;1197;17;8;20349;4788;;
xixe;4;1193;31;8;36983;4772;;
simple;6;1192;22;8;26224;7152;;
tant;4;1191;19;6;22629;4764;;
asie;4;1186;23;8;27278;4744;;
latin;5;1185;16;8;18960;5925;;
surface;7;1185;29;10;34365;8295;;
autriche;8;1184;28;10;33152;9472;;
education;9;1183;23;8;27209;10647;;
europeenne;10;1181;30;12;35430;11810;;
nouveaux;8;1180;31;10;36580;9440;;
philippe;8;1180;14;6;16520;9440;;
regne;5;1180;27;10;31860;5900;;
sens;4;1178;21;8;24738;4712;;
noir;4;1172;23;8;26956;4688;;
points;6;1171;21;8;24591;7026;;
utiliser;8;1170;20;6;23400;9360;;
celles;6;1168;21;10;24528;7008;;
service;7;1166;23;10;26818;8162;;
memes;5;1164;21;10;24444;5820;;
uni;3;1162;11;6;12782;3486;;
iles;4;1162;19;8;22078;4648;;
situation;9;1161;22;8;25542;10449;;
construction;12;1161;35;18;40635;13932;;
petites;7;1159;29;14;33611;8113;;
projet;6;1157;20;10;23140;6942;;
gros;4;1156;21;6;24276;4624;;
signifie;8;1151;22;8;25322;9208;;
photo;5;1150;18;8;20700;5750;;
henri;5;1147;16;4;18352;5735;;
vite;4;1146;20;6;22920;4584;;
action;6;1145;18;8;20610;6870;;
displaystyle;12;1139;20;10;22780;13668;;
gauche;6;1135;24;8;27240;6810;;
blanc;5;1132;21;10;23772;5660;;
catholique;10;1129;19;8;21451;11290;;
russe;5;1125;29;8;32625;5625;;
musee;5;1124;24;8;26976;5620;;
facon;5;1123;18;10;20214;5615;;
americain;9;1123;31;18;34813;10107;;
club;4;1123;18;8;20214;4492;;
compose;7;1117;23;10;25691;7819;;
rencontre;9;1112;25;10;27800;10008;;
production;10;1112;23;10;25576;11120;;
date;4;1109;15;8;16635;4436;;
rendre;6;1109;26;10;28834;6654;;
conditions;10;1109;22;12;24398;11090;;
decide;6;1109;14;12;15526;6654;;
retour;6;1108;23;8;25484;6648;;
choses;6;1106;21;10;23226;6636;;
vivre;5;1105;28;8;30940;5525;;
semaine;7;1101;22;8;24222;7707;;
coupe;5;1099;23;10;25277;5495;;
objets;6;1098;24;8;26352;6588;;
fort;4;1096;14;6;15344;4384;;
construit;9;1093;21;10;22953;9837;;
cm;2;1092;14;4;15288;2184;;
allemands;9;1091;26;12;28366;9819;;
terme;5;1084;27;10;29268;5420;;
pu;2;1084;10;4;10840;2168;;
personnage;10;1078;22;10;23716;10780;;
grec;4;1078;18;8;19404;4312;;
culture;7;1078;22;8;23716;7546;;
creation;8;1077;23;10;24771;8616;;
main;4;1075;14;8;15050;4300;;
appeles;7;1073;33;14;35409;7511;;
voit;4;1067;23;8;24541;4268;;
ancienne;8;1063;16;8;17008;8504;;
genre;5;1063;18;6;19134;5315;;
economique;10;1061;37;20;39257;10610;;
romaine;7;1061;33;12;35013;7427;;
aucun;5;1060;20;6;21200;5300;;
forment;7;1060;28;12;29680;7420;;
permettent;10;1057;25;12;26425;10570;;
troupes;7;1056;31;12;32736;7392;;
juste;5;1056;20;6;21120;5280;;
zone;4;1055;24;6;25320;4220;;
mise;4;1055;19;8;20045;4220;;
printemps;9;1051;23;12;24173;9459;;
vitesse;7;1050;26;8;27300;7350;;
majorite;8;1047;26;10;27222;8376;;
vue;3;1047;23;6;24081;3141;;
desormais;9;1043;38;18;39634;9387;;
six;3;1042;17;6;17714;3126;;
elu;3;1041;15;6;15615;3123;;
national;8;1040;27;10;28080;8320;;
vraiment;8;1038;20;4;20760;8304;;
pense;5;1036;16;8;16576;5180;;
actuellement;12;1035;13;6;13455;12420;;
difficile;9;1033;15;8;15495;9297;;
climat;6;1033;21;10;21693;6198;;
classe;6;1033;21;10;21693;6198;;
feu;3;1032;16;6;16512;3096;;
objet;5;1030;18;6;18540;5150;;
idees;5;1030;23;10;23690;5150;;
haute;5;1029;24;8;24696;5145;;
lyon;4;1029;16;6;16464;4116;;
pourrait;8;1027;27;12;27729;8216;;
retrouve;8;1026;35;16;35910;8208;;
coup;4;1025;17;8;17425;4100;;
recherche;9;1023;22;8;22506;9207;;
langues;7;1020;20;10;20400;7140;;
toi;3;1020;23;6;23460;3060;;
v;1;1020;11;2;11220;1020;;
assemblee;9;1019;25;10;25475;9171;;
mots;4;1018;19;8;19342;4072;;
accord;6;1015;21;10;21315;6090;;
eviter;6;1015;30;12;30450;6090;;
aime;4;1013;20;8;20260;4052;;
oiseaux;7;1011;18;6;18198;7077;;
image;5;1010;22;8;22220;5050;;
peux;4;1010;20;8;20200;4040;;
finalement;10;1007;9;4;9063;10070;;
devenu;6;1005;17;8;17085;6030;;
planete;7;1004;23;14;23092;7028;;
version;7;1004;29;10;29116;7028;;
maladie;7;1001;22;8;22022;7007;;
developpement;13;999;47;26;46953;12987;;
carriere;8;999;27;12;26973;7992;;
ocean;5;998;19;8;18962;4990;;
courant;7;997;21;8;20937;6979;;
lois;4;996;18;8;17928;3984;;
terres;6;996;29;12;28884;5976;;
tel;3;995;20;6;19900;2985;;
livres;6;993;24;8;23832;5958;;
gaz;3;992;19;6;18848;2976;;
pratique;8;991;17;8;16847;7928;;
scientifiques;13;990;21;8;20790;12870;;
traite;6;986;25;10;24650;5916;;
travaux;7;985;31;14;30535;6895;;
sauf;4;982;19;6;18658;3928;;
loin;4;981;16;8;15696;3924;;
nature;6;981;28;10;27468;5886;;
