word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
midi;4;389;18;12;7002;1556
set;3;36;19;9;684;108
serre;5;30;28;15;840;150
remporte;8;469;46;24;21574;3752
fatigue;7;97;35;21;3395;679
impose;6;105;33;18;3465;630
gagnant;7;119;31;21;3689;833
derniers;8;792;40;24;31680;6336
sets;4;44;25;12;1100;176
heures;6;1313;32;18;42016;7878
minute;6;267;30;18;8010;1602
joueur;6;913;33;18;30129;5478
temps;5;5539;29;15;160631;27695
seuls;5;836;29;15;24244;4180
novak;5;45;28;15;1260;225
djokovic;8;54;37;24;1998;432
robin;5;51;27;15;1377;255
soderling;9;1;48;27;48;9
chuter;6;16;29;18;464;96
histoire;8;3413;41;24;139933;27304
hommes;6;2849;31;18;88319;17094
femmes;6;1924;32;18;61568;11544
confondus;9;50;43;27;2150;450
remporter;9;172;52;27;8944;1548
majeur;6;216;30;18;6480;1296
adversaire;10;318;48;30;15264;3180
declare;7;404;32;21;12928;2828
joue;4;466;21;12;9786;1864
exceptionnelle;14;93;69;42;6417;1302
succes;6;1507;31;18;46717;9042
tournois;8;109;44;24;4796;872
chelem;6;92;25;18;2300;552
assurement;10;9;54;30;486;90
meilleurs;9;414;45;27;18630;3726
joueurs;7;862;39;21;33618;6034
t;1;6042;7;3;42294;6042
opposait;8;33;44;24;1452;264
australienne;12;40;59;36;2360;480
ashleigh;8;4;38;24;152;32
barty;5;10;27;15;270;50
tcheque;7;128;38;21;4864;896
marketa;7;1;34;21;34;7
vondrousova;11;1;63;33;63;11
main;4;1075;17;12;18275;4300
peine;5;549;23;15;12627;2745
triompher;9;29;48;27;1392;261
depuis;6;6924;32;18;221568;41544
margaret;8;25;38;24;950;200
court;5;497;26;15;12922;2485
progresse;9;54;47;27;2538;486
places;6;302;28;18;8456;1812
atteint;7;722;35;21;25270;5054
crystal;7;10;37;21;370;70
pictures;8;13;41;24;533;104
trouve;6;476;34;18;16184;2856
prochaine;9;170;40;27;6800;1530
primaire;8;362;39;24;14118;2896
changeras;9;2;39;27;78;18
sans;4;5962;22;12;131164;23848
doute;5;569;25;15;14225;2845
entrer;6;465;33;18;15345;2790
nouvelle;8;2641;42;24;110922;21128
mars;4;2986;20;12;59720;11944
deposer;7;99;38;21;3762;693
formulaire;10;73;50;30;3650;730
inscription;11;120;54;33;6480;1320
preferee;8;84;44;24;3696;672
papier;6;461;31;18;14291;2766
pouvais;7;58;36;21;2088;406
plaisaient;10;5;46;30;230;50
choix;5;610;23;15;14030;3050
aurait;6;1573;31;18;48763;9438
disponible;10;368;46;30;16928;3680
normalement;11;363;55;33;19965;3993
sais;4;563;21;12;11823;2252
maintenant;10;956;46;30;43976;9560
choisie;7;129;30;21;3870;903
validee;7;16;33;21;528;112
soucis;6;63;33;18;2079;378
fais;4;856;20;12;17120;3424
