word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
scientifiques;13;990;74;26;73260;12870;;
traite;6;986;34;12;33524;5916;;
travaux;7;985;44;14;43340;6895;;
sauf;4;982;21;8;20622;3928;;
loin;4;981;24;8;23544;3924;;
nature;6;981;35;12;34335;5886;;
egypte;6;977;34;12;33218;5862;;
epouse;6;977;37;12;36149;5862;;
premieres;9;973;57;18;55461;8757;;
moyenne;7;972;38;14;36936;6804;;
combat;6;970;25;12;24250;5820;;
sort;4;962;26;8;25012;3848;;
paix;4;960;24;8;23040;3840;;
fer;3;960;22;6;21120;2880;;
sang;4;958;15;8;14370;3832;;
aider;5;957;27;10;25839;4785;;
cinema;6;957;26;12;24882;5742;;
album;5;957;24;10;22968;4785;;
maintenant;10;956;46;20;43976;9560;;
furent;6;955;40;12;38200;5730;;
militaires;10;955;55;20;52525;9550;;
poissons;8;954;44;16;41976;7632;;
connue;6;952;33;12;31416;5712;;
liberte;7;952;43;14;40936;6664;;
dix;3;951;20;6;19020;2853;;
yeux;4;951;29;8;27579;3804;;
francois;8;950;43;16;40850;7600;;
considere;9;947;51;18;48297;8523;;
quoi;4;946;26;8;24596;3784;;
probleme;8;946;49;16;46354;7568;;
style;5;946;31;10;29326;4730;;
sorte;5;946;32;10;30272;4730;;
etudes;6;945;35;12;33075;5670;;
deputes;7;945;42;14;39690;6615;;
victoire;8;944;49;16;46256;7552;;
groupes;7;943;43;14;40549;6601;;
ecrire;6;941;39;12;36699;5646;;
cite;4;941;21;8;19761;3764;;
organisation;12;940;59;24;55460;11280;;
proteger;8;940;52;16;48880;7520;;
cour;4;937;26;8;24362;3748;;
uvres;5;936;35;10;32760;4680;;
lequel;6;935;43;12;40205;5610;;
liste;5;934;30;10;28020;4670;;
aura;4;933;20;8;18660;3732;;
scene;5;931;26;10;24206;4655;;
harry;5;930;30;10;27900;4650;;
prise;5;930;32;10;29760;4650;;
personnages;11;930;59;22;54870;10230;;
tandis;6;926;28;12;25928;5556;;
plan;4;925;22;8;20350;3700;;
pourtant;8;925;48;16;44400;7400;;
f;1;923;7;2;6461;923;;
direction;9;922;51;18;47022;8298;;
propre;6;921;44;12;40524;5526;;
longue;6;919;35;12;32165;5514;;
independance;12;919;61;24;56059;11028;;
allemande;9;918;46;18;42228;8262;;
represente;10;916;65;20;59540;9160;;
principal;9;916;52;18;47632;8244;;
chacun;6;916;26;12;23816;5496;;
joue;4;914;25;8;22850;3656;;
joueur;6;913;41;12;37433;5478;;
passe;5;912;25;10;22800;4560;;
temperature;11;911;68;22;61948;10021;;
quelque;7;911;50;14;45550;6377;;
sujet;5;910;30;10;27300;4550;;
parties;7;910;40;14;36400;6370;;
centrale;8;910;46;16;41860;7280;;
ufs;3;908;19;6;17252;2724;;
prince;6;905;36;12;32580;5430;;
port;4;904;28;8;25312;3616;;
utilisateur;11;903;66;22;59598;9933;;
populaire;9;898;57;18;51186;8082;;
voix;4;898;29;8;26042;3592;;
autant;6;897;28;12;25116;5382;;
etoile;6;897;37;12;33189;5382;;
elections;9;895;51;18;45645;8055;;
britannique;11;894;61;22;54534;9834;;
presence;8;894;48;16;42912;7152;;
journee;7;892;45;14;40140;6244;;
anciens;7;892;32;14;28544;6244;;
foret;5;892;34;10;30328;4460;;
automne;7;892;36;14;32112;6244;;
sept;4;891;24;8;21384;3564;;
lune;4;891;26;8;23166;3564;;
faisant;7;890;32;14;28480;6230;;
route;5;890;34;10;30260;4450;;
libre;5;888;31;10;27528;4440;;
cree;4;888;25;8;22200;3552;;
rend;4;887;25;8;22175;3548;;
of;2;886;13;4;11518;1772;;
siecles;7;885;39;14;34515;6195;;
football;8;884;46;16;40664;7072;;
morts;5;884;30;10;26520;4420;;
couleurs;8;883;52;16;45916;7064;;
jesus;5;882;29;10;25578;4410;;
cuisine;7;882;37;14;32634;6174;;
wikipedia;9;881;51;18;44931;7929;;
travers;7;880;45;14;39600;6160;;
meilleur;8;879;53;16;46587;7032;;
londres;7;878;44;14;38632;6146;;
antiquite;9;878;50;18;43900;7902;;
second;6;877;31;12;27187;5262;;
credit;6;875;35;12;30625;5250;;
avis;4;875;20;8;17500;3500;;
attaque;7;874;37;14;32338;6118;;
vivant;6;872;34;12;29648;5232;;
elements;8;872;46;16;40112;6976;;
new;3;871;20;6;17420;2613;;
amis;4;871;16;8;13936;3484;;
europeens;9;871;57;18;49647;7839;;
i;1;870;5;2;4350;870;;
roman;5;870;26;10;22620;4350;;
informations;12;869;65;24;56485;10428;;
dieux;5;868;33;10;28644;4340;;
moitie;6;867;32;12;27744;5202;;
arrivee;7;867;45;14;39015;6069;;
depart;6;865;35;12;30275;5190;;
jouer;5;863;34;10;29342;4315;;
forte;5;863;34;10;29342;4315;;
joueurs;7;862;46;14;39652;6034;;
femelle;7;861;45;14;38745;6027;;
fais;4;856;19;8;16264;3424;;
sait;4;856;18;8;15408;3424;;
peau;4;855;22;8;18810;3420;;
bretagne;8;854;40;16;34160;6832;;
problemes;9;851;54;18;45954;7659;;
demi;4;851;20;8;17020;3404;;
nee;3;850;17;6;14450;2550;;
emission;8;850;41;16;34850;6800;;
britanniques;12;848;66;24;55968;10176;;
domaine;7;847;33;14;27951;5929;;
insectes;8;846;42;16;35532;6768;;
video;5;845;30;10;25350;4225;;
americaine;10;845;48;20;40560;8450;;
commun;6;843;30;12;25290;5058;;
source;6;843;37;12;31191;5058;;
auteur;6;842;37;12;31154;5052;;
obtenir;7;841;40;14;33640;5887;;
juifs;5;839;30;10;25170;4195;;
contrairement;13;837;73;26;61101;10881;;
seuls;5;836;31;10;25916;4180;;
pieces;6;835;33;12;27555;5010;;
finale;6;835;33;12;27555;5010;;
heure;5;833;32;10;26656;4165;;
siege;5;833;25;10;20825;4165;;
modele;6;830;35;12;29050;4980;;
nourriture;10;829;69;20;57201;8290;;
pont;4;829;24;8;19896;3316;;
longueur;8;827;51;16;42177;6616;;
contient;8;827;43;16;35561;6616;;
toutefois;9;825;54;18;44550;7425;;
obtient;7;821;37;14;30377;5747;;
utilisee;8;820;48;16;39360;6560;;
pouvait;7;820;41;14;33620;5740;;
ciel;4;813;23;8;18699;3252;;
message;7;813;31;14;25203;5691;;
physique;8;812;48;16;38976;6496;;
arbres;6;812;34;12;27608;4872;;
comprendre;10;811;61;20;49471;8110;;
tels;4;810;25;8;20250;3240;;
territoires;11;810;72;22;58320;8910;;
fond;4;810;23;8;18630;3240;;
recoit;6;808;36;12;29088;4848;;
regles;6;806;37;12;29822;4836;;
images;6;806;25;12;20150;4836;;
altitude;8;806;45;16;36270;6448;;
peuples;7;806;46;14;37076;5642;;
election;8;805;46;16;37030;6440;;
pattes;6;805;32;12;25760;4830;;
concours;8;803;46;16;36938;6424;;
puissance;9;803;46;18;36938;7227;;
match;5;802;20;10;16040;4010;;
particulierement;16;802;95;32;76190;12832;;
filles;6;802;39;12;31278;4812;;
voici;5;800;28;10;22400;4000;;
familles;8;800;45;16;36000;6400;;
bout;4;800;22;8;17600;3200;;
communes;8;800;41;16;32800;6400;;
jacques;7;799;38;14;30362;5593;;
humains;7;799;32;14;25568;5593;;
p;1;797;7;2;5579;797;;
aucune;6;796;31;12;24676;4776;;
semaines;8;794;38;16;30172;6352;;
franco;6;794;33;12;26202;4764;;
avons;5;793;26;10;20618;3965;;
temple;6;793;37;12;29341;4758;;
derniers;8;792;50;16;39600;6336;;
internet;8;792;48;16;38016;6336;;
parc;4;792;22;8;17424;3168;;
fete;4;791;25;8;19775;3164;;
armes;5;790;26;10;20540;3950;;
mode;4;789;21;8;16569;3156;;
present;7;788;44;14;34672;5516;;
occasion;8;788;37;16;29156;6304;;
sport;5;787;33;10;25971;3935;;
endroit;7;787;42;14;33054;5509;;
rois;4;787;25;8;19675;3148;;
mariage;7;785;31;14;24335;5495;;
activite;8;784;42;16;32928;6272;;
electrique;10;784;65;20;50960;7840;;
activites;9;783;47;18;36801;7047;;
chretiens;9;783;50;18;39150;7047;;
manger;6;780;29;12;22620;4680;;
quel;4;779;29;8;22591;3116;;
discuter;8;778;47;16;36566;6224;;
voire;5;777;34;10;26418;3885;;
noire;5;776;31;10;24056;3880;;
realite;7;776;42;14;32592;5432;;
valeur;6;775;40;12;31000;4650;;
eme;3;775;16;6;12400;2325;;
province;8;775;50;16;38750;6200;;
comprend;8;775;46;16;35650;6200;;
directement;11;774;62;22;47988;8514;;
ecoles;6;772;35;12;27020;4632;;
americains;10;771;47;20;36237;7710;;
urss;4;770;26;8;20020;3080;;
creee;5;770;31;10;23870;3850;;
reseau;6;770;35;12;26950;4620;;
matiere;7;769;38;14;29222;5383;;
religieux;9;769;59;18;45371;6921;;
dynastie;8;769;40;16;30760;6152;;
association;11;767;51;22;39117;8437;;
types;5;766;30;10;22980;3830;;
autoroute;9;766;55;18;42130;6894;;
univers;7;765;45;14;34425;5355;;
lire;4;765;28;8;21420;3060;;
acces;5;763;21;10;16023;3815;;
chaine;6;763;26;12;19838;4578;;
chasse;6;761;26;12;19786;4566;;
montagnes;9;761;42;18;31962;6849;;
facilement;10;760;53;20;40280;7600;;
kilometres;10;760;62;20;47120;7600;;
minutes;7;760;38;14;28880;5320;;
village;7;758;40;14;30320;5306;;
questions;9;757;53;18;40121;6813;;
ta;2;756;8;4;6048;1512;;
programme;9;756;50;18;37800;6804;;
feuilles;8;755;52;16;39260;6040;;
etoiles;7;754;42;14;31668;5278;;
passage;7;753;30;14;22590;5271;;
chemin;6;753;28;12;21084;4518;;
salle;5;751;29;10;21779;3755;;
cathedrale;10;749;52;20;38948;7490;;
entree;6;748;38;12;28424;4488;;
mont;4;748;21;8;15708;2992;;
code;4;748;21;8;15708;2992;;
pression;8;747;48;16;35856;5976;;
principaux;10;747;61;20;45567;7470;;
masse;5;746;22;10;16412;3730;;
raconte;7;744;38;14;28272;5208;;
lieux;5;744;36;10;26784;3720;;
designe;7;742;35;14;25970;5194;;
sante;5;742;24;10;17808;3710;;
large;5;742;28;10;20776;3710;;
simplement;10;741;56;20;41496;7410;;
blanche;7;740;32;14;23680;5180;;
former;6;740;41;12;30340;4440;;
fleuve;6;740;42;12;31080;4440;;
wp;2;740;16;4;11840;1480;;
grecs;5;739;27;10;19953;3695;;
superficie;10;738;61;20;45018;7380;;
york;4;737;28;8;20636;2948;;
poste;5;737;30;10;22110;3685;;
manque;6;736;32;12;23552;4416;;
hauteur;7;735;41;14;30135;5145;;
japonais;8;735;38;16;27930;5880;;
fonctions;9;734;49;18;35966;6606;;
humain;6;734;27;12;19818;4404;;
inde;4;734;21;8;15414;2936;;
moyens;6;734;32;12;23488;4404;;
mesures;7;734;42;14;30828;5138;;
garde;5;734;25;10;18350;3670;;
suisse;6;733;33;12;24189;4398;;
quartier;8;732;52;16;38064;5856;;
importants;10;732;55;20;40260;7320;;
commerce;8;732;43;16;31476;5856;;
apparait;8;732;40;16;29280;5856;;
lutte;5;732;33;10;24156;3660;;
trouvent;8;731;53;16;38743;5848;;
samedi;6;731;27;12;19737;4386;;
importantes;11;730;61;22;44530;8030;;
montre;6;729;36;12;26244;4374;;
semble;6;727;32;12;23264;4362;;
puisque;7;727;45;14;32715;5089;;
construire;10;727;62;20;45074;7270;;
entier;6;726;37;12;26862;4356;;
belge;5;726;26;10;18876;3630;;
voie;4;724;25;8;18100;2896;;
atteint;7;722;36;14;25992;5054;;
train;5;722;27;10;19494;3610;;
chanson;7;722;31;14;22382;5054;;
communaute;10;722;51;20;36822;7220;;
xxe;3;722;26;6;18772;2166;;
continue;8;721;44;16;31724;5768;;
kg;2;720;10;4;7200;1440;;
atteindre;9;719;50;18;35950;6471;;
duree;5;719;33;10;23727;3595;;
participe;9;719;51;18;36669;6471;;
fruits;6;719;39;12;28041;4314;;
avance;6;716;27;12;19332;4296;;
proches;7;716;41;14;29356;5012;;
voyage;6;716;31;12;22196;4296;;
propose;7;714;46;14;32844;4998;;
votre;5;714;35;10;24990;3570;;
russes;6;714;37;12;26418;4284;;
veulent;7;713;46;14;32798;4991;;
course;6;713;37;12;26381;4278;;
travailler;10;713;63;20;44919;7130;;
connait;7;712;33;14;23496;4984;;
lac;3;712;14;6;9968;2136;;
position;8;710;45;16;31950;5680;;
police;6;710;36;12;25560;4260;;
marque;6;709;36;12;25524;4254;;
du;2;708;12;4;8496;1416;;
decision;8;707;41;16;28987;5656;;
paysans;7;707;32;14;22624;4949;;
partout;7;706;43;14;30358;4942;;
belle;5;706;31;10;21886;3530;;
montagne;8;706;37;16;26122;5648;;
protection;10;704;60;20;42240;7040;;
grece;5;703;28;10;19684;3515;;
riche;5;702;28;10;19656;3510;;
chat;4;701;16;8;11216;2804;;
maitre;6;701;32;12;22432;4206;;
actuelle;8;701;47;16;32947;5608;;
composee;8;700;44;16;30800;5600;;
iv;2;698;13;4;9074;1396;;
laisse;6;697;31;12;21607;4182;;
compagnie;9;696;42;18;29232;6264;;
explique;8;695;57;16;39615;5560;;
unique;6;695;38;12;26410;4170;;
securite;8;695;48;16;33360;5560;;
armees;6;695;32;12;22240;4170;;
eaux;4;694;25;8;17350;2776;;
poids;5;693;28;10;19404;3465;;
appel;5;693;30;10;20790;3465;;
lignes;6;692;32;12;22144;4152;;
pied;4;692;23;8;15916;2768;;
ait;3;690;13;6;8970;2070;;
soient;6;688;33;12;22704;4128;;
sur;3;687;21;6;14427;2061;;
michel;6;686;31;12;21266;4116;;
universite;10;686;62;20;42532;6860;;
permettre;9;685;59;18;40415;6165;;
facile;6;685;32;12;21920;4110;;
bord;4;685;23;8;15755;2740;;
membre;6;685;32;12;21920;4110;;
heros;5;685;30;10;20550;3425;;
grecque;7;684;43;14;29412;4788;;
cheval;6;683;32;12;21856;4098;;
paul;4;683;24;8;16392;2732;;
tr;2;682;15;4;10230;1364;;
dure;4;681;27;8;18387;2724;;
g;1;681;3;2;2043;681;;
utilises;8;680;47;16;31960;5440;;
parlement;9;680;53;18;36040;6120;;
necessaire;10;680;53;20;36040;6800;;
fleurs;6;679;42;12;28518;4074;;
piece;5;678;28;10;18984;3390;;
utilisateurs;12;678;71;24;48138;8136;;
uniquement;10;677;59;20;39943;6770;;
utilisation;11;677;60;22;40620;7447;;
quantite;8;677;45;16;30465;5416;;
decouvert;9;676;57;18;38532;6084;;
decide;6;676;31;12;20956;4056;;
crise;5;675;29;10;19575;3375;;
chinois;7;674;34;14;22916;4718;;
permis;6;673;36;12;24228;4038;;
symbole;7;673;38;14;25574;4711;;
peur;4;669;29;8;19401;2676;;
attention;9;668;47;18;31396;6012;;
royal;5;666;31;10;20646;3330;;
noms;4;666;20;8;13320;2664;;
principale;10;665;58;20;38570;6650;;
influence;9;665;53;18;35245;5985;;
risque;6;664;40;12;26560;3984;;
pages;5;663;23;10;15249;3315;;
interdit;8;662;47;16;31114;5296;;
regarder;8;661;49;16;32389;5288;;
entreprises;11;660;69;22;45540;7260;;
constitution;12;660;66;24;43560;7920;;
economie;8;660;42;16;27720;5280;;
marins;6;659;30;12;19770;3954;;
faible;6;659;31;12;20429;3954;;
actuel;6;658;33;12;21714;3948;;
compris;7;657;40;14;26280;4599;;
journal;7;657;43;14;28251;4599;;
justice;7;657;39;14;25623;4599;;
formes;6;656;37;12;24272;3936;;
jaune;5;655;26;10;17030;3275;;
forces;6;655;37;12;24235;3930;;
guerres;7;654;45;14;29430;4578;;
commence;8;654;39;16;25506;5232;;
artistes;8;653;44;16;28732;5224;;
resistance;10;653;53;20;34609;6530;;
occupe;6;651;34;12;22134;3906;;
musulmans;9;651;47;18;30597;5859;;
entreprise;10;651;64;20;41664;6510;;
changer;7;650;33;14;21450;4550;;
arbre;5;650;29;10;18850;3250;;
formation;9;650;50;18;32500;5850;;
bleu;4;648;24;8;15552;2592;;
technique;9;647;51;18;32997;5823;;
moderne;7;645;41;14;26445;4515;;
froid;5;644;32;10;20608;3220;;
sortie;6;643;37;12;23791;3858;;
royale;6;643;37;12;23791;3858;;
noirs;5;643;30;10;19290;3215;;
tombe;5;643;25;10;16075;3215;;
camp;4;642;17;8;10914;2568;;
rh;2;642;13;4;8346;1284;;
mains;5;641;21;10;13461;3205;;
citoyens;8;641;43;16;27563;5128;;
culte;5;641;31;10;19871;3205;;
professeur;10;641;67;20;42947;6410;;
devait;6;641;32;12;20512;3846;;
xviiie;6;641;39;12;24999;3846;;
internationale;14;640;76;28;48640;8960;;
techniques;10;638;56;20;35728;6380;;
situe;5;637;29;10;18473;3185;;
hors;4;637;24;8;15288;2548;;
pouvoirs;8;636;53;16;33708;5088;;
plante;6;636;34;12;21624;3816;;
historique;10;634;61;20;38674;6340;;
milliers;8;633;50;16;31650;5064;;
dispose;7;633;39;14;24687;4431;;
tente;5;633;29;10;18357;3165;;
resultat;8;632;49;16;30968;5056;;
decouverte;10;629;63;20;39627;6290;;
faisait;7;628;32;14;20096;4396;;
affaires;8;626;43;16;26918;5008;;
vent;4;626;25;8;15650;2504;;
rester;6;625;41;12;25625;3750;;
virus;5;625;34;10;21250;3125;;
italien;7;625;37;14;23125;4375;;
raisons;7;624;37;14;23088;4368;;
freres;6;623;42;12;26166;3738;;
chute;5;623;27;10;16821;3115;;
derriere;8;623;55;16;34265;4984;;
terrain;7;622;42;14;26124;4354;;
dessous;7;622;39;14;24258;4354;;
agriculture;11;622;66;22;41052;6842;;
principe;8;621;48;16;29808;4968;;
produire;8;621;54;16;33534;4968;;
distance;8;621;38;16;23598;4968;;
sovietique;10;621;62;20;38502;6210;;
textes;6;621;39;12;24219;3726;;
etres;5;620;32;10;19840;3100;;
es;2;619;11;4;6809;1238;;
honneur;7;618;42;14;25956;4326;;
ligue;5;618;29;10;17922;3090;;
chambre;7;617;32;14;19744;4319;;
queue;5;617;34;10;20978;3085;;
seine;5;617;27;10;16659;3085;;
imp;3;615;16;6;9840;1845;;
catholiques;11;615;61;22;37515;6765;;
canada;6;614;20;12;12280;3684;;
arabe;5;613;22;10;13486;3065;;
marine;6;613;31;12;19003;3678;;
atlantique;10;613;55;20;33715;6130;;
espagnol;8;612;42;16;25704;4896;;
aupres;6;612;36;12;22032;3672;;
alpes;5;611;28;10;17108;3055;;
eleve;5;610;34;10;20740;3050;;
choix;5;610;29;10;17690;3050;;
xiv;3;610;23;6;14030;1830;;
francaises;10;609;50;20;30450;6090;;
sorti;5;609;31;10;18879;3045;;
riches;6;609;33;12;20097;3654;;
theorie;7;609;42;14;25578;4263;;
services;8;608;48;16;29184;4864;;
charge;6;608;28;12;17024;3648;;
decouvrir;9;607;59;18;35813;5463;;
nouvel;6;607;40;12;24280;3642;;
defense;7;606;40;14;24240;4242;;
comporte;8;605;48;16;29040;4840;;
huit;4;605;22;8;13310;2420;;
bruxelles;9;604;62;18;37448;5436;;
retrouver;9;604;66;18;39864;5436;;
male;4;604;20;8;12080;2416;;
laisser;7;603;40;14;24120;4221;;
connus;6;603;32;12;19296;3618;;
portugal;8;603;48;16;28944;4824;;
rapide;6;602;34;12;20468;3612;;
ecriture;8;600;52;16;31200;4800;;
legende;7;600;39;14;23400;4200;;
autrefois;9;599;53;18;31747;5391;;
parvient;8;598;48;16;28704;4784;;
potter;6;598;40;12;23920;3588;;
arriere;7;597;46;14;27462;4179;;
divers;6;597;38;12;22686;3582;;
maisons;7;596;32;14;19072;4172;;
adore;5;593;28;10;16604;2965;;
presse;6;592;38;12;22496;3552;;
riviere;7;592;48;14;28416;4144;;
tuer;4;592;28;8;16576;2368;;
tes;3;591;17;6;10047;1773;;
transport;9;591;55;18;32505;5319;;
sainte;6;591;29;12;17139;3546;;
officielle;10;589;62;20;36518;5890;;
contraire;9;589;52;18;30628;5301;;
ami;3;589;11;6;6479;1767;;
mediterranee;12;588;69;24;40572;7056;;
importance;10;588;54;20;31752;5880;;
international;13;587;70;26;41090;7631;;
industrie;9;587;53;18;31111;5283;;
nombres;7;586;38;14;22268;4102;;
recu;4;586;26;8;15236;2344;;
fortement;9;586;55;18;32230;5274;;
connaitre;9;585;48;18;28080;5265;;
certain;7;585;37;14;21645;4095;;
existence;9;585;53;18;31005;5265;;
enseignement;12;585;62;24;36270;7020;;
al;2;584;10;4;5840;1168;;
amour;5;584;28;10;16352;2920;;
progressivement;15;584;90;30;52560;8760;;
autorite;8;584;47;16;27448;4672;;
ch;2;584;8;4;4672;1168;;
ressemble;9;584;52;18;30368;5256;;
defaite;7;584;37;14;21608;4088;;
mission;7;584;35;14;20440;4088;;
campagne;8;584;33;16;19272;4672;;
oui;3;583;18;6;10494;1749;;
statut;6;581;32;12;18592;3486;;
administration;14;580;70;28;40600;8120;;
partis;6;577;34;12;19618;3462;;
cousin;6;577;32;12;18464;3462;;
generale;8;576;45;16;25920;4608;;
batiments;9;576;42;18;24192;5184;;
mathematiques;13;575;65;26;37375;7475;;
etats;5;575;25;10;14375;2875;;
neanmoins;9;575;43;18;24725;5175;;
correspond;10;574;62;20;35588;5740;;
capable;7;574;32;14;18368;4018;;
poisson;7;574;39;14;22386;4018;;
vivants;7;574;39;14;22386;4018;;
participer;10;573;60;20;34380;5730;;
chaleur;7;573;40;14;22920;4011;;
vallee;6;573;38;12;21774;3438;;
donnees;7;572;38;14;21736;4004;;
navires;7;572;40;14;22880;4004;;
nourrit;7;572;47;14;26884;4004;;
consiste;8;571;42;16;23982;4568;;
cellules;8;571;52;16;29692;4568;;
frontiere;9;570;59;18;33630;5130;;
lettres;7;569;46;14;26174;3983;;
doute;5;569;30;10;17070;2845;;
orient;6;568;37;12;21016;3408;;
radio;5;568;27;10;15336;2840;;
carte;5;568;27;10;15336;2840;;
mur;3;567;20;6;11340;1701;;
categorie;9;567;47;18;26649;5103;;
milliards;9;567;51;18;28917;5103;;
zones;5;567;29;10;16443;2835;;
forme;5;566;32;10;18112;2830;;
provoque;8;566;57;16;32262;4528;;
dimanche;8;565;35;16;19775;4520;;
danger;6;565;30;12;16950;3390;;
decouvre;8;565;51;16;28815;4520;;
utilisent;9;565;53;18;29945;5085;;
mouvements;10;565;57;20;32205;5650;;
regulierement;13;564;80;26;45120;7332;;
prison;6;564;37;12;20868;3384;;
experience;10;564;64;20;36096;5640;;
sortes;6;564;37;12;20868;3384;;
allies;6;564;34;12;19176;3384;;
viennent;8;563;46;16;25898;4504;;
sais;4;563;17;8;9571;2252;;
tours;5;563;33;10;18579;2815;;
importe;7;563;43;14;24209;3941;;
deviennent;10;563;57;20;32091;5630;;
servir;6;562;42;12;23604;3372;;
comte;5;562;26;10;14612;2810;;
numero;6;561;37;12;20757;3366;;
qualite;7;560;42;14;23520;3920;;
australie;9;560;50;18;28000;5040;;
viande;6;558;31;12;17298;3348;;
science;7;557;35;14;19495;3899;;
forets;6;557;39;12;21723;3342;;
permettant;10;557;57;20;31749;5570;;
principales;11;557;63;22;35091;6127;;
nomme;5;557;25;10;13925;2785;;
adultes;7;556;39;14;21684;3892;;
bourgogne;9;556;48;18;26688;5004;;
sexualite;9;556;55;18;30580;5004;;
mario;5;555;26;10;14430;2775;;
signe;5;554;24;10;13296;2770;;
pologne;7;554;41;14;22714;3878;;
relations;9;554;52;18;28808;4986;;
metier;6;554;36;12;19944;3324;;
victimes;8;551;43;16;23693;4408;;
antique;7;551;39;14;21489;3857;;
quelqu;6;550;44;12;24200;3300;;
bande;5;550;21;10;11550;2750;;
chien;5;550;24;10;13200;2750;;
esclaves;8;550;44;16;24200;4400;;
quitte;6;550;38;12;20900;3300;;
peine;5;549;29;10;15921;2745;;
fil;3;549;20;6;10980;1647;;
ukraine;7;549;41;14;22509;3843;;
anciennes;9;549;43;18;23607;4941;;
apprendre;9;548;56;18;30688;4932;;
suivante;8;548;44;16;24112;4384;;
sciences;8;548;40;16;21920;4384;;
chefs;5;547;26;10;14222;2735;;
apparition;10;547;54;20;29538;5470;;
fit;3;547;18;6;9846;1641;;
joseph;6;547;34;12;18598;3282;;
puisqu;6;546;39;12;21294;3276;;
classique;9;546;50;18;27300;4914;;
environnement;13;545;76;26;41420;7085;;
rue;3;545;22;6;11990;1635;;
extreme;7;545;47;14;25615;3815;;
seigneur;8;545;46;16;25070;4360;;
aime;4;544;17;8;9248;2176;;
contenu;7;544;39;14;21216;3808;;
suivant;7;543;38;14;20634;3801;;
vol;3;543;22;6;11946;1629;;
fondee;6;543;35;12;19005;3258;;
communiste;10;543;52;20;28236;5430;;
difference;10;542;60;20;32520;5420;;
totalement;10;542;55;20;29810;5420;;
demander;8;541;42;16;22722;4328;;
sujets;6;541;35;12;18935;3246;;
salut;5;541;28;10;15148;2705;;
rouges;6;540;36;12;19440;3240;;
provinces;9;539;55;18;29645;4851;;
mondial;7;538;35;14;18830;3766;;
naturel;7;536;43;14;23048;3752;;
devenue;7;536;43;14;23048;3752;;
bras;4;536;19;8;10184;2144;;
xvie;4;536;29;8;15544;2144;;
bresil;6;536;36;12;19296;3216;;
etude;5;535;30;10;16050;2675;;
maladies;8;535;37;16;19795;4280;;
hitler;6;535;38;12;20330;3210;;
beau;4;534;18;8;9612;2136;;
celebres;8;533;47;16;25051;4264;;
simon;5;533;25;10;13325;2665;;
sommet;6;532;31;12;16492;3192;;
alexandre;9;532;53;18;28196;4788;;
langage;7;531;29;14;15399;3717;;
realise;7;531;41;14;21771;3717;;
senat;5;531;24;10;12744;2655;;
bonaparte;9;531;46;18;24426;4779;;
expression;10;531;64;20;33984;5310;;
moteur;6;530;38;12;20140;3180;;
pouvaient;9;530;52;18;27560;4770;;
diverses;8;529;49;16;25921;4232;;
difficultes;11;529;65;22;34385;5819;;
canal;5;529;21;10;11109;2645;;
equipes;7;529;44;14;23276;3703;;
avions;6;528;31;12;16368;3168;;
usage;5;528;23;10;12144;2640;;
restent;7;528;43;14;22704;3696;;
perd;4;528;27;8;14256;2112;;
construite;10;528;59;20;31152;5280;;
stade;5;528;24;10;12672;2640;;
revient;7;527;45;14;23715;3689;;
information;11;527;60;22;31620;5797;;
k;1;527;7;2;3689;527;;
disparu;7;526;40;14;21040;3682;;
objectif;8;525;43;16;22575;4200;;
mammiferes;10;525;52;20;27300;5250;;
combats;7;525;30;14;15750;3675;;
quatrieme;9;524;53;18;27772;4716;;
basse;5;524;21;10;11004;2620;;
ouverture;9;524;64;18;33536;4716;;
servent;7;524;45;14;23580;3668;;
quelle;6;523;43;12;22489;3138;;
lance;5;523;25;10;13075;2615;;
veux;4;523;31;8;16213;2092;;
litterature;11;523;70;22;36610;5753;;
lille;5;523;35;10;18305;2615;;
competition;11;522;60;22;31320;5742;;
total;5;522;28;10;14616;2610;;
suivre;6;521;40;12;20840;3126;;
loup;4;521;28;8;14588;2084;;
malheureusement;15;520;85;30;44200;7800;;
rejoint;7;520;43;14;22360;3640;;
lait;4;520;21;8;10920;2080;;
outils;6;520;37;12;19240;3120;;
marche;6;520;29;12;15080;3120;;
donnent;7;517;38;14;19646;3619;;
batiment;8;516;37;16;19092;4128;;
lien;4;516;24;8;12384;2064;;
voiture;7;515;47;14;24205;3605;;
envie;5;515;30;10;15450;2575;;
maire;5;515;26;10;13390;2575;;
ecrivain;8;514;44;16;22616;4112;;
olympiques;10;514;62;20;31868;5140;;
refuse;6;513;40;12;20520;3078;;
civile;6;512;36;12;18432;3072;;
vert;4;512;29;8;14848;2048;;
venir;5;511;33;10;16863;2555;;
double;6;511;35;12;17885;3066;;
faite;5;510;26;10;13260;2550;;
in;2;510;10;4;5100;1020;;
edition;7;509;38;14;19342;3563;;
ts;2;509;11;4;5599;1018;;
electricite;11;509;65;22;33085;5599;;
john;4;509;21;8;10689;2036;;
avion;5;508;26;10;13208;2540;;
ailes;5;508;26;10;13208;2540;;
possedent;9;508;51;18;25908;4572;;
utc;3;508;17;6;8636;1524;;
jeunesse;8;507;46;16;23322;4056;;
cirque;6;507;39;12;19773;3042;;
exterieur;9;507;64;18;32448;4563;;
prennent;8;507;49;16;24843;4056;;
