word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
refuse;6;166;29;12;4814;996
accord;6;1015;20;12;20300;6090
ambitieux;9;34;36;18;1224;306
raison;6;1455;30;12;43650;8730
sujet;5;910;26;10;23660;4550
interesse;9;267;35;18;9345;2403
entendus;8;38;26;16;988;304
bienvenus;9;24;36;18;864;216
prendra;7;100;23;14;2300;700
conscience;10;232;32;20;7424;2320
matiere;7;769;28;14;21532;5383
cours;5;3260;20;10;65200;16300
veulent;7;713;32;14;22816;4991
doivent;7;1962;25;14;49050;13734
secher;6;59;24;12;1416;354
h;1;3115;10;2;31150;3115
accompagner;11;114;35;22;3990;1254
prevenu;7;65;26;14;1690;455
sechent;7;9;30;14;270;63
seraient;8;432;29;16;12528;3456
places;6;177;18;12;3186;1062
injustifiee;11;4;46;22;184;44
droit;5;2280;19;10;43320;11400
demi;4;851;11;8;9361;3404
depasse;7;179;26;14;4654;1253
rate;4;35;20;8;700;140
office;6;151;27;12;4077;906
absences;8;16;28;16;448;128
injustifiees;12;2;51;24;102;24
dramatiques;11;44;40;22;1760;484
avoir;5;6113;24;10;146712;30565
demandes;8;167;21;16;3507;1336
choisi;6;490;21;12;10290;2940
jour;4;3258;20;8;65160;13032
o;1;9817;8;2;78536;9817
aller;5;1429;20;10;28580;7145
he;2;19;12;4;228;38
voulaient;9;178;36;18;6408;1602
manifestations;14;322;48;28;15456;4508
week;4;171;22;8;3762;684
end;3;204;10;6;2040;612
parce;5;1623;17;10;27591;8115
gens;4;1366;19;8;25954;5464
conge;5;32;18;10;576;160
reunir;6;135;36;12;4860;810
autant;6;897;26;12;23322;5382
assez;5;2145;23;10;49335;10725
rare;4;471;25;8;11775;1884
preuve;6;282;21;12;5922;1692
yeux;4;951;24;8;22824;3804
belga;5;192;19;10;3648;960
eme;3;775;9;6;6975;2325
victoire;8;944;34;16;32096;7552
roland;6;140;31;12;4340;840
garros;6;68;28;12;1904;408
rafa;4;6;24;8;144;24
riche;5;702;21;10;14742;3510
evenements;10;376;43;20;16168;3760
sportifs;8;208;37;16;7696;1664
es;2;619;7;4;4333;1238
capable;7;574;24;14;13776;4018
citer;5;260;18;10;4680;1300
premiers;8;1700;26;16;44200;13600
matches;7;233;27;14;6291;1631
coupe;5;1099;20;10;21980;5495
feminine;8;115;28;16;3220;920
football;8;884;29;16;25636;7072
commence;8;654;24;16;15696;5232
juin;4;2850;19;8;54150;11400
match;5;802;19;10;15238;4010
qualification;13;90;46;26;4140;1170
euro;4;362;19;8;6878;1448
entre;5;11581;16;10;185296;57905
diables;7;160;19;14;3040;1120
rouges;6;540;29;12;15660;3240
kazakhstan;10;83;42;20;3486;830
samedi;6;731;25;12;18275;4386
grand;5;6287;20;10;125740;31435
prix;4;1650;17;8;28050;6600
formule;7;320;25;14;8000;2240
canada;6;614;19;12;11666;3684
dimanche;8;565;22;16;12430;4520
finale;6;835;18;12;15030;5010
etc;3;1773;14;6;24822;5319
espagne;7;1757;24;14;42168;12299
autriche;8;1184;30;16;35520;9472
exploit;7;131;29;14;3799;917
avons;5;793;25;10;19825;3965
parler;6;1255;20;12;25100;7530
rafael;6;68;29;12;1972;408
nadal;5;76;23;10;1748;380
espagnol;8;612;29;16;17748;4896
connu;5;1801;19;10;34219;9005
gagner;6;499;26;12;12974;2994
terre;5;4134;23;10;95082;20670
battue;6;105;23;12;2415;630
or;2;2133;13;4;27729;4266
tournoi;7;334;33;14;11022;2338
tennis;6;248;26;12;6448;1488
deroule;7;497;27;14;13419;3479
type;4;1422;24;8;34128;5688
terrain;7;622;28;14;17416;4354
face;4;1923;10;8;19230;7692
dominic;7;16;23;14;368;112
thiem;5;14;24;10;336;70
autrichien;10;137;36;20;4932;1370
gagne;5;381;22;10;8382;1905
an;2;1718;8;4;13744;3436
magnifique;10;173;37;20;6401;1730
numero;6;561;28;12;15708;3366
mondial;7;538;22;14;11836;3766
apres;5;10577;25;10;264425;52885
midi;4;389;16;8;6224;1556
set;3;36;20;6;720;108
serre;5;30;23;10;690;150
remporte;8;469;34;16;15946;3752
fatigue;7;97;26;14;2522;679
impose;6;105;26;12;2730;630
gagnant;7;119;30;14;3570;833
derniers;8;792;26;16;20592;6336
sets;4;44;25;8;1100;176
heures;6;1313;27;12;35451;7878
minute;6;267;21;12;5607;1602
joueur;6;913;26;12;23738;5478
temps;5;5539;24;10;132936;27695
seuls;5;836;23;10;19228;4180
novak;5;45;27;10;1215;225
djokovic;8;54;28;16;1512;432
robin;5;51;25;10;1275;255
soderling;9;1;42;18;42;9
chuter;6;16;23;12;368;96
histoire;8;3413;34;16;116042;27304
hommes;6;2849;26;12;74074;17094
femmes;6;1924;20;12;38480;11544
confondus;9;50;33;18;1650;450
remporter;9;172;38;18;6536;1548
majeur;6;216;25;12;5400;1296
adversaire;10;318;40;20;12720;3180
declare;7;404;23;14;9292;2828
joue;4;466;18;8;8388;1864
exceptionnelle;14;93;48;28;4464;1302
succes;6;1507;24;12;36168;9042
tournois;8;109;37;16;4033;872
chelem;6;92;19;12;1748;552
assurement;10;9;41;20;369;90
meilleurs;9;414;32;18;13248;3726
joueurs;7;862;30;14;25860;6034
t;1;6042;9;2;54378;6042
opposait;8;33;38;16;1254;264
australienne;12;40;44;24;1760;480
ashleigh;8;4;33;16;132;32
barty;5;10;25;10;250;50
tcheque;7;128;37;14;4736;896
marketa;7;1;29;14;29;7
vondrousova;11;1;63;22;63;11
main;4;1075;14;8;15050;4300
peine;5;549;18;10;9882;2745
triompher;9;29;38;18;1102;261
depuis;6;6924;23;12;159252;41544
margaret;8;25;29;16;725;200
court;5;497;21;10;10437;2485
progresse;9;54;34;18;1836;486
places;6;302;18;12;5436;1812
atteint;7;722;27;14;19494;5054
crystal;7;10;33;14;330;70
pictures;8;13;30;16;390;104
trouve;6;476;27;12;12852;2856
prochaine;9;170;28;18;4760;1530
primaire;8;362;26;16;9412;2896
changeras;9;2;32;18;64;18
sans;4;5962;19;8;113278;23848
doute;5;569;17;10;9673;2845
entrer;6;465;21;12;9765;2790
nouvelle;8;2641;32;16;84512;21128
mars;4;2986;16;8;47776;11944
deposer;7;99;31;14;3069;693
formulaire;10;73;35;20;2555;730
inscription;11;120;43;22;5160;1320
preferee;8;84;39;16;3276;672
papier;6;461;24;12;11064;2766
pouvais;7;58;27;14;1566;406
plaisaient;10;5;34;20;170;50
choix;5;610;19;10;11590;3050
aurait;6;1573;27;12;42471;9438
disponible;10;368;30;20;11040;3680
normalement;11;363;43;22;15609;3993
sais;4;563;20;8;11260;2252
maintenant;10;956;33;20;31548;9560
choisie;7;129;23;14;2967;903
validee;7;16;33;14;528;112
soucis;6;63;28;12;1764;378
fais;4;856;15;8;12840;3424
partie;6;7136;20;12;142720;42816
liste;5;934;17;10;15878;4670
attente;7;103;27;14;2781;721
villes;6;1953;27;12;52731;11718
assure;6;136;26;12;3536;816
facilement;10;760;28;20;21280;7600
complique;9;227;32;18;7264;2043
cherchent;9;146;27;18;3942;1314
choisissent;11;127;41;22;5207;1397
reputee;7;103;34;14;3502;721
celebre;7;1382;24;14;33168;9674
pres;4;3147;14;8;44058;12588
eux;3;2837;15;6;42555;8511
limite;6;159;20;12;3180;954
accueillir;10;357;35;20;12495;3570
refuser;7;64;33;14;2112;448
chance;6;430;17;12;7310;2580
liberera;8;4;37;16;148;32
reves;5;109;31;10;3379;545
pourras;7;128;27;14;3456;896
etudier;7;281;29;14;8149;1967
