word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
av;2;1848;10;4;18480;3696
ancien;6;1846;17;12;31382;11076
moment;6;1846;21;12;38766;11076
equipe;6;1831;24;12;43944;10986
ailleurs;8;1828;24;16;43872;14624
russie;6;1827;23;12;42021;10962
important;9;1822;28;18;51016;16398
soleil;6;1816;19;12;34504;10896
regions;7;1815;26;14;47190;12705
utilise;7;1811;22;14;39842;12677
avaient;7;1802;21;14;37842;12614
deuxieme;8;1801;23;16;41423;14408
connu;5;1801;16;10;28816;9005
jamais;6;1789;20;12;35780;10734
parmi;5;1784;14;10;24976;8920
mon;3;1783;12;6;21396;5349
lorsque;7;1780;18;14;32040;12460
ordre;5;1778;18;10;32004;8890
passe;5;1778;13;10;23114;8890
etc;3;1773;14;6;24822;5319
comment;7;1762;19;14;33478;12334
espagne;7;1757;22;14;38654;12299
fille;5;1751;15;10;26265;8755
film;4;1741;14;8;24374;6964
bois;4;1738;18;8;31284;6952
possible;8;1735;20;16;34700;13880
particulier;11;1721;25;22;43025;18931
an;2;1718;7;4;12026;3436
ecrit;5;1706;20;10;34120;8530
angleterre;10;1703;31;20;52793;17030
vient;5;1702;17;10;28934;8510
donne;5;1702;14;10;23828;8510
premiers;8;1700;20;16;34000;13600
niveau;6;1697;23;12;39031;10182
articles;8;1696;24;16;40704;13568
but;3;1691;14;6;23674;5073
bas;3;1688;14;6;23632;5064
territoire;10;1682;28;20;47096;16820
mettre;6;1681;18;12;30258;10086
lorsqu;6;1672;16;12;26752;10032
prend;5;1669;14;10;23366;8345
vit;3;1667;14;6;23338;5001
amerique;8;1666;30;16;49980;13328
titre;5;1663;18;10;29934;8315
membres;7;1656;21;14;34776;11592
prix;4;1650;13;8;21450;6600
hiver;5;1647;22;10;36234;8235
demande;7;1646;18;14;29628;11522
contr;5;1644;13;10;21372;8220
femme;5;1644;17;10;27948;8220
commence;8;1642;22;16;36124;13136
cree;4;1640;18;8;29520;6560
eglise;6;1639;23;12;37697;9834
seulement;9;1635;24;18;39240;14715
vont;4;1633;19;8;31027;6532
te;2;1632;9;4;14688;3264
parce;5;1623;14;10;22722;8115
revolution;10;1603;32;20;51296;16030
bon;3;1598;14;6;22372;4794
parents;7;1592;18;14;28656;11144
lumiere;7;1590;22;14;34980;11130
porte;5;1589;13;10;20657;7945
question;8;1576;20;16;31520;12608
aurait;6;1573;19;12;29887;9438
cinq;4;1571;15;8;23565;6284
possede;7;1566;25;14;39150;10962
college;7;1563;22;14;34386;10941
prendre;7;1559;18;14;28062;10913
fonction;8;1557;23;16;35811;12456
rouge;5;1555;21;10;32655;7775
the;3;1555;14;6;21770;4665
mouvement;9;1548;28;18;43344;13932
tes;3;1546;12;6;18552;4638
seule;5;1543;16;10;24688;7715
departement;11;1543;30;22;46290;16973
couleur;7;1539;21;14;32319;10773
ministre;8;1533;21;16;32193;12264
ligne;5;1530;14;10;21420;7650
devant;6;1516;15;12;22740;9096
romain;6;1513;25;12;37825;9078
succes;6;1507;19;12;28633;9042
mieux;5;1505;18;10;27090;7525
militaire;9;1503;26;18;39078;13527
creer;5;1501;24;10;36024;7505
moi;3;1495;13;6;19435;4485
bonne;5;1488;18;10;26784;7440
mis;3;1487;12;6;17844;4461
chine;5;1487;15;10;22305;7435
abord;5;1486;18;10;26748;7430
savoir;6;1484;20;12;29680;8904
mesure;6;1482;18;12;26676;8892
taille;6;1481;20;12;29620;8886
serait;6;1481;18;12;26658;8886
air;3;1477;11;6;16247;4431
situe;5;1475;17;10;25075;7375
ni;2;1475;11;4;16225;2950
nos;3;1475;16;6;23600;4425
bataille;8;1475;24;16;35400;11800
malgre;6;1474;20;12;29480;8844
milieu;6;1469;21;12;30849;8814
met;3;1457;12;6;17484;4371
raison;6;1455;21;12;30555;8730
mal;3;1455;13;6;18915;4365
donner;6;1447;18;12;26046;8682
union;5;1446;15;10;21690;7230
enfant;6;1441;20;12;28820;8646
produit;7;1440;18;14;25920;10080
animal;6;1440;20;12;28800;8640
trouver;7;1435;22;14;31570;10045
sol;3;1432;12;6;17184;4296
theatre;7;1429;30;14;42870;10003
aller;5;1429;19;10;27151;7145
rien;4;1428;16;8;22848;5712
type;4;1422;16;8;22752;5688
maison;6;1420;18;12;25560;8520
livre;5;1420;15;10;21300;7100
ma;2;1407;9;4;12663;2814
energie;7;1406;24;14;33744;9842
vu;2;1405;12;4;16860;2810
soldats;7;1403;22;14;30866;9821
palais;6;1403;16;12;22448;8418
napoleon;8;1401;34;16;47634;11208
frere;5;1398;20;10;27960;6990
commune;7;1391;20;14;27820;9737
importante;10;1389;31;20;43059;13890
espace;6;1386;19;12;26334;8316
celebre;7;1382;27;14;37314;9674
loi;3;1381;9;6;12429;4143
chateau;7;1380;27;14;37260;9660
as;2;1378;10;4;13780;2756
base;4;1373;16;8;21968;5492
meurt;5;1373;18;10;24714;6865
parle;5;1367;13;10;17771;6835
gens;4;1366;15;8;20490;5464
art;3;1365;12;6;16380;4095
plut;4;1362;12;8;16344;5448
marie;5;1352;18;10;24336;6760
films;5;1348;17;10;22916;6740
argent;6;1343;20;12;26860;8058
droite;6;1342;18;12;24156;8052
mes;3;1342;11;6;14762;4026
ados;4;1341;20;8;26820;5364
ici;3;1341;14;6;18774;4023
devenir;7;1339;19;14;25441;9373
chose;5;1332;17;10;22644;6660
besoin;6;1330;21;12;27930;7980
appelee;7;1327;29;14;38483;9289
principalement;14;1325;33;28;43725;18550
romains;7;1322;29;14;38338;9254
longtemps;9;1318;22;18;28996;11862
seront;6;1318;18;12;23724;7908
coree;5;1315;18;10;23670;6575
scientifique;12;1315;35;24;46025;15780
espece;6;1314;21;12;27594;7884
heures;6;1313;19;12;24947;7878
laquelle;8;1310;23;16;30130;10480
troisieme;9;1310;30;18;39300;11790
uvre;4;1310;14;8;18340;5240
rapidement;10;1307;29;20;37903;13070
enfin;5;1303;19;10;24757;6515
force;5;1302;16;10;20832;6510
conseil;7;1301;19;14;24719;9107
proche;6;1300;14;12;18200;7800
duc;3;1299;11;6;14289;3897
nomme;5;1297;20;10;25940;6485
produits;8;1296;21;16;27216;10368
vivent;6;1294;22;12;28468;7764
societe;7;1293;23;14;29739;9051
ton;3;1287;14;6;18018;3861
texte;5;1286;18;10;23148;6430
nationale;9;1279;27;18;34533;11511
presente;8;1277;30;16;38310;10216
plantes;7;1275;23;14;29325;8925
vote;4;1270;19;8;24130;5080
er;2;1267;9;4;11403;2534
idee;4;1263;20;8;25260;5052
allemand;8;1257;25;16;31425;10056
parler;6;1255;16;12;20080;7530
derniere;8;1253;22;16;27566;10024
nouvelles;9;1253;28;18;35084;11277
dessus;6;1252;16;12;20032;7512
nuit;4;1246;19;8;23674;4984
religion;8;1241;26;16;32266;9928
saison;6;1241;20;12;24820;7446
utilise;7;1240;22;14;27280;8680
presque;7;1240;19;14;23560;8680
rapport;7;1239;22;14;27258;8673
public;6;1238;16;12;19808;7428
japon;5;1238;19;10;23522;6190
interieur;9;1238;29;18;35902;11142
peuple;6;1237;18;12;22266;7422
regime;6;1237;24;12;29688;7422
maniere;7;1233;26;14;32058;8631
arrive;6;1231;19;12;23389;7386
reine;5;1229;21;10;25809;6145
super;5;1228;18;10;22104;6140
sert;4;1227;14;8;17178;4908
passer;6;1222;16;12;19552;7332
naissance;9;1222;30;18;36660;10998
pris;4;1221;11;8;13431;4884
plein;5;1213;16;10;19408;6065
politiques;10;1211;25;20;30275;12110
droits;6;1207;18;12;21726;7242
eleves;6;1205;25;12;30125;7230
pape;4;1197;14;8;16758;4788
xixe;4;1193;20;8;23860;4772
simple;6;1192;19;12;22648;7152
tant;4;1191;15;8;17865;4764
asie;4;1186;17;8;20162;4744
latin;5;1185;14;10;16590;5925
surface;7;1185;22;14;26070;8295
autriche;8;1184;25;16;29600;9472
education;9;1183;30;18;35490;10647
europeenne;10;1181;37;20;43697;11810
nouveaux;8;1180;26;16;30680;9440
philippe;8;1180;21;16;24780;9440
regne;5;1180;24;10;28320;5900
sens;4;1178;14;8;16492;4712
noir;4;1172;19;8;22268;4688
points;6;1171;17;12;19907;7026
utiliser;8;1170;24;16;28080;9360
celles;6;1168;19;12;22192;7008
service;7;1166;19;14;22154;8162
memes;5;1164;19;10;22116;5820
uni;3;1162;10;6;11620;3486
iles;4;1162;17;8;19754;4648
situation;9;1161;24;18;27864;10449
construction;12;1161;29;24;33669;13932
petites;7;1159;21;14;24339;8113
projet;6;1157;15;12;17355;6942
gros;4;1156;16;8;18496;4624
signifie;8;1151;24;16;27624;9208
photo;5;1150;15;10;17250;5750
henri;5;1147;20;10;22940;5735
vite;4;1146;16;8;18336;4584
action;6;1145;18;12;20610;6870
displaystyle;12;1139;33;24;37587;13668
gauche;6;1135;20;12;22700;6810
blanc;5;1132;16;10;18112;5660
catholique;10;1129;27;20;30483;11290
russe;5;1125;19;10;21375;5625
musee;5;1124;24;10;26976;5620
facon;5;1123;18;10;20214;5615
americain;9;1123;28;18;31444;10107
club;4;1123;17;8;19091;4492
compose;7;1117;21;14;23457;7819
rencontre;9;1112;27;18;30024;10008
production;10;1112;25;20;27800;11120
date;4;1109;12;8;13308;4436
rendre;6;1109;19;12;21071;6654
conditions;10;1109;27;20;29943;11090
decide;6;1109;17;12;18853;6654
retour;6;1108;20;12;22160;6648
choses;6;1106;19;12;21014;6636
vivre;5;1105;21;10;23205;5525
semaine;7;1101;20;14;22020;7707
coupe;5;1099;16;10;17584;5495
objets;6;1098;23;12;25254;6588
fort;4;1096;14;8;15344;4384
construit;9;1093;24;18;26232;9837
cm;2;1092;13;4;14196;2184
allemands;9;1091;29;18;31639;9819
terme;5;1084;18;10;19512;5420
pu;2;1084;7;4;7588;2168
personnage;10;1078;26;20;28028;10780
grec;4;1078;16;8;17248;4312
culture;7;1078;20;14;21560;7546
creation;8;1077;32;16;34464;8616
main;4;1075;14;8;15050;4300
appeles;7;1073;25;14;26825;7511
voit;4;1067;17;8;18139;4268
ancienne;8;1063;23;16;24449;8504
genre;5;1063;19;10;20197;5315
economique;10;1061;30;20;31830;10610
romaine;7;1061;27;14;28647;7427
aucun;5;1060;17;10;18020;5300
forment;7;1060;22;14;23320;7420
permettent;10;1057;26;20;27482;10570
troupes;7;1056;24;14;25344;7392
juste;5;1056;17;10;17952;5280
zone;4;1055;16;8;16880;4220
mise;4;1055;15;8;15825;4220
printemps;9;1051;25;18;26275;9459
vitesse;7;1050;24;14;25200;7350
majorite;8;1047;24;16;25128;8376
vue;3;1047;14;6;14658;3141
desormais;9;1043;31;18;32333;9387
six;3;1042;14;6;14588;3126
elu;3;1041;15;6;15615;3123
national;8;1040;25;16;26000;8320
vraiment;8;1038;26;16;26988;8304
pense;5;1036;15;10;15540;5180
actuellement;12;1035;32;24;33120;12420
difficile;9;1033;24;18;24792;9297
climat;6;1033;20;12;20660;6198
classe;6;1033;19;12;19627;6198
feu;3;1032;14;6;14448;3096
objet;5;1030;20;10;20600;5150
idees;5;1030;22;10;22660;5150
haute;5;1029;18;10;18522;5145
lyon;4;1029;13;8;13377;4116
pourrait;8;1027;19;16;19513;8216
retrouve;8;1026;24;16;24624;8208
coup;4;1025;13;8;13325;4100
recherche;9;1023;26;18;26598;9207
langues;7;1020;19;14;19380;7140
toi;3;1020;13;6;13260;3060
v;1;1020;8;2;8160;1020
assemblee;9;1019;32;18;32608;9171
mots;4;1018;17;8;17306;4072
accord;6;1015;19;12;19285;6090
eviter;6;1015;26;12;26390;6090
aime;4;1013;15;8;15195;4052
oiseaux;7;1011;24;14;24264;7077
image;5;1010;19;10;19190;5050
peux;4;1010;14;8;14140;4040
finalement;10;1007;25;20;25175;10070
devenu;6;1005;16;12;16080;6030
planete;7;1004;22;14;22088;7028
version;7;1004;22;14;22088;7028
maladie;7;1001;23;14;23023;7007
developpement;13;999;35;26;34965;12987
carriere;8;999;26;16;25974;7992
ocean;5;998;22;10;21956;4990
courant;7;997;21;14;20937;6979
lois;4;996;12;8;11952;3984
terres;6;996;22;12;21912;5976
tel;3;995;14;6;13930;2985
livres;6;993;18;12;17874;5958
gaz;3;992;15;6;14880;2976
pratique;8;991;21;16;20811;7928
scientifiques;13;990;38;26;37620;12870
traite;6;986;21;12;20706;5916
travaux;7;985;23;14;22655;6895
sauf;4;982;18;8;17676;3928
loin;4;981;13;8;12753;3924
nature;6;981;21;12;20601;5886
egypte;6;977;22;12;21494;5862
epouse;6;977;23;12;22471;5862
premieres;9;973;24;18;23352;8757
moyenne;7;972;24;14;23328;6804
combat;6;970;17;12;16490;5820
sort;4;962;14;8;13468;3848
paix;4;960;12;8;11520;3840
fer;3;960;12;6;11520;2880
sang;4;958;15;8;14370;3832
aider;5;957;18;10;17226;4785
cinema;6;957;23;12;22011;5742
album;5;957;22;10;21054;4785
maintenant;10;956;29;20;27724;9560
furent;6;955;20;12;19100;5730
militaires;10;955;29;20;27695;9550
poissons;8;954;24;16;22896;7632
connue;6;952;19;12;18088;5712
liberte;7;952;18;14;17136;6664
dix;3;951;12;6;11412;2853
yeux;4;951;16;8;15216;3804
francois;8;950;23;16;21850;7600
considere;9;947;26;18;24622;8523
quoi;4;946;12;8;11352;3784
probleme;8;946;22;16;20812;7568
style;5;946;16;10;15136;4730
sorte;5;946;17;10;16082;4730
etudes;6;945;24;12;22680;5670
deputes;7;945;22;14;20790;6615
victoire;8;944;27;16;25488;7552
groupes;7;943;22;14;20746;6601
ecrire;6;941;24;12;22584;5646
cite;4;941;14;8;13174;3764
organisation;12;940;32;24;30080;11280
proteger;8;940;32;16;30080;7520
cour;4;937;12;8;11244;3748
uvres;5;936;17;10;15912;4680
lequel;6;935;16;12;14960;5610
liste;5;934;12;10;11208;4670
aura;4;933;15;8;13995;3732
scene;5;931;19;10;17689;4655
harry;5;930;23;10;21390;4650
prise;5;930;13;10;12090;4650
personnages;11;930;28;22;26040;10230
tandis;6;926;22;12;20372;5556
plan;4;925;13;8;12025;3700
pourtant;8;925;20;16;18500;7400
f;1;923;5;2;4615;923
direction;9;922;22;18;20284;8298
propre;6;921;17;12;15657;5526
longue;6;919;15;12;13785;5514
independance;12;919;36;24;33084;11028
allemande;9;918;27;18;24786;8262
represente;10;916;40;20;36640;9160
principal;9;916;22;18;20152;8244
chacun;6;916;20;12;18320;5496
joue;4;914;15;8;13710;3656
joueur;6;913;19;12;17347;5478
passe;5;912;13;10;11856;4560
temperature;11;911;39;22;35529;10021
quelque;7;911;17;14;15487;6377
sujet;5;910;18;10;16380;4550
parties;7;910;18;14;16380;6370
centrale;8;910;24;16;21840;7280
ufs;3;908;15;6;13620;2724
prince;6;905;17;12;15385;5430
port;4;904;11;8;9944;3616
utilisateur;11;903;30;22;27090;9933
populaire;9;898;24;18;21552;8082
voix;4;898;18;8;16164;3592
autant;6;897;20;12;17940;5382
etoile;6;897;23;12;20631;5382
elections;9;895;30;18;26850;8055
britannique;11;894;30;22;26820;9834
presence;8;894;29;16;25926;7152
journee;7;892;25;14;22300;6244
anciens;7;892;20;14;17840;6244
foret;5;892;21;10;18732;4460
automne;7;892;23;14;20516;6244
sept;4;891;14;8;12474;3564
lune;4;891;14;8;12474;3564
faisant;7;890;19;14;16910;6230
route;5;890;20;10;17800;4450
