word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
hear;4;8755;17;8;148835;35020
hotel;5;8736;21;10;183456;43680
ability;7;8732;38;14;331816;61124
pattern;7;8729;29;14;253141;61103
required;8;8723;43;16;375089;69784
ensure;6;8714;27;12;235278;52284
heavy;5;8710;27;10;235170;43550
disease;7;8687;31;14;269297;60809
software;8;8680;37;16;321160;69440
ready;5;8669;25;10;216725;43345
election;8;8665;34;16;294610;69320
playing;7;8654;40;14;346160;60578
garden;6;8642;29;12;250618;51852
exactly;7;8639;37;14;319643;60473
lack;4;8635;24;8;207240;34540
ii;2;8628;10;4;86280;17256
page;4;8627;21;8;181167;34508
michael;7;8610;35;14;301350;60270
girls;5;8609;28;10;241052;43045
responsibility;14;8602;72;28;619344;120428
campaign;8;8594;43;16;369542;68752
existing;8;8575;40;16;343000;68600
needs;5;8563;21;10;179823;42815
total;5;8554;20;10;171080;42770
independent;11;8533;48;22;409584;93863
equipment;9;8530;47;18;400910;76770
eventually;10;8529;51;20;434979;85290
peace;5;8525;23;10;196075;42625
fully;5;8501;32;10;272032;42505
hundred;7;8499;36;14;305964;59493
directly;8;8494;41;16;348254;67952
direct;6;8491;28;12;237748;50946
jobs;4;8474;26;8;220324;33896
types;5;8456;25;10;211400;42280
status;6;8419;27;12;227313;50514
forms;5;8415;26;10;218790;42075
region;6;8414;28;12;235592;50484
below;5;8401;28;10;235228;42005
culture;7;8389;37;14;310393;58723
civil;5;8375;30;10;251250;41875
variety;7;8373;35;14;293055;58611
factors;7;8365;33;14;276045;58555
include;7;8363;37;14;309431;58541
charge;6;8338;30;12;250140;50028
future;6;8335;31;12;258385;50010
considered;10;8328;47;20;391416;83280
hardly;6;8326;33;12;274758;49956
york;4;8313;24;8;199512;33252
leader;6;8300;27;12;224100;49800
older;5;8286;24;10;198864;41430
around;6;8285;30;12;248550;49710
sound;5;8284;26;10;215384;41420
direction;9;8282;41;18;339562;74538
thinking;8;8280;41;16;339480;66240
ran;3;8273;13;6;107549;24819
television;10;8271;46;20;380466;82710
stop;4;8268;19;8;157092;33072
policies;8;8238;41;16;337758;65904
provides;8;8225;43;16;353675;65800
windows;7;8220;38;14;312360;57540
allow;5;8210;27;10;221670;41050
move;4;8209;21;8;172389;32836
seem;4;8193;17;8;139281;32772
character;9;8188;41;18;335708;73692
william;7;8179;39;14;318981;57253
worth;5;8171;24;10;196104;40855
provision;9;8162;47;18;383614;73458
miss;4;8156;21;8;171276;32624
animals;7;8152;34;14;277168;57064
doctor;6;8151;28;12;228228;48906
appeal;6;8135;31;12;252185;48810
lost;4;8135;18;8;146430;32540
left;4;8123;18;8;146214;32492
king;4;8113;24;8;194712;32452
interesting;11;8106;47;22;380982;89166
baby;4;8093;27;8;218511;32372
slightly;8;8092;44;16;356048;64736
condition;9;8091;41;18;331731;72819
context;7;8088;31;14;250728;56616
continue;8;8077;36;16;290772;64616
essential;9;8072;38;18;306736;72648
answer;6;8060;28;12;225680;48360
obvious;7;8060;41;14;330460;56420
shop;4;8058;21;8;169218;32232
piece;5;8052;24;10;193248;40260
alone;5;8042;21;10;168882;40210
teacher;7;8041;29;14;233189;56287
light;5;8012;26;10;208312;40060
increase;8;7997;35;16;279895;63976
late;4;7990;16;8;127840;31960
machine;7;7976;33;14;263208;55832
radio;5;7974;24;10;191376;39870
works;5;7969;29;10;231101;39845
sale;4;7957;18;8;143226;31828
sector;6;7954;26;12;206804;47724
february;8;7949;45;16;357705;63592
beautiful;9;7947;49;18;389403;71523
obviously;9;7943;54;18;428922;71487
presence;8;7938;36;16;285768;63504
pupils;6;7932;37;12;293484;47592
demand;6;7928;29;12;229912;47568
produce;7;7920;38;14;300960;55440
expected;8;7918;39;16;308802;63344
hot;3;7916;12;6;94992;23748
safety;6;7908;28;12;221424;47448
weight;6;7893;30;12;236790;47358
