word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
lutter;6;457;22;11;10054;2742
contre;6;6824;20;11;136480;40944
rechauffement;13;235;59;39;13865;3055
surtout;7;3087;20;8;61740;21609
enerves;7;1;36;21;36;7
gouvernement;12;3037;26;11;78962;36444
flamand;7;132;28;17;3696;924
rappelle;8;242;41;23;9922;1936
cop;3;83;18;9;1494;249
refuse;6;166;25;11;4150;996
accord;6;1015;23;14;23345;6090
ambitieux;9;34;23;11;782;306
raison;6;1455;21;11;30555;8730
sujet;5;910;24;11;21840;4550
interesse;9;267;46;27;12282;2403
entendus;8;38;37;23;1406;304
bienvenus;9;24;36;17;864;216
prendra;7;100;32;20;3200;700
conscience;10;232;33;17;7656;2320
matiere;7;769;25;14;19225;5383
cours;5;3260;20;11;65200;16300
veulent;7;713;25;11;17825;4991
doivent;7;1962;17;11;33354;13734
secher;6;59;26;18;1534;354
h;1;3115;8;3;24920;3115
accompagner;11;114;49;32;5586;1254
prevenu;7;65;36;21;2340;455
sechent;7;9;34;21;306;63
seraient;8;432;24;14;10368;3456
places;6;177;21;14;3717;1062
injustifiee;11;4;43;23;172;44
droit;5;2280;14;8;31920;11400
demi;4;851;17;12;14467;3404
depasse;7;179;33;21;5907;1253
rate;4;35;24;11;840;140
office;6;151;27;14;4077;906
absences;8;16;27;14;432;128
injustifiees;12;2;44;23;88;24
dramatiques;11;44;25;14;1100;484
avoir;5;6113;22;8;134486;30565
demandes;8;167;33;24;5511;1336
choisi;6;490;25;14;12250;2940
jour;4;3258;20;11;65160;13032
o;1;9817;8;3;78536;9817
aller;5;1429;25;14;35725;7145
he;2;19;11;5;209;38
voulaient;9;178;33;17;5874;1602
manifestations;14;322;46;29;14812;4508
week;4;171;24;11;4104;684
end;3;204;13;9;2652;612
parce;5;1623;14;8;22722;8115
gens;4;1366;22;12;30052;5464
conge;5;32;23;14;736;160
reunir;6;135;38;18;5130;810
autant;6;897;24;11;21528;5382
assez;5;2145;19;8;40755;10725
rare;4;471;27;11;12717;1884
preuve;6;282;23;14;6486;1692
yeux;4;951;14;8;13314;3804
belga;5;192;25;15;4800;960
eme;3;775;14;9;10850;2325
victoire;8;944;30;14;28320;7552
roland;6;140;25;11;3500;840
garros;6;68;24;14;1632;408
rafa;4;6;24;11;144;24
riche;5;702;23;11;16146;3510
evenements;10;376;54;30;20304;3760
sportifs;8;208;40;20;8320;1664
es;2;619;10;6;6190;1238
capable;7;574;23;11;13202;4018
citer;5;260;24;14;6240;1300
premiers;8;1700;25;14;42500;13600
matches;7;233;26;14;6058;1631
coupe;5;1099;26;14;28574;5495
feminine;8;115;40;24;4600;920
football;8;884;22;11;19448;7072
commence;8;654;26;14;17004;5232
juin;4;2850;20;11;57000;11400
match;5;802;21;11;16842;4010
qualification;13;90;38;26;3420;1170
euro;4;362;22;12;7964;1448
entre;5;11581;14;8;162134;57905
diables;7;160;23;17;3680;1120
rouges;6;540;31;14;16740;3240
kazakhstan;10;83;24;11;1992;830
samedi;6;731;25;11;18275;4386
grand;5;6287;16;8;100592;31435
prix;4;1650;22;12;36300;6600
formule;7;320;31;17;9920;2240
canada;6;614;24;14;14736;3684
dimanche;8;565;18;11;10170;4520
finale;6;835;27;17;22545;5010
etc;3;1773;16;8;28368;5319
espagne;7;1757;26;17;45682;12299
autriche;8;1184;32;14;37888;9472
exploit;7;131;37;21;4847;917
avons;5;793;30;14;23790;3965
parler;6;1255;24;14;30120;7530
rafael;6;68;23;11;1564;408
nadal;5;76;23;11;1748;380
espagnol;8;612;24;14;14688;4896
connu;5;1801;24;14;43224;9005
gagner;6;499;19;11;9481;2994
terre;5;4134;21;11;86814;20670
battue;6;105;29;14;3045;630
or;2;2133;14;6;29862;4266
tournoi;7;334;38;20;12692;2338
tennis;6;248;25;14;6200;1488
deroule;7;497;33;21;16401;3479
type;4;1422;26;11;36972;5688
terrain;7;622;27;17;16794;4354
face;4;1923;12;5;23076;7692
dominic;7;16;30;21;480;112
thiem;5;14;25;14;350;70
autrichien;10;137;34;17;4658;1370
gagne;5;381;20;11;7620;1905
an;2;1718;12;6;20616;3436
magnifique;10;173;20;11;3460;1730
numero;6;561;21;8;11781;3366
mondial;7;538;26;14;13988;3766
apres;5;10577;11;5;116347;52885
midi;4;389;20;11;7780;1556
set;3;36;19;9;684;108
serre;5;30;24;14;720;150
remporte;8;469;34;17;15946;3752
fatigue;7;97;21;11;2037;679
impose;6;105;35;17;3675;630
gagnant;7;119;23;11;2737;833
derniers;8;792;24;14;19008;6336
sets;4;44;23;11;1012;176
heures;6;1313;24;11;31512;7878
minute;6;267;20;11;5340;1602
joueur;6;913;25;14;22825;5478
temps;5;5539;21;11;116319;27695
seuls;5;836;17;8;14212;4180
novak;5;45;25;11;1125;225
djokovic;8;54;13;8;702;432
robin;5;51;25;11;1275;255
soderling;9;1;46;27;46;9
chuter;6;16;27;14;432;96
histoire;8;3413;18;8;61434;27304
hommes;6;2849;23;11;65527;17094
femmes;6;1924;22;11;42328;11544
confondus;9;50;36;20;1800;450
remporter;9;172;48;26;8256;1548
majeur;6;216;24;11;5184;1296
adversaire;10;318;23;11;7314;3180
declare;7;404;29;21;11716;2828
joue;4;466;21;11;9786;1864
exceptionnelle;14;93;43;23;3999;1302
succes;6;1507;22;11;33154;9042
tournois;8;109;40;20;4360;872
chelem;6;92;21;14;1932;552
assurement;10;9;34;14;306;90
meilleurs;9;414;19;11;7866;3726
joueurs;7;862;27;14;23274;6034
t;1;6042;8;3;48336;6042
opposait;8;33;42;20;1386;264
australienne;12;40;29;11;1160;480
ashleigh;8;4;41;24;164;32
barty;5;10;31;15;310;50
tcheque;7;128;19;8;2432;896
marketa;7;1;38;21;38;7
vondrousova;11;1;65;33;65;11
main;4;1075;20;12;21500;4300
peine;5;549;18;11;9882;2745
triompher;9;29;30;14;870;261
depuis;6;6924;10;5;69240;41544
margaret;8;25;25;14;625;200
court;5;497;28;15;13916;2485
progresse;9;54;44;27;2376;486
places;6;302;21;14;6342;1812
atteint;7;722;29;17;20938;5054
crystal;7;10;28;14;280;70
pictures;8;13;21;11;273;104
trouve;6;476;19;8;9044;2856
prochaine;9;170;23;14;3910;1530
primaire;8;362;28;17;10136;2896
changeras;9;2;41;26;82;18
sans;4;5962;16;8;95392;23848
doute;5;569;25;14;14225;2845
entrer;6;465;30;17;13950;2790
nouvelle;8;2641;24;11;63384;21128
mars;4;2986;23;12;68678;11944
deposer;7;99;35;21;3465;693
formulaire;10;73;32;17;2336;730
inscription;11;120;24;14;2880;1320
preferee;8;84;42;24;3528;672
papier;6;461;25;14;11525;2766
pouvais;7;58;32;17;1856;406
plaisaient;10;5;35;23;175;50
choix;5;610;25;15;15250;3050
aurait;6;1573;22;11;34606;9438
disponible;10;368;27;17;9936;3680
normalement;11;363;25;11;9075;3993
sais;4;563;22;12;12386;2252
maintenant;10;956;17;8;16252;9560
choisie;7;129;31;21;3999;903
validee;7;16;26;14;416;112
soucis;6;63;29;14;1827;378
fais;4;856;11;5;9416;3424
partie;6;7136;27;17;192672;42816
liste;5;934;13;8;12142;4670
attente;7;103;40;20;4120;721
villes;6;1953;29;17;56637;11718
assure;6;136;32;14;4352;816
facilement;10;760;18;11;13680;7600
complique;9;227;30;17;6810;2043
cherchent;9;146;33;23;4818;1314
choisissent;11;127;41;23;5207;1397
reputee;7;103;40;21;4120;721
celebre;7;1382;28;21;38696;9674
pres;4;3147;14;8;44058;12588
eux;3;2837;17;8;48229;8511
limite;6;159;21;11;3339;954
accueillir;10;357;44;29;15708;3570
refuser;7;64;31;14;1984;448
chance;6;430;24;17;10320;2580
liberera;8;4;39;24;156;32
reves;5;109;33;15;3597;545
pourras;7;128;36;21;4608;896
etudier;7;281;36;21;10116;1967
