word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
report;6;174;27;12;4698;1044
table;5;204;23;10;4692;1020
working;7;156;40;14;6240;1092
growth;6;156;31;12;4836;936
meeting;7;160;31;14;4960;1120
needs;5;152;21;10;3192;760
answer;6;153;28;12;4284;918
final;5;156;25;10;3900;780
hair;4;151;19;8;2869;604
hear;4;153;17;8;2601;612
likely;6;151;35;12;5285;906
twenty;6;174;27;12;4698;1044
wall;4;173;23;8;3979;692
congress;8;150;39;16;5850;1200
considered;10;151;47;20;7097;1510
stand;5;152;22;10;3344;760
entire;6;149;23;12;3427;894
friends;7;161;34;14;5474;1127
non;3;155;12;6;1860;465
purpose;7;153;38;14;5814;1071
sat;3;150;12;6;1800;450
countries;9;151;42;18;6342;1359
difference;10;148;47;20;6956;1480
forces;6;175;29;12;5075;1050
meet;4;149;15;8;2235;596
paid;4;149;22;8;3278;596
ready;5;149;25;10;3725;745
son;3;173;13;6;2249;519
thus;4;148;20;8;2960;592
william;7;147;39;14;5733;1029
cases;5;148;23;10;3404;740
happened;8;149;39;16;5811;1192
involved;8;147;44;16;6468;1176
market;6;159;29;12;4611;954
middle;6;177;32;12;5664;1062
training;8;157;37;16;5809;1256
earlier;7;148;31;14;4588;1036
lay;3;150;17;6;2550;450
month;5;146;22;10;3212;730
similar;7;157;36;14;5652;1099
step;4;147;18;8;2646;588
street;6;244;22;12;5368;1464
east;4;145;15;8;2175;580
color;5;148;25;10;3700;740
effort;6;145;27;12;3915;870
issue;5;153;25;10;3825;765
points;6;145;28;12;4060;870
christian;9;144;42;18;6048;1296
french;6;144;29;12;4176;864
north;5;144;21;10;3024;720
thinking;8;148;41;16;6068;1184
knowledge;9;145;48;18;6960;1305
letter;6;147;23;12;3381;882
lot;3;146;13;6;1898;438
production;10;149;51;20;7599;1490
sent;4;145;15;8;2175;580
size;4;143;21;8;3003;572
whom;4;145;22;8;3190;580
particularly;12;146;65;24;9490;1752
red;3;217;14;6;3038;651
results;7;148;34;14;5032;1036
c;1;141;6;2;846;141
addition;8;142;37;16;5254;1136
decided;7;141;35;14;4935;987
food;4;154;20;8;3080;616
increased;9;146;41;18;5986;1314
showed;6;141;30;12;4230;846
start;5;154;20;10;3080;770
statement;9;141;34;18;4794;1269
weeks;5;143;26;10;3718;715
kennedy;7;140;35;14;4900;980
anti;4;146;16;8;2336;584
bad;3;143;17;6;2431;429
due;3;142;16;6;2272;426
eye;3;143;13;6;1859;429
lower;5;145;25;10;3625;725
reading;7;143;34;14;4862;1001
section;7;195;30;14;5850;1365
fall;4;151;22;8;3322;604
girls;5;142;28;10;3976;710
ideas;5;143;23;10;3289;715
moral;5;142;25;10;3550;710
stock;5;148;26;10;3848;740
s;1;138;5;2;690;138
foreign;7;161;34;14;5474;1127
police;6;157;31;12;4867;942
programs;8;139;43;16;5977;1112
record;6;141;29;12;4089;846
research;8;174;36;16;6264;1392
temperature;11;143;49;22;7007;1573
degree;6;137;27;12;3699;822
directly;8;141;41;16;5781;1128
method;6;142;27;12;3834;852
peace;5;201;23;10;4623;1005
understand;10;137;47;20;6439;1370
methods;7;140;32;14;4480;980
normal;6;137;29;12;3973;822
population;10;136;51;20;6936;1360
president;9;136;41;18;5576;1224
strength;8;138;35;16;4830;1104
trade;5;145;21;10;3045;725
island;6;135;30;12;4050;810
aid;3;141;15;6;2115;423
appeared;8;135;39;16;5265;1080
concerned;9;135;41;18;5535;1215
member;6;139;30;12;4170;834
below;5;145;27;10;3915;725
comes;5;137;24;10;3288;685
deal;4;143;19;8;2717;572
nearly;6;141;29;12;4089;846
questions;9;141;44;18;6204;1269
summer;6;136;32;12;4352;816
trouble;7;137;35;14;4795;959
using;5;145;28;10;4060;725
federal;7;133;33;14;4389;931
bed;3;134;16;6;2144;402
boys;4;144;23;8;3312;576
continued;9;133;42;18;5586;1197
husband;7;133;38;14;5054;931
led;3;135;15;6;2025;405
merely;6;135;30;12;4050;810
piece;5;133;24;10;3192;665
