word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
aujourd;7;3487;49;14;170863;24409
permet;6;3471;47;12;163137;20826
histoire;8;3413;63;16;215019;27304
toutes;6;3380;46;12;155480;20280
notamment;9;3369;64;18;215616;30321
mer;3;3366;27;6;90882;10098
royaume;7;3360;57;14;191520;23520
jours;5;3343;40;10;133720;16715
grace;5;3343;27;10;90261;16715
habitants;9;3290;55;18;180950;29610
cours;5;3260;33;10;107580;16300
jour;4;3258;32;8;104256;13032
me;2;3237;20;4;64740;6474
homme;5;3232;47;10;151904;16160
armee;5;3220;35;10;112700;16100
toujours;8;3200;63;16;201600;25600
petit;5;3191;39;10;124449;15955
region;6;3179;38;12;120802;19074
unis;4;3165;31;8;98115;12660
celle;5;3159;42;10;132678;15795
discussion;10;3156;70;20;220920;31560
pres;4;3147;26;8;81822;12588
h;1;3115;9;2;28035;3115
sera;4;3114;23;8;71622;12456
politique;9;3111;73;18;227103;27999
km;2;3101;26;4;80626;6202
surtout;7;3087;57;14;175959;21609
ne;2;3058;9;4;27522;6116
epoque;6;3047;37;12;112739;18282
effet;5;3043;35;10;106505;15215
gouvernement;12;3037;87;24;264219;36444
animaux;7;3033;54;14;163782;21231
debut;5;3019;33;10;99627;15095
cependant;9;3018;43;18;129774;27162
ouest;5;2997;37;10;110889;14985
mars;4;2986;31;8;92566;11944
age;3;2958;16;6;47328;8874
louis;5;2947;45;10;132615;14735
mai;3;2914;26;6;75764;8742
toute;5;2905;38;10;110390;14525
afin;4;2886;22;8;63492;11544
population;10;2880;65;20;187200;28800
compte;6;2868;42;12;120456;17208
pere;4;2868;24;8;68832;11472
te;2;2851;15;4;42765;5702
juin;4;2850;34;8;96900;11400
hommes;6;2849;55;12;156695;17094
eux;3;2837;29;6;82273;8511
president;9;2820;59;18;166380;25380
voir;4;2805;32;8;89760;11220
mois;4;2804;36;8;100944;11216
suite;5;2791;43;10;120013;13955
nombreuses;10;2788;69;20;192372;27880
nouveau;7;2785;46;14;128110;19495
corps;5;2756;28;10;77168;13780
parfois;7;2751;43;14;118293;19257
octobre;7;2732;37;14;101084;19124
ile;3;2730;29;6;79170;8190
cest;4;2727;27;8;73629;10908
ceux;4;2718;33;8;89694;10872
millions;8;2717;75;16;203775;21736
groupe;6;2712;40;12;108480;16272
republique;10;2712;76;20;206112;27120
pourquoi;8;2711;56;16;151816;21688
certaines;9;2701;55;18;148555;24309
dit;3;2699;24;6;64776;8097
janvier;7;2682;50;14;134100;18774
reste;5;2673;36;10;96228;13365
septembre;9;2648;64;18;169472;23832
nouvelle;8;2641;66;16;174306;21128
grands;6;2632;33;12;86856;15792
des;3;2626;19;6;49894;7878
trop;4;2618;25;8;65450;10472
ensuite;7;2614;52;14;135928;18298
personne;8;2608;42;16;109536;20864
chez;4;2602;34;8;88468;10408
quatre;6;2587;40;12;103480;15522
origine;7;2580;48;14;123840;18060
la;2;2559;15;4;38385;5118
r;1;2550;7;2;17850;2550
allemagne;9;2546;67;18;170582;22914
empereur;8;2519;61;16;153659;20152
article;7;2515;51;14;128265;17605
appelle;7;2496;50;14;124800;17472
general;7;2495;45;14;112275;17465
eu;2;2492;16;4;39872;4984
