word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
coree;5;1315;29;10;38135;6575;;
scientifique;12;1315;64;24;84160;15780;;
espece;6;1314;33;12;43362;7884;;
heures;6;1313;35;12;45955;7878;;
laquelle;8;1310;49;16;64190;10480;;
troisieme;9;1310;52;18;68120;11790;;
uvre;4;1310;29;8;37990;5240;;
rapidement;10;1307;55;20;71885;13070;;
enfin;5;1303;25;10;32575;6515;;
force;5;1302;30;10;39060;6510;;
conseil;7;1301;35;14;45535;9107;;
proche;6;1300;32;12;41600;7800;;
duc;3;1299;16;6;20784;3897;;
nomme;5;1297;31;10;40207;6485;;
produits;8;1296;46;16;59616;10368;;
vivent;6;1294;36;12;46584;7764;;
societe;7;1293;36;14;46548;9051;;
ton;3;1287;15;6;19305;3861;;
texte;5;1286;31;10;39866;6430;;
nationale;9;1279;40;18;51160;11511;;
presente;8;1277;47;16;60019;10216;;
plantes;7;1275;36;14;45900;8925;;
vote;4;1270;25;8;31750;5080;;
er;2;1267;14;4;17738;2534;;
idee;4;1263;21;8;26523;5052;;
allemand;8;1257;41;16;51537;10056;;
parler;6;1255;37;12;46435;7530;;
derniere;8;1253;47;16;58891;10024;;
nouvelles;9;1253;55;18;68915;11277;;
dessus;6;1252;33;12;41316;7512;;
nuit;4;1246;21;8;26166;4984;;
religion;8;1241;46;16;57086;9928;;
saison;6;1241;25;12;31025;7446;;
utilise;7;1240;39;14;48360;8680;;
presque;7;1240;45;14;55800;8680;;
rapport;7;1239;41;14;50799;8673;;
public;6;1238;31;12;38378;7428;;
japon;5;1238;22;10;27236;6190;;
interieur;9;1238;53;18;65614;11142;;
peuple;6;1237;38;12;47006;7422;;
regime;6;1237;40;12;49480;7422;;
maniere;7;1233;38;14;46854;8631;;
arrive;6;1231;36;12;44316;7386;;
reine;5;1229;28;10;34412;6145;;
super;5;1228;32;10;39296;6140;;
sert;4;1227;25;8;30675;4908;;
passer;6;1222;32;12;39104;7332;;
naissance;9;1222;36;18;43992;10998;;
pris;4;1221;23;8;28083;4884;;
plein;5;1213;27;10;32751;6065;;
politiques;10;1211;57;20;69027;12110;;
droits;6;1207;33;12;39831;7242;;
eleves;6;1205;38;12;45790;7230;;
pape;4;1197;20;8;23940;4788;;
xixe;4;1193;24;8;28632;4772;;
simple;6;1192;36;12;42912;7152;;
tant;4;1191;18;8;21438;4764;;
asie;4;1186;17;8;20162;4744;;
latin;5;1185;23;10;27255;5925;;
surface;7;1185;39;14;46215;8295;;
autriche;8;1184;40;16;47360;9472;;
education;9;1183;43;18;50869;10647;;
europeenne;10;1181;58;20;68498;11810;;
nouveaux;8;1180;46;16;54280;9440;;
philippe;8;1180;42;16;49560;9440;;
regne;5;1180;32;10;37760;5900;;
sens;4;1178;20;8;23560;4712;;
noir;4;1172;21;8;24612;4688;;
points;6;1171;30;12;35130;7026;;
utiliser;8;1170;47;16;54990;9360;;
celles;6;1168;35;12;40880;7008;;
service;7;1166;41;14;47806;8162;;
memes;5;1164;33;10;38412;5820;;
uni;3;1162;15;6;17430;3486;;
iles;4;1162;22;8;25564;4648;;
situation;9;1161;43;18;49923;10449;;
construction;12;1161;62;24;71982;13932;;
petites;7;1159;39;14;45201;8113;;
projet;6;1157;36;12;41652;6942;;
gros;4;1156;26;8;30056;4624;;
signifie;8;1151;42;16;48342;9208;;
photo;5;1150;25;10;28750;5750;;
henri;5;1147;25;10;28675;5735;;
vite;4;1146;24;8;27504;4584;;
action;6;1145;25;12;28625;6870;;
displaystyle;12;1139;69;24;78591;13668;;
gauche;6;1135;30;12;34050;6810;;
blanc;5;1132;20;10;22640;5660;;
catholique;10;1129;51;20;57579;11290;;
russe;5;1125;31;10;34875;5625;;
musee;5;1124;32;10;35968;5620;;
facon;5;1123;22;10;24706;5615;;
americain;9;1123;42;18;47166;10107;;
club;4;1123;21;8;23583;4492;;
compose;7;1117;39;14;43563;7819;;
rencontre;9;1112;51;18;56712;10008;;
production;10;1112;54;20;60048;11120;;
date;4;1109;19;8;21071;4436;;
rendre;6;1109;37;12;41033;6654;;
conditions;10;1109;46;20;51014;11090;;
decide;6;1109;30;12;33270;6654;;
retour;6;1108;40;12;44320;6648;;
choses;6;1106;28;12;30968;6636;;
vivre;5;1105;34;10;37570;5525;;
semaine;7;1101;35;14;38535;7707;;
coupe;5;1099;28;10;30772;5495;;
objets;6;1098;30;12;32940;6588;;
fort;4;1096;26;8;28496;4384;;
construit;9;1093;49;18;53557;9837;;
cm;2;1092;12;4;13104;2184;;
allemands;9;1091;46;18;50186;9819;;
terme;5;1084;34;10;36856;5420;;
pu;2;1084;13;4;14092;2168;;
personnage;10;1078;54;20;58212;10780;;
grec;4;1078;26;8;28028;4312;;
culture;7;1078;45;14;48510;7546;;
creation;8;1077;39;16;42003;8616;;
main;4;1075;18;8;19350;4300;;
appeles;7;1073;38;14;40774;7511;;
