word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
sauf;4;982;21;8;20622;3928;;
loin;4;981;26;8;25506;3924;;
nature;6;981;33;12;32373;5886;;
egypte;6;977;47;12;45919;5862;;
epouse;6;977;43;12;42011;5862;;
premieres;9;973;51;18;49623;8757;;
moyenne;7;972;55;14;53460;6804;;
combat;6;970;31;12;30070;5820;;
sort;4;962;24;8;23088;3848;;
paix;4;960;25;8;24000;3840;;
fer;3;960;17;6;16320;2880;;
sang;4;958;23;8;22034;3832;;
aider;5;957;20;10;19140;4785;;
cinema;6;957;30;12;28710;5742;;
album;5;957;25;10;23925;4785;;
maintenant;10;956;56;20;53536;9560;;
furent;6;955;38;12;36290;5730;;
militaires;10;955;45;20;42975;9550;;
poissons;8;954;54;16;51516;7632;;
connue;6;952;42;12;39984;5712;;
liberte;7;952;34;14;32368;6664;;
dix;3;951;18;6;17118;2853;;
yeux;4;951;34;8;32334;3804;;
francois;8;950;42;16;39900;7600;;
considere;9;947;50;18;47350;8523;;
quoi;4;946;30;8;28380;3784;;
probleme;8;946;51;16;48246;7568;;
style;5;946;34;10;32164;4730;;
sorte;5;946;30;10;28380;4730;;
etudes;6;945;35;12;33075;5670;;
deputes;7;945;45;14;42525;6615;;
victoire;8;944;43;16;40592;7552;;
groupes;7;943;49;14;46207;6601;;
ecrire;6;941;27;12;25407;5646;;
cite;4;941;19;8;17879;3764;;
organisation;12;940;67;24;62980;11280;;
proteger;8;940;53;16;49820;7520;;
cour;4;937;24;8;22488;3748;;
uvres;5;936;30;10;28080;4680;;
lequel;6;935;42;12;39270;5610;;
liste;5;934;26;10;24284;4670;;
aura;4;933;15;8;13995;3732;;
scene;5;931;29;10;26999;4655;;
harry;5;930;30;10;27900;4650;;
prise;5;930;28;10;26040;4650;;
personnages;11;930;71;22;66030;10230;;
tandis;6;926;29;12;26854;5556;;
plan;4;925;26;8;24050;3700;;
pourtant;8;925;52;16;48100;7400;;
f;1;923;7;2;6461;923;;
direction;9;922;48;18;44256;8298;;
propre;6;921;43;12;39603;5526;;
longue;6;919;44;12;40436;5514;;
independance;12;919;71;24;65249;11028;;
allemande;9;918;48;18;44064;8262;;
represente;10;916;61;20;55876;9160;;
principal;9;916;50;18;45800;8244;;
chacun;6;916;34;12;31144;5496;;
joue;4;914;26;8;23764;3656;;
joueur;6;913;37;12;33781;5478;;
passe;5;912;28;10;25536;4560;;
temperature;11;911;64;22;58304;10021;;
quelque;7;911;54;14;49194;6377;;
sujet;5;910;28;10;25480;4550;;
parties;7;910;36;14;32760;6370;;
centrale;8;910;42;16;38220;7280;;
ufs;3;908;19;6;17252;2724;;
prince;6;905;35;12;31675;5430;;
port;4;904;29;8;26216;3616;;
utilisateur;11;903;55;22;49665;9933;;
populaire;9;898;57;18;51186;8082;;
voix;4;898;30;8;26940;3592;;
autant;6;897;31;12;27807;5382;;
etoile;6;897;36;12;32292;5382;;
elections;9;895;53;18;47435;8055;;
britannique;11;894;61;22;54534;9834;;
presence;8;894;49;16;43806;7152;;
journee;7;892;44;14;39248;6244;;
anciens;7;892;36;14;32112;6244;;
foret;5;892;32;10;28544;4460;;
automne;7;892;45;14;40140;6244;;
sept;4;891;27;8;24057;3564;;
lune;4;891;27;8;24057;3564;;
faisant;7;890;33;14;29370;6230;;
route;5;890;32;10;28480;4450;;
libre;5;888;22;10;19536;4440;;
cree;4;888;20;8;17760;3552;;
rend;4;887;23;8;20401;3548;;
of;2;886;16;4;14176;1772;;
siecles;7;885;35;14;30975;6195;;
football;8;884;48;16;42432;7072;;
morts;5;884;31;10;27404;4420;;
couleurs;8;883;48;16;42384;7064;;
jesus;5;882;27;10;23814;4410;;
cuisine;7;882;36;14;31752;6174;;
wikipedia;9;881;46;18;40526;7929;;
travers;7;880;35;14;30800;6160;;
meilleur;8;879;45;16;39555;7032;;
londres;7;878;43;14;37754;6146;;
antiquite;9;878;52;18;45656;7902;;
second;6;877;37;12;32449;5262;;
credit;6;875;28;12;24500;5250;;
avis;4;875;18;8;15750;3500;;
attaque;7;874;40;14;34960;6118;;
vivant;6;872;35;12;30520;5232;;
elements;8;872;50;16;43600;6976;;
new;3;871;23;6;20033;2613;;
amis;4;871;17;8;14807;3484;;
europeens;9;871;61;18;53131;7839;;
i;1;870;3;2;2610;870;;
roman;5;870;30;10;26100;4350;;
informations;12;869;71;24;61699;10428;;
dieux;5;868;31;10;26908;4340;;
moitie;6;867;34;12;29478;5202;;
arrivee;7;867;33;14;28611;6069;;
depart;6;865;33;12;28545;5190;;
jouer;5;863;30;10;25890;4315;;
forte;5;863;32;10;27616;4315;;
joueurs;7;862;42;14;36204;6034;;
femelle;7;861;44;14;37884;6027;;
fais;4;856;17;8;14552;3424;;
sait;4;856;16;8;13696;3424;;
peau;4;855;25;8;21375;3420;;
bretagne;8;854;43;16;36722;6832;;
problemes;9;851;56;18;47656;7659;;
demi;4;851;21;8;17871;3404;;
nee;3;850;20;6;17000;2550;;
emission;8;850;46;16;39100;6800;;
britanniques;12;848;66;24;55968;10176;;
domaine;7;847;40;14;33880;5929;;
insectes;8;846;43;16;36378;6768;;
video;5;845;31;10;26195;4225;;
americaine;10;845;45;20;38025;8450;;
commun;6;843;42;12;35406;5058;;
source;6;843;35;12;29505;5058;;
auteur;6;842;32;12;26944;5052;;
obtenir;7;841;39;14;32799;5887;;
juifs;5;839;26;10;21814;4195;;
contrairement;13;837;73;26;61101;10881;;
seuls;5;836;29;10;24244;4180;;
pieces;6;835;34;12;28390;5010;;
finale;6;835;32;12;26720;5010;;
heure;5;833;32;10;26656;4165;;
siege;5;833;28;10;23324;4165;;
modele;6;830;39;12;32370;4980;;
nourriture;10;829;58;20;48082;8290;;
pont;4;829;33;8;27357;3316;;
longueur;8;827;55;16;45485;6616;;
contient;8;827;50;16;41350;6616;;
toutefois;9;825;58;18;47850;7425;;
obtient;7;821;41;14;33661;5747;;
utilisee;8;820;42;16;34440;6560;;
pouvait;7;820;45;14;36900;5740;;
ciel;4;813;19;8;15447;3252;;
message;7;813;39;14;31707;5691;;
physique;8;812;62;16;50344;6496;;
arbres;6;812;24;12;19488;4872;;
comprendre;10;811;63;20;51093;8110;;
tels;4;810;23;8;18630;3240;;
territoires;11;810;56;22;45360;8910;;
fond;4;810;29;8;23490;3240;;
recoit;6;808;32;12;25856;4848;;
regles;6;806;35;12;28210;4836;;
images;6;806;31;12;24986;4836;;
altitude;8;806;41;16;33046;6448;;
peuples;7;806;50;14;40300;5642;;
election;8;805;48;16;38640;6440;;
pattes;6;805;35;12;28175;4830;;
concours;8;803;50;16;40150;6424;;
puissance;9;803;50;18;40150;7227;;
match;5;802;28;10;22456;4010;;
particulierement;16;802;88;32;70576;12832;;
filles;6;802;33;12;26466;4812;;
voici;5;800;27;10;21600;4000;;
familles;8;800;42;16;33600;6400;;
bout;4;800;25;8;20000;3200;;
communes;8;800;53;16;42400;6400;;
jacques;7;799;39;14;31161;5593;;
humains;7;799;41;14;32759;5593;;
p;1;797;10;2;7970;797;;
aucune;6;796;34;12;27064;4776;;
semaines;8;794;42;16;33348;6352;;
franco;6;794;34;12;26996;4764;;
avons;5;793;32;10;25376;3965;;
temple;6;793;41;12;32513;4758;;
derniers;8;792;41;16;32472;6336;;
internet;8;792;47;16;37224;6336;;
parc;4;792;20;8;15840;3168;;
fete;4;791;25;8;19775;3164;;
armes;5;790;24;10;18960;3950;;
mode;4;789;27;8;21303;3156;;
present;7;788;45;14;35460;5516;;
occasion;8;788;44;16;34672;6304;;
sport;5;787;34;10;26758;3935;;
endroit;7;787;41;14;32267;5509;;
rois;4;787;21;8;16527;3148;;
mariage;7;785;32;14;25120;5495;;
activite;8;784;38;16;29792;6272;;
electrique;10;784;59;20;46256;7840;;
activites;9;783;43;18;33669;7047;;
chretiens;9;783;51;18;39933;7047;;
manger;6;780;35;12;27300;4680;;
quel;4;779;30;8;23370;3116;;
discuter;8;778;40;16;31120;6224;;
voire;5;777;30;10;23310;3885;;
noire;5;776;30;10;23280;3880;;
realite;7;776;33;14;25608;5432;;
valeur;6;775;33;12;25575;4650;;
eme;3;775;19;6;14725;2325;;
province;8;775;52;16;40300;6200;;
comprend;8;775;53;16;41075;6200;;
directement;11;774;61;22;47214;8514;;
ecoles;6;772;36;12;27792;4632;;
americains;10;771;44;20;33924;7710;;
urss;4;770;21;8;16170;3080;;
creee;5;770;26;10;20020;3850;;
reseau;6;770;30;12;23100;4620;;
matiere;7;769;34;14;26146;5383;;
religieux;9;769;53;18;40757;6921;;
dynastie;8;769;46;16;35374;6152;;
association;11;767;56;22;42952;8437;;
types;5;766;38;10;29108;3830;;
autoroute;9;766;56;18;42896;6894;;
univers;7;765;41;14;31365;5355;;
lire;4;765;19;8;14535;3060;;
acces;5;763;21;10;16023;3815;;
chaine;6;763;32;12;24416;4578;;
chasse;6;761;31;12;23591;4566;;
montagnes;9;761;59;18;44899;6849;;
facilement;10;760;55;20;41800;7600;;
kilometres;10;760;57;20;43320;7600;;
minutes;7;760;42;14;31920;5320;;
village;7;758;39;14;29562;5306;;
questions;9;757;60;18;45420;6813;;
ta;2;756;8;4;6048;1512;;
programme;9;756;57;18;43092;6804;;
feuilles;8;755;46;16;34730;6040;;
etoiles;7;754;41;14;30914;5278;;
passage;7;753;38;14;28614;5271;;
chemin;6;753;37;12;27861;4518;;
salle;5;751;25;10;18775;3755;;
cathedrale;10;749;50;20;37450;7490;;
entree;6;748;36;12;26928;4488;;
mont;4;748;30;8;22440;2992;;
code;4;748;24;8;17952;2992;;
pression;8;747;50;16;37350;5976;;
principaux;10;747;61;20;45567;7470;;
masse;5;746;25;10;18650;3730;;
raconte;7;744;39;14;29016;5208;;
lieux;5;744;32;10;23808;3720;;
designe;7;742;41;14;30422;5194;;
sante;5;742;27;10;20034;3710;;
large;5;742;26;10;19292;3710;;
simplement;10;741;64;20;47424;7410;;
blanche;7;740;38;14;28120;5180;;
former;6;740;37;12;27380;4440;;
fleuve;6;740;40;12;29600;4440;;
wp;2;740;19;4;14060;1480;;
grecs;5;739;27;10;19953;3695;;
superficie;10;738;55;20;40590;7380;;
york;4;737;29;8;21373;2948;;
poste;5;737;36;10;26532;3685;;
manque;6;736;41;12;30176;4416;;
hauteur;7;735;41;14;30135;5145;;
japonais;8;735;43;16;31605;5880;;
fonctions;9;734;59;18;43306;6606;;
humain;6;734;36;12;26424;4404;;
inde;4;734;22;8;16148;2936;;
moyens;6;734;46;12;33764;4404;;
mesures;7;734;40;14;29360;5138;;
garde;5;734;25;10;18350;3670;;
suisse;6;733;31;12;22723;4398;;
quartier;8;732;43;16;31476;5856;;
importants;10;732;60;20;43920;7320;;
commerce;8;732;47;16;34404;5856;;
apparait;8;732;39;16;28548;5856;;
lutte;5;732;31;10;22692;3660;;
trouvent;8;731;54;16;39474;5848;;
samedi;6;731;28;12;20468;4386;;
importantes;11;730;66;22;48180;8030;;
montre;6;729;40;12;29160;4374;;
semble;6;727;33;12;23991;4362;;
puisque;7;727;49;14;35623;5089;;
construire;10;727;56;20;40712;7270;;
entier;6;726;33;12;23958;4356;;
belge;5;726;29;10;21054;3630;;
voie;4;724;26;8;18824;2896;;
atteint;7;722;37;14;26714;5054;;
train;5;722;23;10;16606;3610;;
chanson;7;722;45;14;32490;5054;;
communaute;10;722;63;20;45486;7220;;
xxe;3;722;26;6;18772;2166;;
continue;8;721;51;16;36771;5768;;
kg;2;720;13;4;9360;1440;;
atteindre;9;719;46;18;33074;6471;;
duree;5;719;28;10;20132;3595;;
participe;9;719;48;18;34512;6471;;
fruits;6;719;32;12;23008;4314;;
avance;6;716;30;12;21480;4296;;
proches;7;716;47;14;33652;5012;;
voyage;6;716;44;12;31504;4296;;
propose;7;714;53;14;37842;4998;;
votre;5;714;33;10;23562;3570;;
russes;6;714;32;12;22848;4284;;
veulent;7;713;47;14;33511;4991;;
course;6;713;35;12;24955;4278;;
travailler;10;713;47;20;33511;7130;;
connait;7;712;40;14;28480;4984;;
lac;3;712;12;6;8544;2136;;
position;8;710;53;16;37630;5680;;
police;6;710;38;12;26980;4260;;
marque;6;709;37;12;26233;4254;;
du;2;708;12;4;8496;1416;;
decision;8;707;43;16;30401;5656;;
paysans;7;707;43;14;30401;4949;;
partout;7;706;44;14;31064;4942;;
belle;5;706;27;10;19062;3530;;
montagne;8;706;54;16;38124;5648;;
protection;10;704;65;20;45760;7040;;
grece;5;703;28;10;19684;3515;;
riche;5;702;26;10;18252;3510;;
chat;4;701;21;8;14721;2804;;
maitre;6;701;28;12;19628;4206;;
actuelle;8;701;43;16;30143;5608;;
composee;8;700;56;16;39200;5600;;
iv;2;698;11;4;7678;1396;;
laisse;6;697;27;12;18819;4182;;
compagnie;9;696;57;18;39672;6264;;
explique;8;695;59;16;41005;5560;;
unique;6;695;42;12;29190;4170;;
securite;8;695;41;16;28495;5560;;
armees;6;695;30;12;20850;4170;;
eaux;4;694;25;8;17350;2776;;
poids;5;693;32;10;22176;3465;;
appel;5;693;34;10;23562;3465;;
lignes;6;692;36;12;24912;4152;;
pied;4;692;24;8;16608;2768;;
ait;3;690;11;6;7590;2070;;
soient;6;688;37;12;25456;4128;;
sur;3;687;16;6;10992;2061;;
michel;6;686;35;12;24010;4116;;
universite;10;686;56;20;38416;6860;;
permettre;9;685;55;18;37675;6165;;
facile;6;685;28;12;19180;4110;;
bord;4;685;21;8;14385;2740;;
membre;6;685;33;12;22605;4110;;
heros;5;685;33;10;22605;3425;;
grecque;7;684;46;14;31464;4788;;
cheval;6;683;35;12;23905;4098;;
paul;4;683;25;8;17075;2732;;
tr;2;682;10;4;6820;1364;;
dure;4;681;22;8;14982;2724;;
g;1;681;8;2;5448;681;;
utilises;8;680;41;16;27880;5440;;
parlement;9;680;55;18;37400;6120;;
necessaire;10;680;49;20;33320;6800;;
fleurs;6;679;35;12;23765;4074;;
piece;5;678;29;10;19662;3390;;
utilisateurs;12;678;60;24;40680;8136;;
uniquement;10;677;69;20;46713;6770;;
utilisation;11;677;58;22;39266;7447;;
quantite;8;677;49;16;33173;5416;;
decouvert;9;676;55;18;37180;6084;;
decide;6;676;29;12;19604;4056;;
crise;5;675;22;10;14850;3375;;
chinois;7;674;41;14;27634;4718;;
permis;6;673;35;12;23555;4038;;
symbole;7;673;47;14;31631;4711;;
peur;4;669;27;8;18063;2676;;
attention;9;668;54;18;36072;6012;;
royal;5;666;32;10;21312;3330;;
noms;4;666;29;8;19314;2664;;
principale;10;665;56;20;37240;6650;;
influence;9;665;55;18;36575;5985;;
risque;6;664;36;12;23904;3984;;
pages;5;663;31;10;20553;3315;;
interdit;8;662;41;16;27142;5296;;
regarder;8;661;39;16;25779;5288;;
entreprises;11;660;63;22;41580;7260;;
constitution;12;660;74;24;48840;7920;;
economie;8;660;52;16;34320;5280;;
marins;6;659;29;12;19111;3954;;
faible;6;659;27;12;17793;3954;;
actuel;6;658;31;12;20398;3948;;
compris;7;657;42;14;27594;4599;;
journal;7;657;40;14;26280;4599;;
justice;7;657;35;14;22995;4599;;
formes;6;656;38;12;24928;3936;;
jaune;5;655;27;10;17685;3275;;
forces;6;655;35;12;22925;3930;;
guerres;7;654;40;14;26160;4578;;
commence;8;654;51;16;33354;5232;;
artistes;8;653;37;16;24161;5224;;
resistance;10;653;49;20;31997;6530;;
occupe;6;651;40;12;26040;3906;;
musulmans;9;651;54;18;35154;5859;;
entreprise;10;651;58;20;37758;6510;;
changer;7;650;41;14;26650;4550;;
arbre;5;650;19;10;12350;3250;;
formation;9;650;55;18;35750;5850;;
bleu;4;648;22;8;14256;2592;;
technique;9;647;60;18;38820;5823;;
moderne;7;645;45;14;29025;4515;;
froid;5;644;28;10;18032;3220;;
sortie;6;643;33;12;21219;3858;;
royale;6;643;38;12;24434;3858;;
noirs;5;643;29;10;18647;3215;;
tombe;5;643;31;10;19933;3215;;
camp;4;642;23;8;14766;2568;;
rh;2;642;13;4;8346;1284;;
mains;5;641;25;10;16025;3205;;
citoyens;8;641;52;16;33332;5128;;
culte;5;641;29;10;18589;3205;;
professeur;10;641;63;20;40383;6410;;
devait;6;641;30;12;19230;3846;;
xviiie;6;641;33;12;21153;3846;;
internationale;14;640;77;28;49280;8960;;
techniques;10;638;65;20;41470;6380;;
situe;5;637;27;10;17199;3185;;
hors;4;637;27;8;17199;2548;;
pouvoirs;8;636;55;16;34980;5088;;
plante;6;636;38;12;24168;3816;;
historique;10;634;63;20;39942;6340;;
milliers;8;633;40;16;25320;5064;;
dispose;7;633;43;14;27219;4431;;
tente;5;633;32;10;20256;3165;;
resultat;8;632;42;16;26544;5056;;
decouverte;10;629;61;20;38369;6290;;
faisait;7;628;28;14;17584;4396;;
affaires;8;626;36;16;22536;5008;;
vent;4;626;28;8;17528;2504;;
rester;6;625;31;12;19375;3750;;
virus;5;625;27;10;16875;3125;;
italien;7;625;34;14;21250;4375;;
raisons;7;624;36;14;22464;4368;;
freres;6;623;32;12;19936;3738;;
chute;5;623;32;10;19936;3115;;
derriere;8;623;38;16;23674;4984;;
terrain;7;622;33;14;20526;4354;;
dessous;7;622;42;14;26124;4354;;
agriculture;11;622;57;22;35454;6842;;
principe;8;621;48;16;29808;4968;;
produire;8;621;48;16;29808;4968;;
distance;8;621;39;16;24219;4968;;
sovietique;10;621;64;20;39744;6210;;
textes;6;621;39;12;24219;3726;;
etres;5;620;27;10;16740;3100;;
es;2;619;11;4;6809;1238;;
honneur;7;618;51;14;31518;4326;;
ligue;5;618;30;10;18540;3090;;
chambre;7;617;35;14;21595;4319;;
queue;5;617;37;10;22829;3085;;
seine;5;617;28;10;17276;3085;;
imp;3;615;20;6;12300;1845;;
catholiques;11;615;68;22;41820;6765;;
canada;6;614;23;12;14122;3684;;
arabe;5;613;17;10;10421;3065;;
marine;6;613;30;12;18390;3678;;
atlantique;10;613;57;20;34941;6130;;
espagnol;8;612;54;16;33048;4896;;
aupres;6;612;34;12;20808;3672;;
alpes;5;611;29;10;17719;3055;;
eleve;5;610;32;10;19520;3050;;
choix;5;610;35;10;21350;3050;;
xiv;3;610;21;6;12810;1830;;
francaises;10;609;46;20;28014;6090;;
sorti;5;609;27;10;16443;3045;;
riches;6;609;31;12;18879;3654;;
theorie;7;609;43;14;26187;4263;;
services;8;608;41;16;24928;4864;;
charge;6;608;33;12;20064;3648;;
decouvrir;9;607;50;18;30350;5463;;
nouvel;6;607;44;12;26708;3642;;
defense;7;606;43;14;26058;4242;;
comporte;8;605;55;16;33275;4840;;
huit;4;605;25;8;15125;2420;;
bruxelles;9;604;53;18;32012;5436;;
retrouver;9;604;54;18;32616;5436;;
male;4;604;21;8;12684;2416;;
laisser;7;603;31;14;18693;4221;;
connus;6;603;41;12;24723;3618;;
portugal;8;603;52;16;31356;4824;;
rapide;6;602;30;12;18060;3612;;
ecriture;8;600;40;16;24000;4800;;
legende;7;600;45;14;27000;4200;;
autrefois;9;599;49;18;29351;5391;;
parvient;8;598;47;16;28106;4784;;
potter;6;598;41;12;24518;3588;;
arriere;7;597;29;14;17313;4179;;
divers;6;597;31;12;18507;3582;;
maisons;7;596;39;14;23244;4172;;
adore;5;593;26;10;15418;2965;;
presse;6;592;36;12;21312;3552;;
riviere;7;592;34;14;20128;4144;;
tuer;4;592;23;8;13616;2368;;
tes;3;591;17;6;10047;1773;;
transport;9;591;54;18;31914;5319;;
sainte;6;591;30;12;17730;3546;;
officielle;10;589;57;20;33573;5890;;
contraire;9;589;46;18;27094;5301;;
ami;3;589;12;6;7068;1767;;
mediterranee;12;588;63;24;37044;7056;;
importance;10;588;59;20;34692;5880;;
international;13;587;71;26;41677;7631;;
industrie;9;587;47;18;27589;5283;;
nombres;7;586;42;14;24612;4102;;
recu;4;586;21;8;12306;2344;;
fortement;9;586;59;18;34574;5274;;
connaitre;9;585;50;18;29250;5265;;
certain;7;585;33;14;19305;4095;;
existence;9;585;54;18;31590;5265;;
enseignement;12;585;77;24;45045;7020;;
al;2;584;8;4;4672;1168;;
amour;5;584;29;10;16936;2920;;
progressivement;15;584;95;30;55480;8760;;
autorite;8;584;43;16;25112;4672;;
ch;2;584;13;4;7592;1168;;
ressemble;9;584;48;18;28032;5256;;
defaite;7;584;35;14;20440;4088;;
mission;7;584;40;14;23360;4088;;
campagne;8;584;47;16;27448;4672;;
oui;3;583;19;6;11077;1749;;
statut;6;581;32;12;18592;3486;;
administration;14;580;71;28;41180;8120;;
partis;6;577;30;12;17310;3462;;
cousin;6;577;36;12;20772;3462;;
generale;8;576;46;16;26496;4608;;
batiments;9;576;46;18;26496;5184;;
mathematiques;13;575;77;26;44275;7475;;
etats;5;575;25;10;14375;2875;;
neanmoins;9;575;56;18;32200;5175;;
correspond;10;574;64;20;36736;5740;;
capable;7;574;33;14;18942;4018;;
poisson;7;574;49;14;28126;4018;;
vivants;7;574;40;14;22960;4018;;
participer;10;573;52;20;29796;5730;;
chaleur;7;573;38;14;21774;4011;;
vallee;6;573;34;12;19482;3438;;
donnees;7;572;47;14;26884;4004;;
navires;7;572;36;14;20592;4004;;
nourrit;7;572;41;14;23452;4004;;
consiste;8;571;46;16;26266;4568;;
cellules;8;571;46;16;26266;4568;;
frontiere;9;570;53;18;30210;5130;;
lettres;7;569;39;14;22191;3983;;
doute;5;569;33;10;18777;2845;;
orient;6;568;36;12;20448;3408;;
radio;5;568;23;10;13064;2840;;
carte;5;568;22;10;12496;2840;;
mur;3;567;18;6;10206;1701;;
categorie;9;567;48;18;27216;5103;;
milliards;9;567;41;18;23247;5103;;
zones;5;567;40;10;22680;2835;;
forme;5;566;33;10;18678;2830;;
provoque;8;566;64;16;36224;4528;;
dimanche;8;565;44;16;24860;4520;;
danger;6;565;33;12;18645;3390;;
decouvre;8;565;49;16;27685;4520;;
utilisent;9;565;50;18;28250;5085;;
mouvements;10;565;69;20;38985;5650;;
regulierement;13;564;77;26;43428;7332;;
prison;6;564;39;12;21996;3384;;
experience;10;564;63;20;35532;5640;;
sortes;6;564;35;12;19740;3384;;
allies;6;564;28;12;15792;3384;;
viennent;8;563;53;16;29839;4504;;
sais;4;563;15;8;8445;2252;;
tours;5;563;31;10;17453;2815;;
importe;7;563;45;14;25335;3941;;
deviennent;10;563;64;20;36032;5630;;
servir;6;562;30;12;16860;3372;;
comte;5;562;32;10;17984;2810;;
numero;6;561;41;12;23001;3366;;
qualite;7;560;41;14;22960;3920;;
australie;9;560;41;18;22960;5040;;
viande;6;558;32;12;17856;3348;;
science;7;557;36;14;20052;3899;;
forets;6;557;37;12;20609;3342;;
permettant;10;557;61;20;33977;5570;;
principales;11;557;61;22;33977;6127;;
nomme;5;557;37;10;20609;2785;;
adultes;7;556;37;14;20572;3892;;
bourgogne;9;556;62;18;34472;5004;;
sexualite;9;556;51;18;28356;5004;;
mario;5;555;25;10;13875;2775;;
signe;5;554;30;10;16620;2770;;
pologne;7;554;56;14;31024;3878;;
relations;9;554;49;18;27146;4986;;
metier;6;554;32;12;17728;3324;;
victimes;8;551;42;16;23142;4408;;
antique;7;551;43;14;23693;3857;;
quelqu;6;550;48;12;26400;3300;;
bande;5;550;24;10;13200;2750;;
chien;5;550;30;10;16500;2750;;
esclaves;8;550;42;16;23100;4400;;
quitte;6;550;39;12;21450;3300;;
peine;5;549;33;10;18117;2745;;
fil;3;549;16;6;8784;1647;;
ukraine;7;549;35;14;19215;3843;;
anciennes;9;549;50;18;27450;4941;;
apprendre;9;548;55;18;30140;4932;;
suivante;8;548;45;16;24660;4384;;
sciences;8;548;41;16;22468;4384;;
chefs;5;547;31;10;16957;2735;;
apparition;10;547;57;20;31179;5470;;
fit;3;547;16;6;8752;1641;;
joseph;6;547;43;12;23521;3282;;
puisqu;6;546;43;12;23478;3276;;
classique;9;546;49;18;26754;4914;;
environnement;13;545;87;26;47415;7085;;
rue;3;545;17;6;9265;1635;;
extreme;7;545;45;14;24525;3815;;
seigneur;8;545;47;16;25615;4360;;
aime;4;544;18;8;9792;2176;;
contenu;7;544;48;14;26112;3808;;
suivant;7;543;39;14;21177;3801;;
vol;3;543;23;6;12489;1629;;
fondee;6;543;41;12;22263;3258;;
communiste;10;543;62;20;33666;5430;;
difference;10;542;56;20;30352;5420;;
totalement;10;542;62;20;33604;5420;;
demander;8;541;43;16;23263;4328;;
sujets;6;541;33;12;17853;3246;;
salut;5;541;26;10;14066;2705;;
rouges;6;540;39;12;21060;3240;;
provinces;9;539;57;18;30723;4851;;
mondial;7;538;40;14;21520;3766;;
naturel;7;536;39;14;20904;3752;;
devenue;7;536;46;14;24656;3752;;
bras;4;536;14;8;7504;2144;;
xvie;4;536;27;8;14472;2144;;
bresil;6;536;27;12;14472;3216;;
etude;5;535;30;10;16050;2675;;
maladies;8;535;36;16;19260;4280;;
hitler;6;535;34;12;18190;3210;;
beau;4;534;18;8;9612;2136;;
celebres;8;533;40;16;21320;4264;;
simon;5;533;32;10;17056;2665;;
sommet;6;532;40;12;21280;3192;;
alexandre;9;532;49;18;26068;4788;;
langage;7;531;40;14;21240;3717;;
realise;7;531;32;14;16992;3717;;
senat;5;531;27;10;14337;2655;;
bonaparte;9;531;50;18;26550;4779;;
expression;10;531;66;20;35046;5310;;
moteur;6;530;39;12;20670;3180;;
pouvaient;9;530;59;18;31270;4770;;
diverses;8;529;42;16;22218;4232;;
difficultes;11;529;59;22;31211;5819;;
canal;5;529;22;10;11638;2645;;
equipes;7;529;48;14;25392;3703;;
avions;6;528;35;12;18480;3168;;
usage;5;528;28;10;14784;2640;;
restent;7;528;41;14;21648;3696;;
perd;4;528;25;8;13200;2112;;
construite;10;528;58;20;30624;5280;;
stade;5;528;24;10;12672;2640;;
revient;7;527;41;14;21607;3689;;
information;11;527;66;22;34782;5797;;
k;1;527;5;2;2635;527;;
disparu;7;526;36;14;18936;3682;;
objectif;8;525;42;16;22050;4200;;
mammiferes;10;525;54;20;28350;5250;;
combats;7;525;36;14;18900;3675;;
quatrieme;9;524;52;18;27248;4716;;
basse;5;524;21;10;11004;2620;;
ouverture;9;524;57;18;29868;4716;;
servent;7;524;43;14;22532;3668;;
quelle;6;523;42;12;21966;3138;;
lance;5;523;26;10;13598;2615;;
veux;4;523;31;8;16213;2092;;
litterature;11;523;56;22;29288;5753;;
lille;5;523;27;10;14121;2615;;
competition;11;522;71;22;37062;5742;;
total;5;522;29;10;15138;2610;;
suivre;6;521;33;12;17193;3126;;
loup;4;521;32;8;16672;2084;;
malheureusement;15;520;92;30;47840;7800;;
rejoint;7;520;40;14;20800;3640;;
lait;4;520;17;8;8840;2080;;
outils;6;520;36;12;18720;3120;;
marche;6;520;32;12;16640;3120;;
donnent;7;517;50;14;25850;3619;;
batiment;8;516;41;16;21156;4128;;
lien;4;516;23;8;11868;2064;;
voiture;7;515;43;14;22145;3605;;
envie;5;515;31;10;15965;2575;;
maire;5;515;22;10;11330;2575;;
ecrivain;8;514;38;16;19532;4112;;
olympiques;10;514;75;20;38550;5140;;
refuse;6;513;35;12;17955;3078;;
civile;6;512;30;12;15360;3072;;
vert;4;512;24;8;12288;2048;;
venir;5;511;29;10;14819;2555;;
double;6;511;36;12;18396;3066;;
faite;5;510;24;10;12240;2550;;
in;2;510;11;4;5610;1020;;
edition;7;509;40;14;20360;3563;;
ts;2;509;11;4;5599;1018;;
electricite;11;509;54;22;27486;5599;;
john;4;509;30;8;15270;2036;;
avion;5;508;30;10;15240;2540;;
ailes;5;508;22;10;11176;2540;;
possedent;9;508;60;18;30480;4572;;
utc;3;508;17;6;8636;1524;;
jeunesse;8;507;47;16;23829;4056;;
cirque;6;507;35;12;17745;3042;;
exterieur;9;507;52;18;26364;4563;;
prennent;8;507;56;16;28392;4056;;
oubliee;7;507;40;14;20280;3549;;
change;6;506;37;12;18722;3036;;
mythologie;10;506;74;20;37444;5060;;
