word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
ecrit;5;1706;18;10;30708;8530;;
angleterre;10;1703;23;10;39169;17030;;
vient;5;1702;20;8;34040;8510;;
donne;5;1702;20;10;34040;8510;;
premiers;8;1700;22;10;37400;13600;;
niveau;6;1697;24;8;40728;10182;;
articles;8;1696;24;10;40704;13568;;
but;3;1691;17;6;28747;5073;;
bas;3;1688;16;6;27008;5064;;
territoire;10;1682;23;10;38686;16820;;
mettre;6;1681;27;10;45387;10086;;
lorsqu;6;1672;23;12;38456;10032;;
prend;5;1669;16;10;26704;8345;;
vit;3;1667;16;6;26672;5001;;
amerique;8;1666;36;16;59976;13328;;
titre;5;1663;21;8;34923;8315;;
membres;7;1656;18;8;29808;11592;;
prix;4;1650;18;8;29700;6600;;
hiver;5;1647;25;8;41175;8235;;
demande;7;1646;14;8;23044;11522;;
contr;5;1644;18;10;29592;8220;;
femme;5;1644;18;8;29592;8220;;
commence;8;1642;21;10;34482;13136;;
cree;4;1640;15;6;24600;6560;;
eglise;6;1639;16;6;26224;9834;;
seulement;9;1635;21;8;34335;14715;;
vont;4;1633;23;8;37559;6532;;
te;2;1632;8;4;13056;3264;;
parce;5;1623;14;6;22722;8115;;
revolution;10;1603;31;12;49693;16030;;
bon;3;1598;14;4;22372;4794;;
parents;7;1592;22;10;35024;11144;;
lumiere;7;1590;17;8;27030;11130;;
porte;5;1589;18;8;28602;7945;;
question;8;1576;20;10;31520;12608;;
aurait;6;1573;24;8;37752;9438;;
cinq;4;1571;13;6;20423;6284;;
possede;7;1566;25;10;39150;10962;;
college;7;1563;21;10;32823;10941;;
prendre;7;1559;22;10;34298;10913;;
fonction;8;1557;23;10;35811;12456;;
rouge;5;1555;21;8;32655;7775;;
the;3;1555;15;6;23325;4665;;
mouvement;9;1548;22;8;34056;13932;;
tes;3;1546;13;6;20098;4638;;
seule;5;1543;20;8;30860;7715;;
departement;11;1543;35;22;54005;16973;;
couleur;7;1539;20;10;30780;10773;;
ministre;8;1533;19;8;29127;12264;;
ligne;5;1530;15;8;22950;7650;;
devant;6;1516;13;6;19708;9096;;
romain;6;1513;23;8;34799;9078;;
succes;6;1507;19;8;28633;9042;;
mieux;5;1505;15;6;22575;7525;;
militaire;9;1503;23;10;34569;13527;;
creer;5;1501;23;10;34523;7505;;
moi;3;1495;16;6;23920;4485;;
bonne;5;1488;16;4;23808;7440;;
mis;3;1487;18;6;26766;4461;;
chine;5;1487;19;10;28253;7435;;
abord;5;1486;26;10;38636;7430;;
savoir;6;1484;20;8;29680;8904;;
mesure;6;1482;22;10;32604;8892;;
taille;6;1481;21;10;31101;8886;;
serait;6;1481;19;10;28139;8886;;
air;3;1477;16;6;23632;4431;;
situe;5;1475;17;6;25075;7375;;
ni;2;1475;12;4;17700;2950;;
nos;3;1475;21;6;30975;4425;;
bataille;8;1475;21;10;30975;11800;;
malgre;6;1474;14;4;20636;8844;;
milieu;6;1469;25;10;36725;8814;;
met;3;1457;14;6;20398;4371;;
raison;6;1455;19;8;27645;8730;;
mal;3;1455;14;6;20370;4365;;
donner;6;1447;19;12;27493;8682;;
union;5;1446;18;10;26028;7230;;
enfant;6;1441;18;8;25938;8646;;
produit;7;1440;20;10;28800;10080;;
animal;6;1440;19;8;27360;8640;;
trouver;7;1435;24;10;34440;10045;;
sol;3;1432;14;6;20048;4296;;
theatre;7;1429;19;10;27151;10003;;
aller;5;1429;24;10;34296;7145;;
rien;4;1428;12;4;17136;5712;;
type;4;1422;24;8;34128;5688;;
maison;6;1420;21;8;29820;8520;;
livre;5;1420;20;8;28400;7100;;
ma;2;1407;9;4;12663;2814;;
energie;7;1406;26;14;36556;9842;;
vu;2;1405;13;4;18265;2810;;
soldats;7;1403;23;10;32269;9821;;
palais;6;1403;14;8;19642;8418;;
napoleon;8;1401;20;6;28020;11208;;
frere;5;1398;23;10;32154;6990;;
commune;7;1391;23;12;31993;9737;;
importante;10;1389;28;10;38892;13890;;
espace;6;1386;18;10;24948;8316;;
celebre;7;1382;22;14;30404;9674;;
loi;3;1381;12;6;16572;4143;;
chateau;7;1380;24;14;33120;9660;;
as;2;1378;13;4;17914;2756;;
base;4;1373;22;8;30206;5492;;
meurt;5;1373;24;8;32952;6865;;
parle;5;1367;19;10;25973;6835;;
gens;4;1366;17;8;23222;5464;;
art;3;1365;14;6;19110;4095;;
plut;4;1362;17;8;23154;5448;;
marie;5;1352;18;8;24336;6760;;
films;5;1348;24;10;32352;6740;;
argent;6;1343;21;8;28203;8058;;
droite;6;1342;17;8;22814;8052;;
mes;3;1342;15;6;20130;4026;;
ados;4;1341;22;8;29502;5364;;
ici;3;1341;15;4;20115;4023;;
devenir;7;1339;21;10;28119;9373;;
chose;5;1332;20;10;26640;6660;;
besoin;6;1330;21;8;27930;7980;;
appelee;7;1327;31;14;41137;9289;;
principalement;14;1325;20;8;26500;18550;;
romains;7;1322;31;12;40982;9254;;
longtemps;9;1318;16;8;21088;11862;;
seront;6;1318;19;10;25042;7908;;
coree;5;1315;17;10;22355;6575;;
scientifique;12;1315;21;8;27615;15780;;
espece;6;1314;14;6;18396;7884;;
heures;6;1313;25;8;32825;7878;;
laquelle;8;1310;17;8;22270;10480;;
troisieme;9;1310;22;8;28820;11790;;
uvre;4;1310;18;8;23580;5240;;
rapidement;10;1307;15;6;19605;13070;;
enfin;5;1303;11;4;14333;6515;;
force;5;1302;20;10;26040;6510;;
conseil;7;1301;22;12;28622;9107;;
proche;6;1300;18;10;23400;7800;;
duc;3;1299;8;6;10392;3897;;
nomme;5;1297;23;8;29831;6485;;
produits;8;1296;22;10;28512;10368;;
vivent;6;1294;28;10;36232;7764;;
societe;7;1293;17;8;21981;9051;;
ton;3;1287;18;6;23166;3861;;
texte;5;1286;22;8;28292;6430;;
nationale;9;1279;30;10;38370;11511;;
presente;8;1277;31;16;39587;10216;;
plantes;7;1275;25;12;31875;8925;;
vote;4;1270;25;8;31750;5080;;
er;2;1267;8;4;10136;2534;;
idee;4;1263;21;6;26523;5052;;
allemand;8;1257;25;12;31425;10056;;
parler;6;1255;22;10;27610;7530;;
derniere;8;1253;16;8;20048;10024;;
nouvelles;9;1253;30;10;37590;11277;;
dessus;6;1252;21;10;26292;7512;;
nuit;4;1246;24;6;29904;4984;;
religion;8;1241;24;10;29784;9928;;
saison;6;1241;23;10;28543;7446;;
utilise;7;1240;11;4;13640;8680;;
presque;7;1240;16;6;19840;8680;;
rapport;7;1239;22;8;27258;8673;;
public;6;1238;20;8;24760;7428;;
japon;5;1238;23;8;28474;6190;;
interieur;9;1238;42;18;51996;11142;;
peuple;6;1237;20;10;24740;7422;;
