word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
height;6;3558;30;12;106740;21348
struggle;8;3553;55;16;195415;28424
notion;6;3552;28;12;99456;21312
clubs;5;3550;26;10;92300;17750
resistance;10;3550;50;20;177500;35500
voluntary;9;3543;55;18;194865;31887
glad;4;3542;22;8;77924;14168
religion;8;3541;46;16;162886;28328
border;6;3540;35;12;123900;21240
bottle;6;3540;33;12;116820;21240
candidate;9;3540;38;18;134520;31860
ministry;8;3539;47;16;166333;28312
belfast;7;3537;36;14;127332;24759
completed;9;3535;53;18;187355;31815
chest;5;3533;24;10;84792;17665
deputy;6;3532;38;12;134216;21192
cancer;6;3531;28;12;98868;21186
representatives;15;3529;86;30;303494;52935
taylor;6;3528;36;12;127008;21168
rail;4;3526;21;8;74046;14104
centuries;9;3522;50;18;176100;31698
agencies;8;3521;39;16;137319;28168
global;6;3520;32;12;112640;21120
options;7;3517;35;14;123095;24619
alternative;11;3513;59;22;207267;38643
outcome;7;3513;41;14;144033;24591
negotiations;12;3507;59;24;206913;42084
sensitive;9;3504;48;18;168192;31536
writers;7;3503;43;14;150629;24521
specifically;12;3502;64;24;224128;42024
settlement;10;3501;60;20;210060;35010
offering;8;3500;49;16;171500;28000
assets;6;3498;29;12;101442;20988
walk;4;3498;21;8;73458;13992
administrative;14;3497;72;28;251784;48958
images;6;3492;33;12;115236;20952
competitive;11;3490;63;22;219870;38390
victim;6;3488;34;12;118592;20928
recession;9;3487;47;18;163889;31383
democracy;9;3486;50;18;174300;31374
representation;14;3484;76;28;264784;48776
supporters;10;3481;62;20;215822;34810
stations;8;3478;37;16;128686;27824
aside;5;3477;22;10;76494;17385
stress;6;3475;35;12;121625;20850
trip;4;3475;24;8;83400;13900
drove;5;3473;32;10;111136;17365
initiative;10;3471;48;20;166608;34710
grown;5;3467;31;10;107477;17335
emotional;9;3466;47;18;162902;31194
dress;5;3465;29;10;100485;17325
cambridge;9;3464;48;18;166272;31176
gradually;9;3464;54;18;187056;31176
china;5;3463;17;10;58871;17315
expansion;9;3463;43;18;148909;31167
interview;9;3459;52;18;179868;31131
yards;5;3459;28;10;96852;17295
luke;4;3457;26;8;89882;13828
conservative;12;3456;66;24;228096;41472
closed;6;3454;32;12;110528;20724
flow;4;3454;25;8;86350;13816
pale;4;3453;21;8;72513;13812
parent;6;3450;32;12;110400;20700
elizabeth;9;3449;44;18;151756;31041
remarkable;10;3443;56;20;192808;34430
seek;4;3443;23;8;79189;13772
supported;9;3443;54;18;185922;30987
arrived;7;3439;41;14;140999;24073
convention;10;3436;50;20;171800;34360
adequate;8;3434;41;16;140794;27472
efficiency;10;3434;54;20;185436;34340
partners;8;3434;45;16;154530;27472
formed;6;3433;39;12;133887;20598
pension;7;3433;34;14;116722;24031
soldiers;8;3429;45;16;154305;27432
sharp;5;3428;24;10;82272;17140
delivery;8;3426;52;16;178152;27408
scientists;10;3426;49;20;167874;34260
weak;4;3426;20;8;68520;13704
wednesday;9;3424;47;18;160928;30816
electricity;11;3423;63;22;215649;37653
lucky;5;3417;32;10;109344;17085
acceptable;10;3412;46;20;156952;34120
arrival;7;3410;39;14;132990;23870
healthy;7;3408;35;14;119280;23856
enter;5;3406;30;10;102180;17030
married;7;3406;41;14;139646;23842
ice;3;3404;14;6;47656;10212
acting;6;3403;28;12;95284;20418
identified;10;3402;51;20;173502;34020
request;7;3402;45;14;153090;23814
businesses;10;3399;50;20;169950;33990
chain;5;3396;17;10;57732;16980
inquiry;7;3396;42;14;142632;23772
keen;4;3395;22;8;74690;13580
awareness;9;3392;44;18;149248;30528
connection;10;3388;46;20;155848;33880
forget;6;3388;40;12;135520;20328
kill;4;3388;24;8;81312;13552
removed;7;3388;46;14;155848;23716
motion;6;3386;32;12;108352;20316
communications;14;3383;70;28;236810;47362
content;7;3382;35;14;118370;23674
hill;4;3378;21;8;70938;13512
dream;5;3377;29;10;97933;16885
regime;6;3377;40;12;135080;20262
caught;6;3376;30;12;101280;20256
adam;4;3375;17;8;57375;13500
instructions;12;3375;62;24;209250;40500
rapid;5;3367;25;10;84175;16835
eggs;4;3365;27;8;90855;13460
wooden;6;3364;31;12;104284;20184
kingdom;7;3363;40;14;134520;23541
facing;6;3361;29;12;97469;20166
seeking;7;3360;39;14;131040;23520
focus;5;3359;28;10;94052;16795
involves;8;3358;47;16;157826;26864
drive;5;3356;31;10;104036;16780
serve;5;3356;33;10;110748;16780
restaurant;10;3355;54;20;181170;33550
cope;4;3354;21;8;70434;13416
cards;5;3353;24;10;80472;16765
electronic;10;3351;54;20;180954;33510
fallen;6;3350;33;12;110550;20100
literary;8;3350;49;16;164150;26800
lee;3;3349;19;6;63631;10047
diet;4;3345;21;8;70245;13380
grow;4;3343;27;8;90261;13372
surprising;10;3342;59;20;197178;33420
essentially;11;3339;60;22;200340;36729
pub;3;3339;16;6;53424;10017
enemy;5;3338;32;10;106816;16690
selling;7;3338;41;14;136858;23366
sees;4;3335;22;8;73370;13340
corporation;11;3334;57;22;190038;36674
mountain;8;3334;40;16;133360;26672
dependent;9;3331;48;18;159888;29979
margaret;8;3331;48;16;159888;26648
imagine;7;3329;36;14;119844;23303
map;3;3328;16;6;53248;9984
yellow;6;3328;39;12;129792;19968
consequence;11;3327;58;22;192966;36597
worker;6;3325;39;12;129675;19950
occur;5;3324;28;10;93072;16620
newspapers;10;3322;54;20;179388;33220
apart;5;3318;24;10;79632;16590
everybody;9;3317;57;18;189069;29853
precisely;9;3314;54;18;178956;29826
rome;4;3314;27;8;89478;13256
comprehensive;13;3313;73;26;241849;43069
churches;8;3308;40;16;132320;26464
expressed;9;3302;54;18;178308;29718
extension;9;3302;47;18;155194;29718
indian;6;3300;23;12;75900;19800
link;4;3296;21;8;69216;13184
minority;8;3292;47;16;154724;26336
supreme;7;3291;46;14;151386;23037
computers;9;3290;55;18;180950;29610
roads;5;3285;25;10;82125;16425
anywhere;8;3284;43;16;141212;26272
stairs;6;3284;30;12;98520;19704
block;5;3282;25;10;82050;16410
store;5;3279;30;10;98370;16395
successfully;12;3278;72;24;236016;39336
panel;5;3277;25;10;81925;16385
constitution;12;3274;60;24;196440;39288
guests;6;3274;37;12;121138;19644
scope;5;3273;26;10;85098;16365
pollution;9;3272;51;18;166872;29448
frank;5;3271;27;10;88317;16355
experiences;11;3270;62;22;202740;35970
daily;5;3269;26;10;84994;16345
starts;6;3265;32;12;104480;19590
paintings;9;3263;43;18;140309;29367
greatly;7;3259;45;14;146655;22813
forgotten;9;3258;55;18;179190;29322
setting;7;3254;39;14;126906;22778
languages;9;3250;49;18;159250;29250
pure;4;3248;27;8;87696;12992
occurs;6;3247;33;12;107151;19482
residents;9;3245;49;18;159005;29205
comparison;10;3242;51;20;165342;32420
thinks;6;3242;28;12;90776;19452
findings;8;3240;41;16;132840;25920
plane;5;3240;25;10;81000;16200
wages;5;3240;27;10;87480;16200
washington;10;3240;47;20;152280;32400
bear;4;3239;19;8;61541;12956
tells;5;3235;31;10;100285;16175
yours;5;3232;33;10;106656;16160
die;3;3229;15;6;48435;9687
visual;6;3225;33;12;106425;19350
cat;3;3221;12;6;38652;9663
licence;7;3219;35;14;112665;22533
nigel;5;3219;29;10;93351;16095
mistake;7;3217;37;14;119029;22519
bird;4;3215;20;8;64300;12860
falling;7;3215;39;14;125385;22505
finished;8;3214;38;16;122132;25712
genuine;7;3214;39;14;125346;22498
affair;6;3211;30;12;96330;19266
defendant;9;3210;45;18;144450;28890
taste;5;3205;25;10;80125;16025
furniture;9;3204;57;18;182628;28836
parish;6;3204;28;12;89712;19224
copies;6;3203;30;12;96090;19218
fifth;5;3203;27;10;86481;16015
relating;8;3203;45;16;144135;25624
darkness;8;3201;41;16;131241;25608
fifty;5;3199;32;10;102368;15995
strike;6;3199;35;12;111965;19194
captain;7;3198;28;14;89544;22386
categories;10;3197;54;20;172638;31970
politicians;11;3197;51;22;163047;35167
pocket;6;3193;33;12;105369;19158
resolution;10;3193;57;20;182001;31930
determine;9;3191;53;18;169123;28719
respectively;12;3190;74;24;236060;38280
gun;3;3188;19;6;60572;9564
lived;5;3187;30;10;95610;15935
incident;8;3185;37;16;117845;25480
fifteen;7;3183;40;14;127320;22281
module;6;3177;38;12;120726;19062
widespread;10;3177;53;20;168381;31770
classical;9;3175;40;18;127000;28575
expectations;12;3175;61;24;193675;38100
meat;4;3175;22;8;69850;12700
sons;4;3175;19;8;60325;12700
bottom;6;3173;33;12;104709;19038
gloucester;10;3173;62;20;196726;31730
metres;6;3170;39;12;123630;19020
represents;10;3169;60;20;190140;31690
database;8;3167;31;16;98177;25336
defined;7;3166;37;14;117142;22162
absolute;8;3161;41;16;129601;25288
welsh;5;3161;27;10;85347;15805
begins;6;3153;30;12;94590;18918
bought;6;3153;32;12;100896;18918
numerous;8;3153;50;16;157650;25224
preparation;11;3153;57;22;179721;34683
reading;7;3150;37;14;116550;22050
queen;5;3145;30;10;94350;15725
affect;6;3143;32;12;100576;18858
advance;7;3142;31;14;97402;21994
distinct;8;3142;38;16;119396;25136
arrangement;11;3141;62;22;194742;34551
premises;8;3140;48;16;150720;25120
experts;7;3139;44;14;138116;21973
conservation;12;3134;61;24;191174;37608
proposed;8;3134;46;16;144164;25072
israel;6;3133;32;12;100256;18798
films;5;3131;31;10;97061;15655
thatcher;8;3131;38;16;118978;25048
williams;8;3131;43;16;134633;25048
consumption;11;3130;58;22;181540;34430
judgment;8;3129;49;16;153321;25032
adults;6;3128;32;12;100096;18768
mood;4;3127;23;8;71921;12508
golf;4;3126;27;8;84402;12504
tension;7;3124;34;14;106216;21868
components;10;3123;53;20;165519;31230
corp;4;3122;23;8;71806;12488
moments;7;3122;42;14;131124;21854
pretty;6;3122;40;12;124880;18732
easier;6;3116;31;12;96596;18696
watch;5;3110;21;10;65310;15550
category;8;3109;47;16;146123;24872
gap;3;3104;16;6;49664;9312
philosophy;10;3104;52;20;161408;31040
worry;5;3103;35;10;108605;15515
nineteenth;10;3102;49;20;151998;31020
command;7;3100;36;14;111600;21700
bread;5;3097;24;10;74328;15485
johnson;7;3095;31;14;95945;21665
unlike;6;3095;34;12;105230;18570
beer;4;3094;23;8;71162;12376
retirement;10;3093;62;20;191766;30930
citizens;8;3092;40;16;123680;24736
shoes;5;3092;24;10;74208;15460
drama;5;3090;25;10;77250;15450
mothers;7;3086;41;14;126526;21602
solid;5;3085;26;10;80210;15425
consent;7;3082;34;14;104788;21574
somebody;8;3076;45;16;138420;24608
noted;5;3075;26;10;79950;15375
birmingham;10;3074;52;20;159848;30740
item;4;3074;24;8;73776;12296
survival;8;3073;49;16;150577;24584
sad;3;3072;12;6;36864;9216
illness;7;3068;38;14;116584;21476
intervention;12;3068;65;24;199420;36816
aged;4;3066;21;8;64386;12264
sarah;5;3064;20;10;61280;15320
iraq;4;3063;21;8;64323;12252
waited;6;3063;29;12;88827;18378
exists;6;3062;33;12;101046;18372
ring;4;3062;24;8;73488;12248
concerning;10;3059;51;20;156009;30590
tired;5;3057;29;10;88653;15285
priority;8;3053;49;16;149597;24424
professor;9;3053;55;18;167915;27477
self;4;3047;25;8;76175;12188
throat;6;3046;30;12;91380;18276
spanish;7;3045;29;14;88305;21315
argued;6;3044;36;12;109584;18264
currency;8;3034;49;16;148666;24272
earnings;8;3034;41;16;124394;24272
wave;4;3032;22;8;66704;12128
brothers;8;3028;44;16;133232;24224
catch;5;3028;19;10;57532;15140
exciting;8;3028;43;16;130204;24224
asia;4;3026;13;8;39338;12104
liked;5;3026;28;10;84728;15130
proved;6;3024;38;12;114912;18144
fewer;5;3023;33;10;99759;15115
statistics;10;3023;47;20;142081;30230
confident;9;3015;45;18;135675;27135
primarily;9;3014;55;18;165770;27126
promotion;9;3014;51;18;153714;27126
truly;5;3013;36;10;108468;15065
hoping;6;3012;30;12;90360;18072
partnership;11;3012;58;22;174696;33132
fault;5;3011;29;10;87319;15055
inevitably;10;3007;52;20;156364;30070
briefly;7;3005;43;14;129215;21035
rough;5;3005;31;10;93155;15025
pick;4;3004;20;8;60080;12016
ages;4;3000;21;8;63000;12000
dominant;8;2997;38;16;113886;23976
thick;5;2996;23;10;68908;14980
issued;6;2992;32;12;95744;17952
perspective;11;2989;65;22;194285;32879
kids;4;2988;20;8;59760;11952
councils;8;2987;40;16;119480;23896
painting;8;2987;38;16;113506;23896
poverty;7;2983;47;14;140201;20881
fighting;8;2982;44;16;131208;23856
frame;5;2980;31;10;92380;14900
surprised;9;2977;54;18;160758;26793
consistent;10;2976;49;20;145824;29760
theoretical;11;2976;57;22;169632;32736
jesus;5;2975;28;10;83300;14875
prospect;8;2975;46;16;136850;23800
anxious;7;2974;34;14;101116;20818
exist;5;2973;28;10;83244;14865
profession;10;2971;55;20;163405;29710
lots;4;2969;23;8;68287;11876
brings;6;2968;32;12;94976;17808
signed;6;2967;32;12;94944;17802
moscow;6;2966;33;12;97878;17796
shareholders;12;2966;63;24;186858;35592
mixture;7;2963;46;14;136298;20741
extreme;7;2962;47;14;139214;20734
scott;5;2958;26;10;76908;14790
clinical;8;2957;36;16;106452;23656
territory;9;2957;59;18;174463;26613
ownership;9;2956;47;18;138932;26604
wished;6;2955;29;12;85695;17730
tools;5;2948;28;10;82544;14740
plate;5;2947;27;10;79569;14735
recorded;8;2946;47;16;138462;23568
assumption;10;2945;52;20;153140;29450
tory;4;2942;27;8;79434;11768
co;2;2940;9;4;26460;5880
requirement;11;2940;70;22;205800;32340
pilot;5;2938;28;10;82264;14690
breach;6;2934;26;12;76284;17604
compensation;12;2933;59;24;173047;35196
entrance;8;2933;40;16;117320;23464
gain;4;2933;18;8;52794;11732
helped;6;2933;33;12;96789;17598
achievement;11;2932;57;22;167124;32252
armed;5;2930;29;10;84970;14650
permission;10;2929;55;20;161095;29290
adopted;7;2928;35;14;102480;20496
feels;5;2928;31;10;90768;14640
finger;6;2928;37;12;108336;17568
winner;6;2928;32;12;93696;17568
constantly;10;2926;51;20;149226;29260
port;4;2924;25;8;73100;11696
returning;9;2924;55;18;160820;26316
vehicles;8;2924;43;16;125732;23392
fight;5;2923;28;10;81844;14615
threw;5;2922;29;10;84738;14610
nervous;7;2921;43;14;125603;20447
pulled;6;2917;38;12;110846;17502
sweet;5;2917;29;10;84593;14585
core;4;2916;23;8;67068;11664
crew;4;2916;24;8;69984;11664
skill;5;2916;29;10;84564;14580
tim;3;2916;18;6;52488;8748
believed;8;2915;45;16;131175;23320
clause;6;2915;31;12;90365;17490
discovered;10;2912;56;20;163072;29120
bound;5;2911;24;10;69864;14555
faces;5;2911;24;10;69864;14555
examine;7;2906;37;14;107522;20342
leaves;6;2906;34;12;98804;17436
personnel;9;2906;51;18;148206;26154
joseph;6;2905;30;12;87150;17430
sleep;5;2905;30;10;87150;14525
sam;3;2904;15;6;43560;8712
producing;9;2902;51;18;148002;26118
branches;8;2899;35;16;101465;23192
visible;7;2899;37;14;107263;20293
proud;5;2898;31;10;89838;14490
prisoners;9;2897;51;18;147747;26073
wedding;7;2897;38;14;110086;20279
depth;5;2896;26;10;75296;14480
emergency;9;2896;58;18;167968;26064
symptoms;8;2896;51;16;147696;23168
whenever;8;2894;47;16;136018;23152
adult;5;2892;27;10;78084;14460
altogether;10;2892;57;20;164844;28920
sake;4;2892;19;8;54948;11568
discussions;11;2891;53;22;153223;31801
furthermore;11;2888;72;22;207936;31768
served;6;2887;38;12;109706;17322
fast;4;2886;20;8;57720;11544
uses;4;2885;23;8;66355;11540
changing;8;2884;37;16;106708;23072
alcohol;7;2883;33;14;95139;20181
festival;8;2880;45;16;129600;23040
shot;4;2879;19;8;54701;11516
describe;8;2878;41;16;117998;23024
empire;6;2876;38;12;109288;17256
prince;6;2876;32;12;92032;17256
flat;4;2874;22;8;63228;11496
servants;8;2874;44;16;126456;22992
outstanding;11;2873;56;22;160888;31603
impressive;10;2871;60;20;172260;28710
soul;4;2871;24;8;68904;11484
articles;8;2870;42;16;120540;22960
explained;9;2869;47;18;134843;25821
fit;3;2869;17;6;48773;8607
sugar;5;2866;30;10;85980;14330
wore;4;2866;25;8;71650;11464
beach;5;2865;18;10;51570;14325
presentation;12;2864;62;24;177568;34368
prize;5;2858;31;10;88598;14290
ruth;4;2858;24;8;68592;11432
distant;7;2857;32;14;91424;19999
storage;7;2857;40;14;114280;19999
mirror;6;2856;41;12;117096;17136
moral;5;2854;30;10;85620;14270
coat;4;2851;17;8;48467;11404
patrick;7;2846;36;14;102456;19922
attend;6;2845;29;12;82505;17070
limit;5;2844;29;10;82476;14220
neighbours;10;2844;53;20;150732;28440
comments;8;2841;46;16;130686;22728
constitutional;14;2840;69;28;195960;39760
listening;9;2840;48;18;136320;25560
remembered;10;2840;64;20;181760;28400
enthusiasm;10;2839;50;20;141950;28390
advanced;8;2837;36;16;102132;22696
canada;6;2833;19;12;53827;16998
alliance;8;2830;36;16;101880;22640
intelligence;12;2828;66;24;186648;33936
chances;7;2826;28;14;79128;19782
stones;6;2825;31;12;87575;16950
gentle;6;2824;37;12;104488;16944
sand;4;2824;16;8;45184;11296
conscious;9;2822;43;18;121346;25398
advantages;10;2819;48;20;135312;28190
funny;5;2819;30;10;84570;14095
entitled;8;2817;44;16;123948;22536
contents;8;2816;40;16;112640;22528
ears;4;2814;21;8;59094;11256
origin;6;2812;33;12;92796;16872
manage;6;2811;30;12;84330;16866
anger;5;2809;28;10;78652;14045
helpful;7;2809;43;14;120787;19663
reasonably;10;2806;50;20;140300;28060
monetary;8;2804;47;16;131788;22432
tape;4;2804;20;8;56080;11216
thursday;8;2804;44;16;123376;22432
tendency;8;2803;43;16;120529;22424
economics;9;2801;45;18;126045;25209
precise;7;2801;39;14;109239;19607
valley;6;2801;38;12;106438;16806
considerably;12;2800;61;24;170800;33600
hat;3;2800;11;6;30800;8400
device;6;2798;33;12;92334;16788
wage;4;2798;22;8;61556;11192
institution;11;2795;55;22;153725;30745
photographs;11;2794;57;22;159258;30734
smooth;6;2791;32;12;89312;16746
ideal;5;2790;24;10;66960;13950
mile;4;2790;25;8;69750;11160
mad;3;2787;15;6;41805;8361
paying;6;2785;32;12;89120;16710
employer;8;2784;54;16;150336;22272
suggestion;10;2784;58;20;161472;27840
mechanism;9;2783;44;18;122452;25047
everywhere;10;2782;65;20;180830;27820
presumably;10;2780;60;20;166800;27800
reply;5;2776;35;10;97160;13880
ben;3;2775;13;6;36075;8325
discovery;9;2774;53;18;147022;24966
remote;6;2774;39;12;108186;16644
tough;5;2774;29;10;80446;13870
observation;11;2773;56;22;155288;30503
kong;4;2771;23;8;63733;11084
possession;10;2769;50;20;138450;27690
accurate;8;2766;39;16;107874;22128
bigger;6;2765;37;12;102305;16590
grand;5;2765;27;10;74655;13825
thrown;6;2764;32;12;88448;16584
exception;9;2763;48;18;132624;24867
landscape;9;2763;41;18;113283;24867
sentences;9;2763;46;18;127098;24867
electric;8;2760;45;16;124200;22080
employee;8;2758;52;16;143416;22064
plaintiff;9;2757;47;18;129579;24813
degrees;7;2753;44;14;121132;19271
determination;13;2746;68;26;186728;35698
satisfaction;12;2746;54;24;148284;32952
gate;4;2745;22;8;60390;10980
holy;4;2744;23;8;63112;10976
readily;7;2744;40;14;109760;19208
championship;12;2743;54;24;148122;32916
brilliant;9;2742;45;18;123390;24678
appointed;9;2740;44;18;120560;24660
ultimately;10;2739;61;20;167079;27390
childhood;9;2737;41;18;112217;24633
implementation;14;2737;76;28;208012;38318
experiments;11;2736;66;22;180576;30096
frequency;9;2736;57;18;155952;24624
contained;9;2733;40;18;109320;24597
visited;7;2731;38;14;103778;19117
creating;8;2729;42;16;114618;21832
isolated;8;2727;40;16;109080;21816
ratio;5;2727;25;10;68175;13635
bristol;7;2726;38;14;103588;19082
organizations;13;2725;64;26;174400;35425
personality;11;2725;61;22;166225;29975
cricket;7;2724;38;14;103512;19068
snow;4;2724;20;8;54480;10896
architecture;12;2718;64;24;173952;32616
column;6;2718;35;12;95130;16308
attempts;8;2717;45;16;122265;21736
leisure;7;2717;43;14;116831;19019
check;5;2716;23;10;62468;13580
climate;7;2713;37;14;100381;18991
jacket;6;2713;29;12;78677;16278
introduce;9;2712;49;18;132888;24408
travel;6;2712;37;12;100344;16272
solicitor;9;2710;48;18;130080;24390
guidance;8;2708;40;16;108320;21664
disabled;8;2707;37;16;100159;21656
inevitable;10;2707;50;20;135350;27070
neil;4;2706;21;8;56826;10824
relation;8;2706;42;16;113652;21648
chose;5;2705;23;10;62215;13525
enjoyed;7;2704;39;14;105456;18928
charity;7;2703;35;14;94605;18921
tuesday;7;2702;39;14;105378;18914
roles;5;2700;31;10;83700;13500
residential;11;2698;57;22;153786;29678
strategies;10;2698;56;20;151088;26980
berlin;6;2697;32;12;86304;16182
ladies;6;2696;29;12;78184;16176
finds;5;2695;25;10;67375;13475
involve;7;2695;42;14;113190;18865
strategic;9;2694;49;18;132006;24246
songs;5;2693;27;10;72711;13465
understood;10;2693;56;20;150808;26930
confusion;9;2691;45;18;121095;24219
supposed;8;2690;45;16;121050;21520
musical;7;2688;37;14;99456;18816
approximately;13;2687;75;26;201525;34931
bloody;6;2687;33;12;88671;16122
champion;8;2686;36;16;96696;21488
protein;7;2686;39;14;104754;18802
ken;3;2684;16;6;42944;8052
phrase;6;2684;30;12;80520;16104
responsibilities;16;2682;82;32;219924;42912
savings;7;2682;36;14;96552;18774
hospitals;9;2679;43;18;115197;24111
hong;4;2678;20;8;53560;10712
mode;4;2677;24;8;64248;10708
americans;9;2676;43;18;115068;24084
abuse;5;2675;23;10;61525;13375
contributions;13;2675;65;26;173875;34775
psychological;13;2675;68;26;181900;34775
wet;3;2675;18;6;48150;8025
newly;5;2674;31;10;82894;13370
released;8;2674;45;16;120330;21392
advertising;11;2672;60;22;160320;29392
fees;4;2670;24;8;64080;10680
input;5;2670;27;10;72090;13350
sheep;5;2670;26;10;69420;13350
deliberately;12;2666;68;24;181288;31992
camp;4;2664;20;8;53280;10656
slight;6;2664;33;12;87912;15984
alongside;9;2663;46;18;122498;23967
violent;7;2663;40;14;106520;18641
circle;6;2662;33;12;87846;15972
driven;6;2661;35;12;93135;15966
conduct;7;2658;35;14;93030;18606
offers;6;2655;38;12;100890;15930
ear;3;2654;16;6;42464;7962
critics;7;2653;35;14;92855;18571
guitar;6;2653;35;12;92855;15918
variation;9;2653;43;18;114079;23877
laboratory;10;2652;54;20;143208;26520
purchase;8;2649;41;16;108609;21192
principal;9;2647;45;18;119115;23823
applies;7;2646;36;14;95256;18522
tables;6;2646;29;12;76734;15876
loans;5;2645;23;10;60835;13225
mass;4;2644;20;8;52880;10576
chemical;8;2643;38;16;100434;21144
keith;5;2641;25;10;66025;13205
roman;5;2641;27;10;71307;13205
modules;7;2639;43;14;113477;18473
poetry;6;2639;39;12;102921;15834
gardens;7;2637;38;14;100206;18459
restrictions;12;2635;65;24;171275;31620
suit;4;2633;22;8;57926;10532
concepts;8;2632;40;16;105280;21056
mentioned;9;2631;48;18;126288;23679
evaluation;10;2627;51;20;133977;26270
pound;5;2625;27;10;70875;13125
referred;8;2625;54;16;141750;21000
covering;8;2624;47;16;123328;20992
republic;8;2623;45;16;118035;20984
automatically;13;2622;68;26;178296;34086
rocks;5;2622;28;10;73416;13110
staring;7;2622;37;14;97014;18354
bills;5;2621;26;10;68146;13105
fee;3;2620;19;6;49780;7860
pace;4;2620;18;8;47160;10480
granted;7;2619;39;14;102141;18333
participation;13;2618;61;26;159698;34034
undertaken;10;2618;54;20;141372;26180
nurse;5;2616;30;10;78480;13080
joined;6;2615;29;12;75835;15690
thereby;7;2612;40;14;104480;18284
infection;9;2611;44;18;114884;23499
tank;4;2611;18;8;46998;10444
represented;11;2610;66;22;172260;28710
secondly;8;2608;44;16;114752;20864
castle;6;2607;30;12;78210;15642
forty;5;2606;34;10;88604;13030
headquarters;12;2603;65;24;169195;31236
waste;5;2603;25;10;65075;13015
villages;8;2603;47;16;122341;20824
minds;5;2600;26;10;67600;13000
investors;9;2598;51;18;132498;23382
lords;5;2597;30;10;77910;12985
opposite;8;2595;43;16;111585;20760
replace;7;2593;39;14;101127;18151
dispute;7;2591;39;14;101049;18137
taxes;5;2590;26;10;67340;12950
describes;9;2589;46;18;119094;23301
disaster;8;2589;41;16;106149;20712
demanded;8;2586;41;16;106026;20688
expense;7;2586;40;14;103440;18102
wing;4;2585;22;8;56870;10340
remove;6;2581;41;12;105821;15486
stayed;6;2581;32;12;82592;15486
grant;5;2579;28;10;72212;12895
mum;3;2579;23;6;59317;7737
evident;7;2577;39;14;100503;18039
zealand;7;2577;33;14;85041;18039
agreements;10;2575;59;20;151925;25750
comment;7;2575;41;14;105575;18025
manufacturers;13;2575;74;26;190550;33475
admit;5;2573;25;10;64325;12865
howard;6;2569;29;12;74501;15414
responses;9;2567;50;18;128350;23103
cried;5;2566;27;10;69282;12830
deaf;4;2566;20;8;51320;10264
imagination;11;2566;51;22;130866;28226
poll;4;2566;25;8;64150;10264
signal;6;2564;30;12;76920;15384
universal;9;2563;51;18;130713;23067
arthur;6;2562;34;12;87108;15372
loved;5;2561;31;10;79391;12805
net;3;2560;16;6;40960;7680
divided;7;2557;37;14;94609;17899
string;6;2557;35;12;89495;15342
stomach;7;2556;33;14;84348;17892
passing;7;2554;34;14;86836;17878
junior;6;2553;33;12;84249;15318
designs;7;2552;37;14;94424;17864
victims;7;2552;39;14;99528;17864
instruments;11;2549;63;22;160587;28039
pleasant;8;2549;38;16;96862;20392
occasional;10;2547;42;20;106974;25470
realised;8;2547;43;16;109521;20376
universe;8;2545;48;16;122160;20360
managed;7;2544;35;14;89040;17808
promote;7;2544;44;14;111936;17808
pressures;9;2543;56;18;142408;22887
unity;5;2543;29;10;73747;12715
related;7;2542;40;14;101680;17794
suffering;9;2542;56;18;142352;22878
middlesbrough;13;2541;74;26;188034;33033
newcastle;9;2541;46;18;116886;22869
employed;8;2540;51;16;129540;20320
protest;7;2540;42;14;106680;17780
ah;2;2539;5;4;12695;5078
hoped;5;2539;25;10;63475;12695
waves;5;2539;27;10;68553;12695
answers;7;2538;36;14;91368;17766
surprisingly;12;2538;74;24;187812;30456
clock;5;2537;26;10;65962;12685
puts;4;2535;24;8;60840;10140
relatives;9;2533;52;18;131716;22797
acceptance;10;2530;44;20;111320;25300
excitement;10;2530;57;20;144210;25300
experiment;10;2529;61;20;154269;25290
defeat;6;2528;32;12;80896;15168
fixed;5;2528;29;10;73312;12640
replacement;11;2528;63;22;159264;27808
samples;7;2528;39;14;98592;17696
operate;7;2527;39;14;98553;17689
buyer;5;2524;32;10;80768;12620
instrument;10;2523;58;20;146334;25230
circuit;7;2522;37;14;93314;17654
committed;9;2521;52;18;131092;22689
winning;7;2521;34;14;85714;17647
consists;8;2519;38;16;95722;20152
mere;4;2518;28;8;70504;10072
writes;6;2517;35;12;88095;15102
survive;7;2516;46;14;115736;17612
commonly;8;2515;49;16;123235;20120
lucy;4;2514;26;8;65364;10056
boards;6;2509;28;12;70252;15054
argue;5;2508;31;10;77748;12540
kent;4;2508;22;8;55176;10032
knife;5;2506;27;10;67662;12530
proof;5;2504;31;10;77624;12520
boss;4;2502;18;8;45036;10008
alexander;9;2501;47;18;117547;22509
cycle;5;2501;29;10;72529;12505
dressed;7;2501;40;14;100040;17507
acquisition;11;2500;52;22;130000;27500
certificate;11;2500;57;22;142500;27500
acts;4;2497;17;8;42449;9988
reaching;8;2497;39;16;97383;19976
committees;10;2496;58;20;144768;24960
realise;7;2496;38;14;94848;17472
summit;6;2496;38;12;94848;14976
unemployed;10;2495;62;20;154690;24950
controls;8;2494;44;16;109736;19952
expertise;9;2494;54;18;134676;22446
respond;7;2494;39;14;97266;17458
grateful;8;2493;51;16;127143;19944
stronger;8;2493;50;16;124650;19944
nights;6;2492;30;12;74760;14952
