word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
scientifiques;13;990;82;26;81180;12870;;
traite;6;986;34;12;33524;5916;;
travaux;7;985;40;14;39400;6895;;
sauf;4;982;25;8;24550;3928;;
loin;4;981;24;8;23544;3924;;
nature;6;981;35;12;34335;5886;;
egypte;6;977;38;12;37126;5862;;
epouse;6;977;41;12;40057;5862;;
premieres;9;973;53;18;51569;8757;;
moyenne;7;972;41;14;39852;6804;;
combat;6;970;29;12;28130;5820;;
sort;4;962;24;8;23088;3848;;
paix;4;960;23;8;22080;3840;;
fer;3;960;20;6;19200;2880;;
sang;4;958;17;8;16286;3832;;
aider;5;957;26;10;24882;4785;;
cinema;6;957;29;12;27753;5742;;
album;5;957;27;10;25839;4785;;
maintenant;10;956;51;20;48756;9560;;
furent;6;955;40;12;38200;5730;;
militaires;10;955;55;20;52525;9550;;
poissons;8;954;47;16;44838;7632;;
connue;6;952;36;12;34272;5712;;
liberte;7;952;43;14;40936;6664;;
dix;3;951;19;6;18069;2853;;
yeux;4;951;30;8;28530;3804;;
francois;8;950;43;16;40850;7600;;
considere;9;947;52;18;49244;8523;;
quoi;4;946;27;8;25542;3784;;
probleme;8;946;48;16;45408;7568;;
style;5;946;35;10;33110;4730;;
sorte;5;946;31;10;29326;4730;;
etudes;6;945;41;12;38745;5670;;
deputes;7;945;48;14;45360;6615;;
victoire;8;944;46;16;43424;7552;;
groupes;7;943;42;14;39606;6601;;
ecrire;6;941;34;12;31994;5646;;
cite;4;941;24;8;22584;3764;;
organisation;12;940;59;24;55460;11280;;
proteger;8;940;47;16;44180;7520;;
cour;4;937;24;8;22488;3748;;
uvres;5;936;32;10;29952;4680;;
lequel;6;935;46;12;43010;5610;;
liste;5;934;33;10;30822;4670;;
aura;4;933;19;8;17727;3732;;
scene;5;931;30;10;27930;4655;;
harry;5;930;24;10;22320;4650;;
prise;5;930;30;10;27900;4650;;
personnages;11;930;60;22;55800;10230;;
tandis;6;926;32;12;29632;5556;;
plan;4;925;23;8;21275;3700;;
pourtant;8;925;48;16;44400;7400;;
f;1;923;8;2;7384;923;;
direction;9;922;51;18;47022;8298;;
propre;6;921;37;12;34077;5526;;
longue;6;919;37;12;34003;5514;;
independance;12;919;68;24;62492;11028;;
allemande;9;918;51;18;46818;8262;;
represente;10;916;63;20;57708;9160;;
principal;9;916;50;18;45800;8244;;
chacun;6;916;30;12;27480;5496;;
joue;4;914;27;8;24678;3656;;
joueur;6;913;40;12;36520;5478;;
passe;5;912;29;10;26448;4560;;
temperature;11;911;67;22;61037;10021;;
quelque;7;911;54;14;49194;6377;;
sujet;5;910;34;10;30940;4550;;
parties;7;910;40;14;36400;6370;;
centrale;8;910;47;16;42770;7280;;
ufs;3;908;22;6;19976;2724;;
prince;6;905;34;12;30770;5430;;
port;4;904;25;8;22600;3616;;
utilisateur;11;903;69;22;62307;9933;;
populaire;9;898;56;18;50288;8082;;
voix;4;898;25;8;22450;3592;;
autant;6;897;33;12;29601;5382;;
etoile;6;897;40;12;35880;5382;;
elections;9;895;56;18;50120;8055;;
britannique;11;894;62;22;55428;9834;;
presence;8;894;49;16;43806;7152;;
journee;7;892;44;14;39248;6244;;
anciens;7;892;36;14;32112;6244;;
foret;5;892;33;10;29436;4460;;
automne;7;892;40;14;35680;6244;;
sept;4;891;27;8;24057;3564;;
lune;4;891;28;8;24948;3564;;
faisant;7;890;37;14;32930;6230;;
route;5;890;33;10;29370;4450;;
libre;5;888;29;10;25752;4440;;
cree;4;888;24;8;21312;3552;;
rend;4;887;23;8;20401;3548;;
of;2;886;14;4;12404;1772;;
siecles;7;885;44;14;38940;6195;;
football;8;884;50;16;44200;7072;;
morts;5;884;28;10;24752;4420;;
couleurs;8;883;53;16;46799;7064;;
jesus;5;882;33;10;29106;4410;;
cuisine;7;882;41;14;36162;6174;;
wikipedia;9;881;52;18;45812;7929;;
travers;7;880;39;14;34320;6160;;
meilleur;8;879;52;16;45708;7032;;
londres;7;878;43;14;37754;6146;;
antiquite;9;878;55;18;48290;7902;;
second;6;877;35;12;30695;5262;;
credit;6;875;35;12;30625;5250;;
avis;4;875;20;8;17500;3500;;
attaque;7;874;43;14;37582;6118;;
vivant;6;872;32;12;27904;5232;;
elements;8;872;51;16;44472;6976;;
new;3;871;19;6;16549;2613;;
amis;4;871;18;8;15678;3484;;
europeens;9;871;58;18;50518;7839;;
i;1;870;5;2;4350;870;;
roman;5;870;23;10;20010;4350;;
informations;12;869;65;24;56485;10428;;
dieux;5;868;34;10;29512;4340;;
moitie;6;867;34;12;29478;5202;;
arrivee;7;867;38;14;32946;6069;;
depart;6;865;35;12;30275;5190;;
jouer;5;863;32;10;27616;4315;;
forte;5;863;33;10;28479;4315;;
joueurs;7;862;46;14;39652;6034;;
femelle;7;861;49;14;42189;6027;;
fais;4;856;22;8;18832;3424;;
sait;4;856;21;8;17976;3424;;
peau;4;855;25;8;21375;3420;;
bretagne;8;854;41;16;35014;6832;;
problemes;9;851;54;18;45954;7659;;
demi;4;851;22;8;18722;3404;;
nee;3;850;19;6;16150;2550;;
emission;8;850;44;16;37400;6800;;
britanniques;12;848;68;24;57664;10176;;
domaine;7;847;36;14;30492;5929;;
insectes;8;846;48;16;40608;6768;;
video;5;845;30;10;25350;4225;;
americaine;10;845;49;20;41405;8450;;
commun;6;843;32;12;26976;5058;;
source;6;843;37;12;31191;5058;;
auteur;6;842;38;12;31996;5052;;
obtenir;7;841;39;14;32799;5887;;
juifs;5;839;33;10;27687;4195;;
contrairement;13;837;71;26;59427;10881;;
seuls;5;836;35;10;29260;4180;;
pieces;6;835;37;12;30895;5010;;
finale;6;835;36;12;30060;5010;;
heure;5;833;31;10;25823;4165;;
siege;5;833;28;10;23324;4165;;
modele;6;830;38;12;31540;4980;;
nourriture;10;829;61;20;50569;8290;;
pont;4;829;25;8;20725;3316;;
longueur;8;827;50;16;41350;6616;;
contient;8;827;47;16;38869;6616;;
toutefois;9;825;60;18;49500;7425;;
obtient;7;821;41;14;33661;5747;;
utilisee;8;820;53;16;43460;6560;;
pouvait;7;820;42;14;34440;5740;;
ciel;4;813;25;8;20325;3252;;
message;7;813;36;14;29268;5691;;
physique;8;812;52;16;42224;6496;;
arbres;6;812;30;12;24360;4872;;
comprendre;10;811;57;20;46227;8110;;
tels;4;810;28;8;22680;3240;;
territoires;11;810;65;22;52650;8910;;
fond;4;810;25;8;20250;3240;;
recoit;6;808;35;12;28280;4848;;
regles;6;806;36;12;29016;4836;;
images;6;806;28;12;22568;4836;;
altitude;8;806;51;16;41106;6448;;
peuples;7;806;50;14;40300;5642;;
election;8;805;50;16;40250;6440;;
pattes;6;805;37;12;29785;4830;;
concours;8;803;46;16;36938;6424;;
puissance;9;803;52;18;41756;7227;;
match;5;802;23;10;18446;4010;;
particulierement;16;802;95;32;76190;12832;;
filles;6;802;42;12;33684;4812;;
voici;5;800;27;10;21600;4000;;
familles;8;800;49;16;39200;6400;;
bout;4;800;25;8;20000;3200;;
communes;8;800;45;16;36000;6400;;
jacques;7;799;43;14;34357;5593;;
humains;7;799;35;14;27965;5593;;
p;1;797;7;2;5579;797;;
aucune;6;796;36;12;28656;4776;;
semaines;8;794;43;16;34142;6352;;
franco;6;794;32;12;25408;4764;;
avons;5;793;26;10;20618;3965;;
temple;6;793;40;12;31720;4758;;
derniers;8;792;46;16;36432;6336;;
internet;8;792;48;16;38016;6336;;
parc;4;792;20;8;15840;3168;;
fete;4;791;29;8;22939;3164;;
armes;5;790;25;10;19750;3950;;
mode;4;789;23;8;18147;3156;;
present;7;788;44;14;34672;5516;;
occasion;8;788;41;16;32308;6304;;
sport;5;787;31;10;24397;3935;;
endroit;7;787;41;14;32267;5509;;
rois;4;787;22;8;17314;3148;;
mariage;7;785;30;14;23550;5495;;
activite;8;784;45;16;35280;6272;;
electrique;10;784;67;20;52528;7840;;
activites;9;783;51;18;39933;7047;;
chretiens;9;783;51;18;39933;7047;;
manger;6;780;27;12;21060;4680;;
quel;4;779;31;8;24149;3116;;
discuter;8;778;49;16;38122;6224;;
voire;5;777;29;10;22533;3885;;
noire;5;776;28;10;21728;3880;;
realite;7;776;42;14;32592;5432;;
valeur;6;775;37;12;28675;4650;;
eme;3;775;18;6;13950;2325;;
province;8;775;46;16;35650;6200;;
comprend;8;775;45;16;34875;6200;;
directement;11;774;65;22;50310;8514;;
ecoles;6;772;39;12;30108;4632;;
americains;10;771;48;20;37008;7710;;
urss;4;770;25;8;19250;3080;;
creee;5;770;31;10;23870;3850;;
reseau;6;770;36;12;27720;4620;;
matiere;7;769;38;14;29222;5383;;
religieux;9;769;56;18;43064;6921;;
dynastie;8;769;46;16;35374;6152;;
association;11;767;57;22;43719;8437;;
types;5;766;34;10;26044;3830;;
autoroute;9;766;57;18;43662;6894;;
univers;7;765;42;14;32130;5355;;
lire;4;765;25;8;19125;3060;;
acces;5;763;26;10;19838;3815;;
chaine;6;763;29;12;22127;4578;;
chasse;6;761;31;12;23591;4566;;
montagnes;9;761;46;18;35006;6849;;
facilement;10;760;59;20;44840;7600;;
kilometres;10;760;62;20;47120;7600;;
minutes;7;760;42;14;31920;5320;;
village;7;758;40;14;30320;5306;;
questions;9;757;58;18;43906;6813;;
ta;2;756;10;4;7560;1512;;
programme;9;756;44;18;33264;6804;;
feuilles;8;755;57;16;43035;6040;;
etoiles;7;754;46;14;34684;5278;;
passage;7;753;35;14;26355;5271;;
chemin;6;753;30;12;22590;4518;;
salle;5;751;32;10;24032;3755;;
cathedrale;10;749;55;20;41195;7490;;
entree;6;748;38;12;28424;4488;;
mont;4;748;22;8;16456;2992;;
code;4;748;24;8;17952;2992;;
pression;8;747;47;16;35109;5976;;
principaux;10;747;58;20;43326;7470;;
masse;5;746;26;10;19396;3730;;
raconte;7;744;38;14;28272;5208;;
lieux;5;744;36;10;26784;3720;;
designe;7;742;39;14;28938;5194;;
sante;5;742;28;10;20776;3710;;
large;5;742;26;10;19292;3710;;
simplement;10;741;60;20;44460;7410;;
blanche;7;740;36;14;26640;5180;;
former;6;740;35;12;25900;4440;;
fleuve;6;740;44;12;32560;4440;;
wp;2;740;14;4;10360;1480;;
grecs;5;739;26;10;19214;3695;;
superficie;10;738;63;20;46494;7380;;
york;4;737;25;8;18425;2948;;
poste;5;737;33;10;24321;3685;;
manque;6;736;35;12;25760;4416;;
hauteur;7;735;42;14;30870;5145;;
japonais;8;735;41;16;30135;5880;;
fonctions;9;734;53;18;38902;6606;;
humain;6;734;29;12;21286;4404;;
inde;4;734;23;8;16882;2936;;
moyens;6;734;35;12;25690;4404;;
mesures;7;734;43;14;31562;5138;;
garde;5;734;24;10;17616;3670;;
suisse;6;733;38;12;27854;4398;;
quartier;8;732;48;16;35136;5856;;
importants;10;732;55;20;40260;7320;;
commerce;8;732;43;16;31476;5856;;
apparait;8;732;40;16;29280;5856;;
lutte;5;732;37;10;27084;3660;;
trouvent;8;731;51;16;37281;5848;;
samedi;6;731;31;12;22661;4386;;
importantes;11;730;62;22;45260;8030;;
montre;6;729;34;12;24786;4374;;
semble;6;727;36;12;26172;4362;;
puisque;7;727;49;14;35623;5089;;
construire;10;727;59;20;42893;7270;;
entier;6;726;36;12;26136;4356;;
belge;5;726;29;10;21054;3630;;
voie;4;724;24;8;17376;2896;;
atteint;7;722;41;14;29602;5054;;
train;5;722;25;10;18050;3610;;
chanson;7;722;34;14;24548;5054;;
communaute;10;722;57;20;41154;7220;;
xxe;3;722;23;6;16606;2166;;
continue;8;721;48;16;34608;5768;;
kg;2;720;10;4;7200;1440;;
atteindre;9;719;52;18;37388;6471;;
duree;5;719;33;10;23727;3595;;
participe;9;719;51;18;36669;6471;;
fruits;6;719;39;12;28041;4314;;
avance;6;716;29;12;20764;4296;;
proches;7;716;40;14;28640;5012;;
voyage;6;716;32;12;22912;4296;;
propose;7;714;44;14;31416;4998;;
votre;5;714;31;10;22134;3570;;
russes;6;714;38;12;27132;4284;;
veulent;7;713;48;14;34224;4991;;
course;6;713;37;12;26381;4278;;
travailler;10;713;57;20;40641;7130;;
connait;7;712;36;14;25632;4984;;
lac;3;712;16;6;11392;2136;;
position;8;710;47;16;33370;5680;;
police;6;710;38;12;26980;4260;;
marque;6;709;35;12;24815;4254;;
du;2;708;14;4;9912;1416;;
decision;8;707;45;16;31815;5656;;
paysans;7;707;37;14;26159;4949;;
partout;7;706;43;14;30358;4942;;
belle;5;706;34;10;24004;3530;;
montagne;8;706;40;16;28240;5648;;
protection;10;704;60;20;42240;7040;;
grece;5;703;27;10;18981;3515;;
riche;5;702;26;10;18252;3510;;
chat;4;701;19;8;13319;2804;;
maitre;6;701;31;12;21731;4206;;
actuelle;8;701;53;16;37153;5608;;
composee;8;700;48;16;33600;5600;;
iv;2;698;11;4;7678;1396;;
laisse;6;697;35;12;24395;4182;;
compagnie;9;696;45;18;31320;6264;;
explique;8;695;58;16;40310;5560;;
unique;6;695;41;12;28495;4170;;
securite;8;695;50;16;34750;5560;;
armees;6;695;32;12;22240;4170;;
eaux;4;694;26;8;18044;2776;;
poids;5;693;30;10;20790;3465;;
appel;5;693;32;10;22176;3465;;
lignes;6;692;34;12;23528;4152;;
pied;4;692;25;8;17300;2768;;
ait;3;690;15;6;10350;2070;;
soient;6;688;36;12;24768;4128;;
sur;3;687;19;6;13053;2061;;
michel;6;686;33;12;22638;4116;;
universite;10;686;61;20;41846;6860;;
permettre;9;685;56;18;38360;6165;;
facile;6;685;36;12;24660;4110;;
bord;4;685;21;8;14385;2740;;
membre;6;685;31;12;21235;4110;;
heros;5;685;28;10;19180;3425;;
grecque;7;684;43;14;29412;4788;;
cheval;6;683;33;12;22539;4098;;
paul;4;683;26;8;17758;2732;;
tr;2;682;12;4;8184;1364;;
dure;4;681;26;8;17706;2724;;
g;1;681;3;2;2043;681;;
utilises;8;680;52;16;35360;5440;;
parlement;9;680;53;18;36040;6120;;
necessaire;10;680;56;20;38080;6800;;
fleurs;6;679;42;12;28518;4074;;
piece;5;678;31;10;21018;3390;;
utilisateurs;12;678;75;24;50850;8136;;
uniquement;10;677;64;20;43328;6770;;
utilisation;11;677;65;22;44005;7447;;
quantite;8;677;50;16;33850;5416;;
decouvert;9;676;57;18;38532;6084;;
decide;6;676;36;12;24336;4056;;
crise;5;675;28;10;18900;3375;;
chinois;7;674;36;14;24264;4718;;
permis;6;673;34;12;22882;4038;;
symbole;7;673;42;14;28266;4711;;
peur;4;669;27;8;18063;2676;;
attention;9;668;52;18;34736;6012;;
royal;5;666;29;10;19314;3330;;
noms;4;666;21;8;13986;2664;;
principale;10;665;57;20;37905;6650;;
influence;9;665;58;18;38570;5985;;
risque;6;664;39;12;25896;3984;;
pages;5;663;26;10;17238;3315;;
interdit;8;662;47;16;31114;5296;;
regarder;8;661;41;16;27101;5288;;
entreprises;11;660;67;22;44220;7260;;
constitution;12;660;72;24;47520;7920;;
economie;8;660;45;16;29700;5280;;
marins;6;659;28;12;18452;3954;;
faible;6;659;35;12;23065;3954;;
actuel;6;658;38;12;25004;3948;;
compris;7;657;38;14;24966;4599;;
journal;7;657;41;14;26937;4599;;
justice;7;657;44;14;28908;4599;;
formes;6;656;36;12;23616;3936;;
jaune;5;655;29;10;18995;3275;;
forces;6;655;37;12;24235;3930;;
guerres;7;654;41;14;26814;4578;;
commence;8;654;43;16;28122;5232;;
artistes;8;653;46;16;30038;5224;;
resistance;10;653;56;20;36568;6530;;
occupe;6;651;38;12;24738;3906;;
musulmans;9;651;52;18;33852;5859;;
entreprise;10;651;61;20;39711;6510;;
changer;7;650;32;14;20800;4550;;
arbre;5;650;24;10;15600;3250;;
formation;9;650;49;18;31850;5850;;
bleu;4;648;27;8;17496;2592;;
technique;9;647;56;18;36232;5823;;
moderne;7;645;40;14;25800;4515;;
froid;5;644;30;10;19320;3220;;
sortie;6;643;36;12;23148;3858;;
royale;6;643;36;12;23148;3858;;
noirs;5;643;27;10;17361;3215;;
tombe;5;643;28;10;18004;3215;;
camp;4;642;19;8;12198;2568;;
rh;2;642;9;4;5778;1284;;
mains;5;641;23;10;14743;3205;;
citoyens;8;641;48;16;30768;5128;;
culte;5;641;35;10;22435;3205;;
professeur;10;641;65;20;41665;6410;;
devait;6;641;34;12;21794;3846;;
xviiie;6;641;36;12;23076;3846;;
internationale;14;640;78;28;49920;8960;;
techniques;10;638;62;20;39556;6380;;
situe;5;637;33;10;21021;3185;;
hors;4;637;21;8;13377;2548;;
pouvoirs;8;636;49;16;31164;5088;;
plante;6;636;37;12;23532;3816;;
historique;10;634;61;20;38674;6340;;
milliers;8;633;48;16;30384;5064;;
dispose;7;633;43;14;27219;4431;;
tente;5;633;33;10;20889;3165;;
resultat;8;632;51;16;32232;5056;;
decouverte;10;629;64;20;40256;6290;;
faisait;7;628;37;14;23236;4396;;
affaires;8;626;45;16;28170;5008;;
vent;4;626;25;8;15650;2504;;
rester;6;625;37;12;23125;3750;;
virus;5;625;30;10;18750;3125;;
italien;7;625;40;14;25000;4375;;
raisons;7;624;36;14;22464;4368;;
freres;6;623;38;12;23674;3738;;
chute;5;623;31;10;19313;3115;;
derriere;8;623;47;16;29281;4984;;
terrain;7;622;37;14;23014;4354;;
dessous;7;622;45;14;27990;4354;;
agriculture;11;622;64;22;39808;6842;;
principe;8;621;46;16;28566;4968;;
produire;8;621;49;16;30429;4968;;
distance;8;621;44;16;27324;4968;;
sovietique;10;621;65;20;40365;6210;;
textes;6;621;42;12;26082;3726;;
etres;5;620;32;10;19840;3100;;
es;2;619;13;4;8047;1238;;
honneur;7;618;40;14;24720;4326;;
ligue;5;618;31;10;19158;3090;;
chambre;7;617;32;14;19744;4319;;
queue;5;617;38;10;23446;3085;;
seine;5;617;30;10;18510;3085;;
imp;3;615;16;6;9840;1845;;
catholiques;11;615;67;22;41205;6765;;
canada;6;614;25;12;15350;3684;;
arabe;5;613;22;10;13486;3065;;
marine;6;613;29;12;17777;3678;;
atlantique;10;613;61;20;37393;6130;;
espagnol;8;612;45;16;27540;4896;;
aupres;6;612;36;12;22032;3672;;
alpes;5;611;31;10;18941;3055;;
eleve;5;610;35;10;21350;3050;;
choix;5;610;28;10;17080;3050;;
xiv;3;610;19;6;11590;1830;;
francaises;10;609;53;20;32277;6090;;
sorti;5;609;29;10;17661;3045;;
riches;6;609;32;12;19488;3654;;
theorie;7;609;41;14;24969;4263;;
services;8;608;47;16;28576;4864;;
charge;6;608;27;12;16416;3648;;
decouvrir;9;607;53;18;32171;5463;;
nouvel;6;607;40;12;24280;3642;;
defense;7;606;46;14;27876;4242;;
comporte;8;605;47;16;28435;4840;;
huit;4;605;24;8;14520;2420;;
bruxelles;9;604;61;18;36844;5436;;
retrouver;9;604;56;18;33824;5436;;
male;4;604;22;8;13288;2416;;
laisser;7;603;40;14;24120;4221;;
connus;6;603;35;12;21105;3618;;
portugal;8;603;47;16;28341;4824;;
rapide;6;602;33;12;19866;3612;;
ecriture;8;600;49;16;29400;4800;;
legende;7;600;43;14;25800;4200;;
autrefois;9;599;55;18;32945;5391;;
parvient;8;598;45;16;26910;4784;;
potter;6;598;39;12;23322;3588;;
arriere;7;597;37;14;22089;4179;;
divers;6;597;35;12;20895;3582;;
maisons;7;596;35;14;20860;4172;;
adore;5;593;27;10;16011;2965;;
presse;6;592;38;12;22496;3552;;
riviere;7;592;40;14;23680;4144;;
tuer;4;592;27;8;15984;2368;;
tes;3;591;20;6;11820;1773;;
transport;9;591;51;18;30141;5319;;
sainte;6;591;33;12;19503;3546;;
officielle;10;589;67;20;39463;5890;;
contraire;9;589;48;18;28272;5301;;
ami;3;589;12;6;7068;1767;;
mediterranee;12;588;68;24;39984;7056;;
importance;10;588;54;20;31752;5880;;
international;13;587;71;26;41677;7631;;
industrie;9;587;54;18;31698;5283;;
nombres;7;586;37;14;21682;4102;;
recu;4;586;25;8;14650;2344;;
fortement;9;586;56;18;32816;5274;;
connaitre;9;585;48;18;28080;5265;;
certain;7;585;37;14;21645;4095;;
existence;9;585;57;18;33345;5265;;
enseignement;12;585;68;24;39780;7020;;
al;2;584;11;4;6424;1168;;
amour;5;584;26;10;15184;2920;;
progressivement;15;584;86;30;50224;8760;;
autorite;8;584;48;16;28032;4672;;
ch;2;584;9;4;5256;1168;;
ressemble;9;584;54;18;31536;5256;;
defaite;7;584;43;14;25112;4088;;
mission;7;584;37;14;21608;4088;;
campagne;8;584;37;16;21608;4672;;
oui;3;583;19;6;11077;1749;;
statut;6;581;38;12;22078;3486;;
administration;14;580;72;28;41760;8120;;
partis;6;577;33;12;19041;3462;;
cousin;6;577;35;12;20195;3462;;
generale;8;576;45;16;25920;4608;;
batiments;9;576;48;18;27648;5184;;
mathematiques;13;575;73;26;41975;7475;;
etats;5;575;30;10;17250;2875;;
neanmoins;9;575;46;18;26450;5175;;
correspond;10;574;58;20;33292;5740;;
capable;7;574;37;14;21238;4018;;
poisson;7;574;41;14;23534;4018;;
vivants;7;574;38;14;21812;4018;;
participer;10;573;56;20;32088;5730;;
chaleur;7;573;40;14;22920;4011;;
vallee;6;573;39;12;22347;3438;;
donnees;7;572;42;14;24024;4004;;
navires;7;572;37;14;21164;4004;;
nourrit;7;572;41;14;23452;4004;;
consiste;8;571;47;16;26837;4568;;
cellules;8;571;57;16;32547;4568;;
frontiere;9;570;55;18;31350;5130;;
lettres;7;569;47;14;26743;3983;;
doute;5;569;34;10;19346;2845;;
orient;6;568;35;12;19880;3408;;
radio;5;568;25;10;14200;2840;;
carte;5;568;27;10;15336;2840;;
mur;3;567;17;6;9639;1701;;
categorie;9;567;48;18;27216;5103;;
milliards;9;567;50;18;28350;5103;;
zones;5;567;32;10;18144;2835;;
forme;5;566;30;10;16980;2830;;
provoque;8;566;53;16;29998;4528;;
dimanche;8;565;39;16;22035;4520;;
danger;6;565;29;12;16385;3390;;
decouvre;8;565;50;16;28250;4520;;
utilisent;9;565;58;18;32770;5085;;
mouvements;10;565;60;20;33900;5650;;
regulierement;13;564;78;26;43992;7332;;
prison;6;564;34;12;19176;3384;;
experience;10;564;63;20;35532;5640;;
sortes;6;564;37;12;20868;3384;;
allies;6;564;37;12;20868;3384;;
viennent;8;563;47;16;26461;4504;;
sais;4;563;20;8;11260;2252;;
tours;5;563;32;10;18016;2815;;
importe;7;563;41;14;23083;3941;;
deviennent;10;563;60;20;33780;5630;;
servir;6;562;34;12;19108;3372;;
comte;5;562;29;10;16298;2810;;
numero;6;561;35;12;19635;3366;;
qualite;7;560;46;14;25760;3920;;
australie;9;560;52;18;29120;5040;;
viande;6;558;32;12;17856;3348;;
science;7;557;40;14;22280;3899;;
forets;6;557;39;12;21723;3342;;
permettant;10;557;59;20;32863;5570;;
principales;11;557;63;22;35091;6127;;
nomme;5;557;26;10;14482;2785;;
adultes;7;556;45;14;25020;3892;;
bourgogne;9;556;47;18;26132;5004;;
sexualite;9;556;59;18;32804;5004;;
mario;5;555;23;10;12765;2775;;
signe;5;554;26;10;14404;2770;;
pologne;7;554;42;14;23268;3878;;
relations;9;554;52;18;28808;4986;;
metier;6;554;35;12;19390;3324;;
victimes;8;551;45;16;24795;4408;;
antique;7;551;43;14;23693;3857;;
quelqu;6;550;47;12;25850;3300;;
bande;5;550;25;10;13750;2750;;
chien;5;550;26;10;14300;2750;;
esclaves;8;550;48;16;26400;4400;;
quitte;6;550;42;12;23100;3300;;
peine;5;549;31;10;17019;2745;;
fil;3;549;21;6;11529;1647;;
ukraine;7;549;40;14;21960;3843;;
anciennes;9;549;48;18;26352;4941;;
apprendre;9;548;52;18;28496;4932;;
suivante;8;548;47;16;25756;4384;;
sciences;8;548;46;16;25208;4384;;
chefs;5;547;30;10;16410;2735;;
apparition;10;547;53;20;28991;5470;;
fit;3;547;20;6;10940;1641;;
joseph;6;547;36;12;19692;3282;;
puisqu;6;546;42;12;22932;3276;;
classique;9;546;56;18;30576;4914;;
environnement;13;545;74;26;40330;7085;;
rue;3;545;20;6;10900;1635;;
extreme;7;545;45;14;24525;3815;;
seigneur;8;545;46;16;25070;4360;;
aime;4;544;19;8;10336;2176;;
contenu;7;544;43;14;23392;3808;;
suivant;7;543;40;14;21720;3801;;
vol;3;543;20;6;10860;1629;;
fondee;6;543;39;12;21177;3258;;
communiste;10;543;57;20;30951;5430;;
difference;10;542;63;20;34146;5420;;
totalement;10;542;61;20;33062;5420;;
demander;8;541;43;16;23263;4328;;
sujets;6;541;40;12;21640;3246;;
salut;5;541;32;10;17312;2705;;
rouges;6;540;35;12;18900;3240;;
provinces;9;539;52;18;28028;4851;;
mondial;7;538;37;14;19906;3766;;
naturel;7;536;43;14;23048;3752;;
devenue;7;536;46;14;24656;3752;;
bras;4;536;18;8;9648;2144;;
xvie;4;536;26;8;13936;2144;;
bresil;6;536;35;12;18760;3216;;
etude;5;535;35;10;18725;2675;;
maladies;8;535;42;16;22470;4280;;
hitler;6;535;36;12;19260;3210;;
beau;4;534;22;8;11748;2136;;
celebres;8;533;49;16;26117;4264;;
simon;5;533;26;10;13858;2665;;
sommet;6;532;34;12;18088;3192;;
alexandre;9;532;52;18;27664;4788;;
langage;7;531;32;14;16992;3717;;
realise;7;531;41;14;21771;3717;;
senat;5;531;28;10;14868;2655;;
bonaparte;9;531;47;18;24957;4779;;
expression;10;531;62;20;32922;5310;;
moteur;6;530;37;12;19610;3180;;
pouvaient;9;530;54;18;28620;4770;;
diverses;8;529;48;16;25392;4232;;
difficultes;11;529;73;22;38617;5819;;
canal;5;529;24;10;12696;2645;;
equipes;7;529;48;14;25392;3703;;
avions;6;528;31;12;16368;3168;;
usage;5;528;27;10;14256;2640;;
restent;7;528;44;14;23232;3696;;
perd;4;528;25;8;13200;2112;;
construite;10;528;61;20;32208;5280;;
stade;5;528;29;10;15312;2640;;
revient;7;527;42;14;22134;3689;;
information;11;527;59;22;31093;5797;;
k;1;527;7;2;3689;527;;
disparu;7;526;40;14;21040;3682;;
objectif;8;525;48;16;25200;4200;;
mammiferes;10;525;53;20;27825;5250;;
combats;7;525;35;14;18375;3675;;
quatrieme;9;524;54;18;28296;4716;;
basse;5;524;26;10;13624;2620;;
ouverture;9;524;59;18;30916;4716;;
servent;7;524;43;14;22532;3668;;
quelle;6;523;46;12;24058;3138;;
lance;5;523;28;10;14644;2615;;
veux;4;523;29;8;15167;2092;;
litterature;11;523;69;22;36087;5753;;
lille;5;523;36;10;18828;2615;;
competition;11;522;64;22;33408;5742;;
total;5;522;31;10;16182;2610;;
suivre;6;521;37;12;19277;3126;;
loup;4;521;29;8;15109;2084;;
malheureusement;15;520;90;30;46800;7800;;
rejoint;7;520;41;14;21320;3640;;
lait;4;520;23;8;11960;2080;;
outils;6;520;40;12;20800;3120;;
marche;6;520;28;12;14560;3120;;
donnent;7;517;41;14;21197;3619;;
batiment;8;516;42;16;21672;4128;;
lien;4;516;25;8;12900;2064;;
voiture;7;515;44;14;22660;3605;;
envie;5;515;30;10;15450;2575;;
maire;5;515;24;10;12360;2575;;
ecrivain;8;514;41;16;21074;4112;;
olympiques;10;514;66;20;33924;5140;;
refuse;6;513;41;12;21033;3078;;
civile;6;512;36;12;18432;3072;;
vert;4;512;25;8;12800;2048;;
venir;5;511;28;10;14308;2555;;
double;6;511;39;12;19929;3066;;
faite;5;510;30;10;15300;2550;;
in;2;510;10;4;5100;1020;;
edition;7;509;41;14;20869;3563;;
ts;2;509;13;4;6617;1018;;
electricite;11;509;68;22;34612;5599;;
john;4;509;21;8;10689;2036;;
avion;5;508;25;10;12700;2540;;
ailes;5;508;29;10;14732;2540;;
possedent;9;508;57;18;28956;4572;;
utc;3;508;20;6;10160;1524;;
jeunesse;8;507;52;16;26364;4056;;
cirque;6;507;38;12;19266;3042;;
exterieur;9;507;59;18;29913;4563;;
prennent;8;507;48;16;24336;4056;;
