word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
trust;5;78;23;10;1794;390
vote;4;75;18;8;1350;300
youth;5;82;26;10;2132;410
army;4;74;22;8;1628;296
ability;7;74;37;14;2738;518
election;8;79;34;16;2686;632
failed;6;74;30;12;2220;444
familiar;8;74;41;16;3034;592
fit;3;75;14;6;1050;225
fourth;6;89;30;12;2670;534
increasing;10;77;48;20;3696;770
murder;6;76;32;12;2432;456
observed;8;74;41;16;3034;592
pointed;7;74;32;14;2368;518
rich;4;79;21;8;1659;316
security;8;91;41;16;3731;728
tone;4;78;14;8;1092;312
watching;8;76;41;16;3116;608
jones;5;73;24;10;1752;365
louis;5;73;27;10;1971;365
advantage;9;73;43;18;3139;657
assumed;7;73;36;14;2628;511
bar;3;85;16;6;1360;255
boat;4;76;18;8;1368;304
contrast;8;74;34;16;2516;592
county;6;73;31;12;2263;438
daughter;8;75;40;16;3000;600
die;3;77;14;6;1078;231
discovered;10;73;51;20;3723;730
dog;3;78;17;6;1326;234
drawn;5;75;26;10;1950;375
faculty;7;74;39;14;2886;518
fair;4;84;20;8;1680;336
intellectual;12;73;56;24;4088;876
personnel;9;76;41;18;3116;684
planned;7;76;34;14;2584;532
pulled;6;73;35;12;2555;438
rose;4;89;17;8;1513;356
selected;8;74;35;16;2590;592
sharp;5;75;26;10;1950;375
solid;5;80;26;10;2080;400
store;5;75;20;10;1500;375
weather;7;76;30;14;2280;532
yourself;8;73;43;16;3139;584
morgan;6;72;30;12;2160;432
russia;6;72;31;12;2232;432
brown;5;72;27;10;1944;360
increases;9;72;40;18;2880;648
individuals;11;73;61;22;4453;803
official;8;75;42;16;3150;600
platform;8;74;41;16;3034;592
resources;9;72;43;18;3096;648
standards;9;74;42;18;3108;666
thick;5;73;27;10;1971;365
writer;6;74;28;12;2072;444
april;5;71;27;10;1917;355
richard;7;71;36;14;2556;497
accept;6;72;29;12;2088;432
brief;5;74;26;10;1924;370
broke;5;72;27;10;1944;360
camp;4;79;23;8;1817;316
cell;4;72;21;8;1512;288
chosen;6;71;27;12;1917;426
detail;6;72;27;12;1944;432
dust;4;73;21;8;1533;292
evil;4;72;22;8;1584;288
faces;5;72;24;10;1728;360
factor;6;71;28;12;1988;426
forth;5;71;23;10;1633;355
headed;6;71;27;12;1917;426
items;5;72;22;10;1584;360
legal;5;72;26;10;1872;360
maybe;5;133;27;10;3591;665
mile;4;77;20;8;1540;308
plus;4;77;25;8;1925;308
proved;6;71;33;12;2343;426
quick;5;73;34;10;2482;365
region;6;76;28;12;2128;456
responsible;11;71;54;22;3834;781
rights;6;79;30;12;2370;474
smiled;6;71;31;12;2201;426
suppose;7;97;38;14;3686;679
vocational;10;79;48;20;3792;790
democratic;10;70;48;20;3360;700
mercer;6;70;28;12;1960;420
rome;4;70;18;8;1260;280
san;3;70;13;6;910;210
allow;5;72;27;10;1944;360
box;3;74;19;6;1406;222
carrying;8;71;43;16;3053;568
club;4;70;26;8;1820;280
constant;8;72;33;16;2376;576
cross;5;81;25;10;2025;405
dry;3;72;18;6;1296;216
ends;4;70;18;8;1260;280
nice;4;77;18;8;1386;308
realized;8;70;40;16;2800;560
send;4;74;18;8;1332;296
soft;4;70;18;8;1260;280
wants;5;72;23;10;1656;360
willing;7;70;40;14;2800;490
won;3;70;15;6;1050;210
texas;5;69;23;10;1587;345
animal;6;69;29;12;2001;414
birth;5;72;25;10;1800;360
block;5;69;31;10;2139;345
buy;3;70;21;6;1470;210
corporation;11;89;51;22;4539;979
danger;6;70;29;12;2030;420
directed;8;71;37;16;2627;568
fields;6;72;31;12;2232;432
flow;4;69;23;8;1587;276
horses;6;69;27;12;1863;414
leader;6;74;27;12;1998;444
legs;4;69;21;8;1449;276
levels;6;69;31;12;2139;414
ordered;7;69;32;14;2208;483
otherwise;9;86;40;18;3440;774
poet;4;100;17;8;1700;400
realize;7;69;34;14;2346;483
relief;6;69;28;12;1932;414
rule;4;74;21;8;1554;296
seek;4;69;19;8;1311;276
settled;7;70;29;14;2030;490
shelter;7;70;30;14;2100;490
wage;4;70;21;8;1470;280
waited;6;70;28;12;1960;420
walls;5;70;28;10;1960;350
wine;4;73;19;8;1387;292
writers;7;74;33;14;2442;518
khrushchev;10;68;57;20;3876;680
monday;6;68;31;12;2108;408
saturday;8;68;41;16;2788;544
beat;4;71;17;8;1207;284
