word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
moussay;7;1;39;21;39;7
agrandira;9;5;46;26;230;45
saladine;8;1;38;24;38;8
exempter;8;2;45;23;90;16
delie;5;2;22;15;44;10
comprehensive;13;2;66;39;132;26
teuton;6;1;26;11;26;6
ichtus;6;2;33;18;66;12
iesou;5;1;26;15;26;5
theou;5;1;29;15;29;5
