word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
moussay;7;1;40;14;40;7
agrandira;9;5;38;18;190;45
saladine;8;1;30;16;30;8
exempter;8;2;31;16;62;16
delie;5;2;18;10;36;10
comprehensive;13;2;55;26;110;26
teuton;6;1;35;12;35;6
ichtus;6;2;36;12;72;12
iesou;5;1;22;10;22;5
theou;5;1;28;10;28;5
