word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
principe;8;621;48;16;29808;4968
important;9;1822;50;18;91100;16398
equivalence;11;18;65;22;1170;198
toutes;6;3380;36;12;121680;20280
ainsi;5;6582;22;10;144804;32910
pataphysicien;13;2;64;26;128;26
ce;2;29011;10;4;290110;58022
serieux;7;158;48;14;7584;1106
strictement;11;75;62;22;4650;825
equivalent;10;290;61;20;17690;2900
rond;4;116;25;8;2900;464
parfaitement;12;218;65;24;14170;2616
carre;5;236;30;10;7080;1180
vrai;4;895;24;8;21480;3580
indemontrable;13;2;70;26;140;26
kurt;4;22;29;8;638;88
godel;5;8;28;10;224;40
patafix;7;1;39;14;39;7
moteur;6;530;38;12;20140;3180
recherche;9;1023;52;18;53196;9207
patakosmos;10;1;50;20;50;10
reference;9;380;58;18;22040;3420
univers;7;765;45;14;34425;5355
ecrit;5;1706;30;10;51180;8530
lettres;7;569;46;14;26174;3983
zero;4;213;28;8;5964;852
chiffre;7;242;42;14;10164;1694
nombre;6;3534;33;12;116622;21204
naturel;7;536;43;14;23048;3752
cardinal;8;210;40;16;8400;1680
signifie;8;1151;41;16;47191;9208
qu;2;25763;15;4;386445;51526
combien;7;165;33;14;5445;1155
y;1;16352;6;2;98112;16352
a;1;54964;2;2;109928;54964
correspondant;13;156;75;26;11700;2028
ensemble;8;2216;43;16;95288;17728
vide;4;371;24;8;8904;1484
absence;7;382;31;14;11842;2674
exemple;7;5715;47;14;268605;40005
quand;5;4420;27;10;119340;22100
reste;5;2673;32;10;85536;13365
piece;5;678;28;10;18984;3390
porte;5;1589;34;10;54026;7945
monnaie;7;468;33;14;15444;3276
c;1;34853;4;2;139412;34853
plus;4;41215;27;8;1112805;164860
pieces;6;835;33;12;27555;5010
langage;7;531;29;14;15399;3717
jours;5;3343;33;10;110319;16715
correspond;10;574;62;20;35588;5740
aucun;5;1060;25;10;26500;5300
eleve;5;610;34;10;20740;3050
absent;6;76;27;12;2052;456
vient;5;1702;30;10;51060;8510
du;2;81566;12;4;978792;163132
latin;5;1185;26;10;30810;5925
zephirus;8;1;50;16;50;8
lui;3;10160;20;6;203200;30480
meme;4;12315;20;8;246300;49260
venant;6;295;32;12;9440;1770
arabe;5;613;22;10;13486;3065
sifr;4;1;26;8;26;4
donne;5;1702;27;10;45954;8510
indien;6;264;31;12;8184;1584
cunya;5;1;24;10;24;5
indiens;7;240;36;14;8640;1680
peuple;6;1237;41;12;50717;7422
decouvert;9;676;57;18;38532;6084
bien;4;8969;19;8;170411;35876
premier;7;5399;46;14;248354;37793
provient;8;284;52;16;14768;2272
babyloniens;11;51;54;22;2754;561
avant;5;5756;23;10;132388;28780
jesus;5;882;29;10;25578;4410
christ;6;392;33;12;12936;2352
quelle;6;523;43;12;22489;3138
soit;4;4037;22;8;88814;16148
valeur;6;775;40;12;31000;4650
prend;5;1669;32;10;53408;8345
cette;5;15351;28;10;429828;76755
propriete;9;377;61;18;22997;3393
explique;8;695;57;16;39615;5560
pourquoi;8;2711;55;16;149105;21688
impossible;10;393;54;20;21222;3930
diviser;7;89;43;14;3827;623
voir;4;2805;28;8;78540;11220
division;8;492;44;16;21648;3936
alphabets;9;32;43;18;1376;288
notamment;9;3369;44;18;148236;30321
asie;4;1186;18;8;21348;4744
on;2;30509;11;4;335599;61018
utilise;7;1240;42;14;52080;8680
symboles;8;209;43;16;8987;1672
mathematiques;13;575;65;26;37375;7475
ecrire;6;941;39;12;36699;5646
voici;5;800;28;10;22400;4000
quelques;8;4005;55;16;220275;32040
exemples;8;345;52;16;17940;2760
i;1;870;5;2;4350;870
chiffres;8;346;47;16;16262;2768
romains;7;1322;36;14;47592;9254
entier;6;726;37;12;26862;4356
non;3;3971;16;6;63536;11913
nul;3;306;20;6;6120;918
suit;4;431;23;8;9913;1724
precede;7;68;43;14;2924;476
represente;10;916;65;20;59540;9160
unite;5;504;29;10;14616;2520
alphabet;8;380;38;16;14440;3040
aeronautique;12;63;69;24;4347;756
seul;4;2202;26;8;57252;8808
dit;3;2699;16;6;43184;8097
differemment;12;110;70;24;7700;1320
vie;3;5033;19;6;95627;15099
courante;8;225;45;16;10125;1800
racine;6;247;31;12;7657;1482
latine;6;176;32;12;5632;1056
uni;3;1162;17;6;19754;34
