word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
moussay;7;1;41;14;41;7
agrandira;9;5;37;18;185;45
saladine;8;1;29;16;29;8
exempter;8;2;31;16;62;16
delie;5;2;17;10;34;10
comprehensive;13;2;59;26;118;26
teuton;6;1;37;12;37;6
ichtus;6;2;38;12;76;12
iesou;5;1;25;10;25;5
theou;5;1;30;10;30;5
