word,Nb_char (C_w),Freq (F_w),Nb_scan (S_w),Nb_act,S_w x F_w,C_w x F_w,,
rencontre ,10,1112,65,30,72280,11120,,
production ,11,1112,72,33,80064,12232,,
date ,5,1109,27,15,29943,5545,,
rendre ,7,1109,45,21,49905,7763,,
conditions ,11,1109,69,33,76521,12199,,
decide ,7,1109,39,21,43251,7763,,
retour ,7,1108,50,21,55400,7756,,
choses ,7,1106,42,21,46452,7742,,
vivre ,6,1105,41,18,45305,6630,,
semaine ,8,1101,45,24,49545,8808,,
coupe ,6,1099,39,18,42861,6594,,
objets ,7,1098,40,21,43920,7686,,
fort ,5,1096,36,15,39456,5480,,
construit ,10,1093,66,30,72138,10930,,
cm ,3,1092,19,9,20748,3276,,
allemands ,10,1091,52,30,56732,10910,,
terme ,6,1084,38,18,41192,6504,,
pu ,3,1084,22,9,23848,3252,,
personnage ,11,1078,65,33,70070,11858,,
grec ,5,1078,32,15,34496,5390,,
culture ,8,1078,53,24,57134,8624,,
creation ,9,1077,56,27,60312,9693,,
main ,5,1075,30,15,32250,5375,,
appeles ,8,1073,45,24,48285,8584,,
voit ,5,1067,35,15,37345,5335,,
ancienne ,9,1063,52,27,55276,9567,,
genre ,6,1063,38,18,40394,6378,,
economique ,11,1061,70,33,74270,11671,,
romaine ,8,1061,50,24,53050,8488,,
aucun ,6,1060,37,18,39220,6360,,
forment ,8,1060,52,24,55120,8480,,
permettent ,11,1057,67,33,70819,11627,,
troupes ,8,1056,53,24,55968,8448,,
juste ,6,1056,36,18,38016,6336,,
zone ,5,1055,35,15,36925,5275,,
mise ,5,1055,31,15,32705,5275,,
printemps ,10,1051,63,30,66213,10510,,
vitesse ,8,1050,48,24,50400,8400,,
majorite ,9,1047,54,27,56538,9423,,
vue ,4,1047,27,12,28269,4188,,
desormais ,10,1043,58,30,60494,10430,,
six ,4,1042,29,12,30218,4168,,
elu ,4,1041,27,12,28107,4164,,
national ,9,1040,53,27,55120,9360,,
vraiment ,9,1038,55,27,57090,9342,,
pense ,6,1036,36,18,37296,6216,,
actuellement ,13,1035,74,39,76590,13455,,
difficile ,10,1033,62,30,64046,10330,,
climat ,7,1033,41,21,42353,7231,,
classe ,7,1033,38,21,39254,7231,,
feu ,4,1032,27,12,27864,4128,,
objet ,6,1030,35,18,36050,6180,,
idees ,6,1030,35,18,36050,6180,,
haute ,6,1029,36,18,37044,6174,,
lyon ,5,1029,35,15,36015,5145,,
pourrait ,9,1027,61,27,62647,9243,,
retrouve ,9,1026,61,27,62586,9234,,
