word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
rome ;5;1953;33;10;64449;9765
mot ;4;1952;24;8;46848;7808
part ;5;1952;32;10;62464;9760
seconde ;8;1952;45;16;87840;15616
petite ;7;1943;44;14;85492;13601
metres ;7;1935;44;14;85140;13545
dieu ;5;1929;31;10;59799;9645
femmes ;7;1924;40;14;76960;13468
face ;5;1923;27;10;51921;9615
belgique ;9;1890;54;18;102060;17010
cause ;6;1889;32;12;60448;11334
musique ;8;1888;50;16;94400;15104
situee ;7;1886;43;14;81098;13202
jeunes ;7;1876;43;14;80668;13132
ur ;3;1868;24;6;44832;5604
haut ;5;1865;27;10;50355;9325
appele ;7;1865;44;14;82060;13055
aide ;5;1865;26;10;48490;9325
donne ;6;1856;35;12;64960;11136
pierre ;7;1848;50;14;92400;12936
av ;3;1848;18;6;33264;5544
ancien ;7;1846;35;14;64610;12922
moment ;7;1846;39;14;71994;12922
equipe ;7;1831;47;14;86057;12817
ailleurs ;9;1828;58;18;106024;16452
russie ;7;1827;45;14;82215;12789
important ;10;1822;58;20;105676;18220
soleil ;7;1816;46;14;83536;12712
regions ;8;1815;47;16;85305;14520
utilise ;8;1811;50;16;90550;14488
avaient ;8;1802;42;16;75684;14416
deuxieme ;9;1801;57;18;102657;16209
connu ;6;1801;35;12;63035;10806
jamais ;7;1789;32;14;57248;12523
parmi ;6;1784;35;12;62440;10704
mon ;4;1783;23;8;41009;7132
lorsque ;8;1780;57;16;101460;14240
ordre ;6;1778;43;12;76454;10668
passe ;6;1778;33;12;58674;10668
etc ;4;1773;24;8;42552;7092
comment ;8;1762;43;16;75766;14096
espagne ;8;1757;42;16;73794;14056
fille ;6;1751;42;12;73542;10506
film ;5;1741;32;10;55712;8705
bois ;5;1738;27;10;46926;8690
possible ;9;1735;53;18;91955;15615
particulier ;12;1721;76;24;130796;20652
an ;3;1718;15;6;25770;5154
ecrit ;6;1706;38;12;64828;10236
angleterre ;11;1703;68;22;115804;18733
vient ;6;1702;38;12;64676;10212
donne ;6;1702;35;12;59570;10212
premiers ;9;1700;59;18;100300;15300
niveau ;7;1697;41;14;69577;11879
articles ;9;1696;53;18;89888;15264
but ;4;1691;24;8;40584;6764
bas ;4;1688;18;8;30384;6752
territoire ;11;1682;75;22;126150;18502
mettre ;7;1681;45;14;75645;11767
lorsqu ;7;1672;51;14;85272;11704
prend ;6;1669;40;12;66760;10014
vit ;4;1667;27;8;45009;6668
amerique ;9;1666;55;18;91630;14994
titre ;6;1663;40;12;66520;9978
membres ;8;1656;45;16;74520;13248
prix ;5;1650;39;10;64350;8250
hiver ;6;1647;40;12;65880;9882
demande ;8;1646;41;16;67486;13168
contr ;6;1644;38;12;62472;9864
femme ;6;1644;35;12;57540;9864
commence ;9;1642;47;18;77174;14778
cree ;5;1640;33;10;54120;8200
eglise ;7;1639;41;14;67199;11473
seulement ;10;1635;61;20;99735;16350
vont ;5;1633;33;10;53889;8165
te ;3;1632;20;6;32640;4896
parce ;6;1623;36;12;58428;9738
revolution ;11;1603;74;22;118622;17633
bon ;4;1598;22;8;35156;6392
parents ;8;1592;48;16;76416;12736
lumiere ;8;1590;53;16;84270;12720
porte ;6;1589;42;12;66738;9534
question ;9;1576;56;18;88256;14184
aurait ;7;1573;39;14;61347;11011
cinq ;5;1571;30;10;47130;7855
possede ;8;1566;48;16;75168;12528
college ;8;1563;49;16;76587;12504
prendre ;8;1559;55;16;85745;12472
fonction ;9;1557;52;18;80964;14013
rouge ;6;1555;39;12;60645;9330
the ;4;1555;24;8;37320;6220
mouvement ;10;1548;60;20;92880;15480
tes ;4;1546;25;8;38650;6184
seule ;6;1543;40;12;61720;9258
departement ;12;1543;70;24;108010;18516
couleur ;8;1539;55;16;84645;12312
ministre ;9;1533;53;18;81249;13797
ligne ;6;1530;35;12;53550;9180
devant ;7;1516;40;14;60640;10612
romain ;7;1513;39;14;59007;10591
succes ;7;1507;39;14;58773;10549
mieux ;6;1505;40;12;60200;9030
militaire ;10;1503;58;20;87174;15030
creer ;6;1501;42;12;63042;9006
moi ;4;1495;23;8;34385;5980
bonne ;6;1488;33;12;49104;8928
mis ;4;1487;22;8;32714;5948
chine ;6;1487;32;12;47584;8922
abord ;6;1486;33;12;49038;8916
savoir ;7;1484;43;14;63812;10388
mesure ;7;1482;45;14;66690;10374
taille ;7;1481;43;14;63683;10367
serait ;7;1481;41;14;60721;10367
air ;4;1477;24;8;35448;5908
situe ;6;1475;37;12;54575;8850
ni ;3;1475;18;6;26550;4425
nos ;4;1475;24;8;35400;5900
bataille ;9;1475;48;18;70800;13275
malgre ;7;1474;40;14;58960;10318
milieu ;7;1469;43;14;63167;10283
met ;4;1457;24;8;34968;5828
raison ;7;1455;40;14;58200;10185
mal ;4;1455;22;8;32010;5820
donner ;7;1447;44;14;63668;10129
union ;6;1446;36;12;52056;8676
enfant ;7;1441;39;14;56199;10087
produit ;8;1440;53;16;76320;11520
animal ;7;1440;34;14;48960;10080
trouver ;8;1435;59;16;84665;11480
sol ;4;1432;27;8;38664;5728
theatre ;8;1429;47;16;67163;11432
aller ;6;1429;41;12;58589;8574
rien ;5;1428;33;10;47124;7140
type ;5;1422;33;10;46926;7110
maison ;7;1420;35;14;49700;9940
livre ;6;1420;44;12;62480;8520
ma ;3;1407;14;6;19698;4221
energie ;8;1406;48;16;67488;11248
vu ;3;1405;23;6;32315;4215
soldats ;8;1403;45;16;63135;11224
palais ;7;1403;37;14;51911;9821
napoleon ;9;1401;53;18;74253;12609
frere ;6;1398;45;12;62910;8388
commune ;8;1391;44;16;61204;11128
importante ;11;1389;64;22;88896;15279
espace ;7;1386;38;14;52668;9702
celebre ;8;1382;50;16;69100;11056
loi ;4;1381;27;8;37287;5524
chateau ;8;1380;39;16;53820;11040
as ;3;1378;15;6;20670;4134
base ;5;1373;24;10;32952;6865
meurt ;6;1373;40;12;54920;8238
parle ;6;1367;40;12;54680;8202
gens ;5;1366;27;10;36882;6830
art ;4;1365;25;8;34125;5460
plut ;5;1362;36;10;49032;6810
