word,Nb_char (C_w),Freq (F_w),Nb_scan (S_w),Nb_act,S_w x F_w,C_w x F_w,,
pres ,5,3147,35,15,110145,15735,,
h ,2,3115,15,6,46725,6230,,
sera ,5,3114,32,15,99648,15570,,
politique ,10,3111,67,30,208437,31110,,
km ,3,3101,21,9,65121,9303,,
surtout ,8,3087,53,24,163611,24696,,
ne ,3,3058,24,9,73392,9174,,
epoque ,7,3047,48,21,146256,21329,,
effet ,6,3043,37,18,112591,18258,,
gouvernement ,13,3037,92,39,279404,39481,,
animaux ,8,3033,50,24,151650,24264,,
debut ,6,3019,39,18,117741,18114,,
cependant ,10,3018,65,30,196170,30180,,
ouest ,6,2997,39,18,116883,17982,,
mars ,5,2986,32,15,95552,14930,,
age ,4,2958,24,12,70992,11832,,
louis ,6,2947,39,18,114933,17682,,
mai ,4,2914,26,12,75764,11656,,
toute ,6,2905,40,18,116200,17430,,
afin ,5,2886,31,15,89466,14430,,
population ,11,2880,68,33,195840,31680,,
compte ,7,2868,45,21,129060,20076,,
pere ,5,2868,37,15,106116,14340,,
te ,3,2851,22,9,62722,8553,,
juin ,5,2850,35,15,99750,14250,,
hommes ,7,2849,46,21,131054,19943,,
eux ,4,2837,29,12,82273,11348,,
president ,10,2820,69,30,194580,28200,,
voir ,5,2805,37,15,103785,14025,,
mois ,5,2804,33,15,92532,14020,,
suite ,6,2791,41,18,114431,16746,,
nombreuses ,11,2788,72,33,200736,30668,,
nouveau ,8,2785,54,24,150390,22280,,
corps ,6,2756,38,18,104728,16536,,
parfois ,8,2751,47,24,129297,22008,,
octobre ,8,2732,49,24,133868,21856,,
ile ,4,2730,29,12,79170,10920,,
cest ,5,2727,32,15,87264,13635,,
ceux ,5,2718,34,15,92412,13590,,
millions ,9,2717,60,27,163020,24453,,
groupe ,7,2712,47,21,127464,18984,,
republique ,11,2712,75,33,203400,29832,,
pourquoi ,9,2711,61,27,165371,24399,,
certaines ,10,2701,65,30,175565,27010,,
dit ,4,2699,28,12,75572,10796,,
janvier ,8,2682,54,24,144828,21456,,
reste ,6,2673,42,18,112266,16038,,
septembre ,10,2648,66,30,174768,26480,,
nouvelle ,9,2641,63,27,166383,23769,,
grands ,7,2632,44,21,115808,18424,,
des ,4,2626,27,12,70902,10504,,
trop ,5,2618,34,15,89012,13090,,
ensuite ,8,2614,56,24,146384,20912,,
personne ,9,2608,63,27,164304,23472,,
chez ,5,2602,35,15,91070,13010,,
quatre ,7,2587,47,21,121589,18109,,
origine ,8,2580,56,24,144480,20640,,
la ,3,2559,18,9,46062,7677,,
r ,2,2550,17,6,43350,5100,,
allemagne ,10,2546,61,30,155306,25460,,
empereur ,9,2519,66,27,166254,22671,,
article ,8,2515,51,24,128265,20120,,
appelle ,8,2496,50,24,124800,19968,,
general ,8,2495,53,24,132235,19960,,
eu ,3,2492,23,9,57316,7476,,
b ,2,2477,13,6,32201,4954,,
font ,5,2476,32,15,79232,12380,,
jeu ,4,2464,27,12,66528,9856,,
juillet ,8,2463,52,24,128076,19704,,
avril ,6,2456,41,18,100696,14736,,
deja ,5,2443,29,15,70847,12215,,
ca ,3,2400,17,9,40800,7200,,
suis ,5,2398,33,15,79134,11990,,
capitale ,9,2393,52,27,124436,21537,,
centre ,7,2340,50,21,117000,16380,,
petits ,7,2331,46,21,107226,16317,,
veut ,5,2329,37,15,86173,11645,,
tard ,5,2312,32,15,73984,11560,,
anglais ,8,2305,46,24,106030,18440,,
site ,5,2292,34,15,77928,11460,,
tour ,5,2290,35,15,80150,11450,,
ii ,3,2284,23,9,52532,6852,,
