word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
lors ;5;3644;13;10;47372;18220
fils ;5;3609;15;10;54135;18045
va ;3;3583;15;6;53745;10749
empire ;7;3559;24;14;85416;24913
place ;6;3539;16;12;56624;21234
nombre ;7;3534;23;14;81282;24738
partir ;7;3507;18;14;63126;24549
francaise ;10;3506;30;20;105180;35060
hui ;4;3495;16;8;55920;13980
aujourd ;8;3487;25;16;87175;27896
permet ;7;3471;19;14;65949;24297
histoire ;9;3413;27;18;92151;30717
toutes ;7;3380;22;14;74360;23660
notamment ;10;3369;29;20;97701;33690
mer ;4;3366;15;8;50490;13464
royaume ;8;3360;28;16;94080;26880
jours ;6;3343;18;12;60174;20058
grace ;6;3343;23;12;76889;20058
habitants ;10;3290;30;20;98700;32900
cours ;6;3260;16;12;52160;19560
jour ;5;3258;18;10;58644;16290
me ;3;3237;11;6;35607;9711
homme ;6;3232;19;12;61408;19392
armee ;6;3220;27;12;86940;19320
toujours ;9;3200;26;18;83200;28800
petit ;6;3191;19;12;60629;19146
region ;7;3179;25;14;79475;22253
unis ;5;3165;14;10;44310;15825
celle ;6;3159;18;12;56862;18954
discussion ;11;3156;26;22;82056;34716
pres ;5;3147;16;10;50352;15735
h ;2;3115;12;4;37380;6230
sera ;5;3114;15;10;46710;15570
politique ;10;3111;24;20;74664;31110
km ;3;3101;17;6;52717;9303
surtout ;8;3087;23;16;71001;24696
ne ;3;3058;11;6;33638;9174
epoque ;7;3047;27;14;82269;21329
effet ;6;3043;19;12;57817;18258
gouvernement ;13;3037;34;26;103258;39481
animaux ;8;3033;24;16;72792;24264
debut ;6;3019;21;12;63399;18114
cependant ;10;3018;28;20;84504;30180
ouest ;6;2997;22;12;65934;17982
mars ;5;2986;17;10;50762;14930
age ;4;2958;15;8;44370;11832
louis ;6;2947;17;12;50099;17682
mai ;4;2914;15;8;43710;11656
toute ;6;2905;19;12;55195;17430
afin ;5;2886;19;10;54834;14430
population ;11;2880;27;22;77760;31680
compte ;7;2868;19;14;54492;20076
pere ;5;2868;19;10;54492;14340
te ;3;2851;11;6;31361;8553
juin ;5;2850;17;10;48450;14250
hommes ;7;2849;22;14;62678;19943
eux ;4;2837;14;8;39718;11348
president ;10;2820;26;20;73320;28200
voir ;5;2805;18;10;50490;14025
mois ;5;2804;18;10;50472;14020
suite ;6;2791;18;12;50238;16746
nombreuses ;11;2788;33;22;92004;30668
nouveau ;8;2785;25;16;69625;22280
corps ;6;2756;19;12;52364;16536
parfois ;8;2751;20;16;55020;22008
octobre ;8;2732;26;16;71032;21856
ile ;4;2730;16;8;43680;10920
